offset,text_target
0x26ddb,"Depois de me lavar e me arrumar, desço para o\n"
0x26e11,café da manhã.
0x26e20,Kuon e eu nos avistamos; ela sorri e me acena\n
0x26e55,para perto. Levanto a mão ao me aproximar...
0x26e7f,Ah não. De novo não.
0x26e94,Isso é... o café...?
0x26eac,"Não está nem perto de tanta comida quanto ontem,\n"
0x26ee1,mas a quantidade ainda é absurda demais.
0x26f10,Não é bastante?
0x26f22,"Você não parecia ter muito apetite, então\n"
0x26f54,servi um pouquinho menos...
0x26f6d,"N-Não, tá bom assim."
0x26f83,"Pelo contrário, isso não é nem de longe\n"
0x26fb7,"""insuficiente."""
0x26fc5,"Ótimo, então! Vamos comer."
0x26fe1,Pego a tigela de sopa e dou um gole\n
0x27014,de prova...
0x2702b,"Legumes e peixe cozidos...? Bem temperado,\n"
0x27062,por sinal. Nada mal.
0x27077,E estou esquentando conforme bebo...\n
0x270a9,"Hm, e meu apetite até começou a crescer?"
0x270d7,"Aqui, é para você."
0x270ec,"Kuon empilha mais uns amam, ocupada\n"
0x2711e,embrulhando a comida no prato.
0x2713e,"Aprecio a gentileza dela, mas mesmo com\n"
0x27172,"apetite, só dou conta de tanto de manhã..."
0x271a5,"*Nham, nham, nham*..."
0x271be,...não que o horário do dia importe muito\n
0x271f5,no apetite de Kuon.
0x27209,"Ah, senhora, posso perguntar algo?"
0x2722f,Estalajadeira
0x27239,Hm? Me chamou?
0x27249,Sim. Queria saber se há algum trabalho disponível?\n
0x27280,Qualquer coisa básica serve.
0x2729d,Deixa eu ver...
0x272b0,A estalajadeira abaixa a bandeja e tira\n
0x272e3,"um caderno surrado, folheando as páginas."
0x27313,"Precisa-se de ajuda, hm... corte de pedras na\n"
0x27346,"pedreira, e transporte de madeira. Que tal?"
0x2737a,Kuon me olha de soslaio.
0x27399,Que?
0x2739f,Ahn... Se tiver algo que não precise de\n
0x273d2,"força física, seria o ideal."
0x273f9,"Sem trabalho braçal, nada que exija força... Hm.\n"
0x2742c,"E moer farinha, que tal?"
0x27446,O amam que vocês trouxeram ao moinho noite passada\n
0x27479,precisa ser moído. Não exige força bruta.
0x274ac,Isso é perfeito!
0x274c1,Kuon bate palminhas animada.
0x274e1,Então vão aceitar?
0x274f9,"Sim, deve estar certo... acho?"
0x2751e,Kuon me olha de novo.
0x2753b,Argh. Não de novo...
0x27555,*Suspiro*... É bem chatinho. Geralmente\n
0x2758a,"usaríamos a roda d'água, mas está quebrada agora."
0x275be,Não dá para consertar?
0x275d0,"Eu queria, mas é impossível. Quase ninguém aqui\n"
0x27606,entende de mecanismos desse tipo e sabe\n
0x2763c,o que está fazendo.
0x27656,Mandamos buscar um engenheiro da capital para\n
0x2768c,"dar uma olhada, mas ninguém topou vir\n"
0x276c1,por causa de uma rodinha só.
0x276e0,Parece que ela já foi em frente e ficou negociando\n
0x27716,o serviço sem mim...
0x2772d,Pelo jeito ela provavelmente vai\n
0x27761,me forçar nesse também.
0x2777b,"Ugh. Recuso, rejeito, REPUDIO esse 'serviço'..."
