offset,text_source,byte_budget
0x26ddb,"After I wash up and groom myself, I head downstairs\n",53
0x26e11,for breakfast.,14
0x26e20,"Kuon and I spot each other, and she smiles, waving\n",52
0x26e55,me over. I raise my hand as I approach...,41
0x26e7f,"Oh, boy. This again.",20
0x26e94,This is... breakfast...,23
0x26eac,"Not nearly as much food is laid out as last night,\n",52
0x26ee1,but the amount is still ludicrously excessive.,46
0x26f10,Is it not enough?,17
0x26f22,"You didn't seem like you had a big appetite, so\n",49
0x26f54,I went a little light...,24
0x26f6d,"N-No, this is plenty.",21
0x26f83,"In fact, by no stretch of the imagination is this\n",51
0x26fb7,"""not enough.""",13
0x26fc5,"All right, then! Let's eat.",27
0x26fe1,I hold the soup bowl in front of myself and take\n,50
0x27014,an experimental sip...,22
0x2702b,"Stewed vegetables and fish...? Seasoned pretty well,\n",54
0x27062,too. Not bad at all.,20
0x27077,And I'm starting to warm up the more I drink...\n,49
0x270a9,"Huh, and I can feel my appetite growing, too?",45
0x270d7,"Here, this is yours.",20
0x270ec,"Kuon stacks up more of those amam rolls, busily\n",49
0x2711e,wrapping the food on her plate.,31
0x2713e,"I appreciate her thoughtfulness, but even with an\n",51
0x27172,"appetite, I can only eat so much in the morning...",50
0x271a5,"*Hromf, munch, munch*...",24
0x271be,...not that the time of day seems to have any impact\n,54
0x271f5,on Kuon's appetite.,19
0x27209,"Ah, Ma'am, could I ask you something?",37
0x2722f,Innkeeper,9
0x27239,Hm? You called?,15
0x27249,Yes. I was wondering if you have any work available?\n,54
0x27280,Whatever's simplest will do.,28
0x2729d,"Let me see, now...",18
0x272b0,The innkeeper sets down her tray and pulls out a\n,50
0x272e3,"dog-eared notebook, flipping through its pages.",47
0x27313,"There's help needed, hm... cutting stones at the\n",50
0x27346,"quarry, and hauling fresh lumber. How's that sound?",51
0x2737a,Kuon gives me a sidelong look.,30
0x27399,What?,5
0x2739f,Uhm... If you have any work that doesn't require\n,50
0x273d2,"physical strength, that would be best.",38
0x273f9,"No hard labor, nothing requiring strength... Hm.\n",50
0x2742c,What about milling flour?,25
0x27446,The amam you carried to the mill the other night\n,50
0x27479,needs grinding. That doesn't really require brawn.,50
0x274ac,That sounds perfect.,20
0x274c1,Kuon claps her hands excitedly.,31
0x274e1,So you'll take the job?,23
0x274f9,"Yes, that should be fine... I think?",36
0x2751e,Kuon looks over at me again.,28
0x2753b,Urgh. Not more of this...,25
0x27555,*Sigh*... It's quite troublesome. We usually would\n,52
0x2758a,"just use the waterwheel, but it's broken right now.",51
0x275be,Can't you fix it?,17
0x275d0,"I'd love to, but it's impossible. Hardly anyone out\n",53
0x27606,here can tinker with machinery like that who really\n,53
0x2763c,knows what they're doing.,25
0x27656,We've sent for an engineer from the capital to have\n,53
0x2768c,"a look, but no one will agree to come out this far\n",52
0x276c1,for one measly waterwheel.,26
0x276e0,Seems like she's just forging ahead and negotiating\n,53
0x27716,the work without me...,22
0x2772d,"From the sound of things, she's probably going to\n",51
0x27761,"make me do this one, too.",25
0x2777b,"Agh. I reject, I renounce, I REFUSE this ""work""...",50
