offset,text_target
0x208ad5,Mensageiro
0x208adf,R-Relatório! Nossas forças no sul estão--
0x208b0e,Ngh...!
0x208b16,E... nossas forças no sul?
0x208b3a,S-Senhor... N-Nossas forças no sul... foram\n
0x208b67,começaram a se retirar para se reagrupar...
0x208b89,Oh...? Não me disseram recentemente que nossas forças\n
0x208bba,tinham vantagem há pouco tempo atrás?
0x208be5,Ou talvez tenha me enganado...?
0x208c02,"M-Momentos após o relatório, um exército liderado por um\n"
0x208c31,"comandante mascarado surgiu, e nossos soldados\n"
0x208c5f,estavam--Gyaaaakh!
0x208c6f,O mensageiro não consegue terminar o relatório.\n
0x208c99,Gundhurua o derruba com um golpe violento\n
0x208cc9,no rosto.
0x208cd6,Conselheiro
0x208cde,É preciso lembrar de transmitir relatórios corretamente.\n
0x208d0e,"Então, como vai a frente leste?"
0x208d37,As forças do leste foram dizimadas...\n
0x208d5b,"Perdemos contato com a força da Capital Imperial, e a\n"
0x208d8d,reforços...
0x208d9f,E-Então isso significa que os únicos soldados que temos\n
0x208dce,ficaram são os aqui estacionados!?
0x208df1,Os homens de Gundhurua não conseguem esconder o terror\n
0x208e1f,a cada novo relato das derrotas do seu exército\n
0x208e4d,Entre.
0x208e56,Silêncio!
0x208e5f,Conselheiros
0x208e6b,Gundhurua ruge para seus homens abalados.
0x208e8e,"M-Mas, meu owlo, é apenas uma questão de tempo\n"
0x208ebc,antes que as forças de Yamato cheguem até aqui\n
0x208ee8,lugar...
0x208ef1,Sinto algo podre saindo de sua boca.
0x208f20,"Gundhurua agarra seu subordinado pelo maxilar,\n"
0x208f4f,e um estalo horrível ecoa pelo\n
0x208f7f,do aposento.
0x208f89,Agh... Argh...
0x208f98,O miserável subordinado caído no chão está\n
0x208fc6,arrastado à força por soldados.
0x208fe7,Hmph... Esta guerra ainda não acabou.
0x209009,"Se me permite falar, meu senhor..."
0x209024,Pode.
0x20902d,Confirmamos que eles conseguiram com sucesso\n
0x20905d,infiltraram a capital imperial de Yamato.
0x209084,Então essas moscas imundas se instalaram...?
0x2090b1,Os Uzurushan logo saberão que nem todas as nossas\n
0x2090e3,batalhas ocorrem no campo.
0x209104,Muito bem. Espero que possam fornecer alguma\n
0x20912c,entretenimento para mim.
0x209142,Não há nada tão ofensivo quanto um\n
0x209167,desempenho decepcionante.
0x209182,"Sim, meu senhor."
0x209190,Khahahahahahaha...
0x2091a3,Uma sombra desliza pelo telhado.\n
0x2091c8,"Ela faz um sinal com a mão, e outras sombras\n"
0x2091f8,sobem por toda a cidade.
0x209212,"As figuras encapuzadas olham para o palácio,\n"
0x20923f,"sombrio na escuridão da noite, e somem de\n"
0x209270,cena estranha.
0x209277,Hm...
0x20927d,"Olhos nos olhos, por favor. Sim, isso, isso... E\n"
0x2092ab,"os lábios não devem se tocar. Lembrem-se,\n"
0x2092d4,a antecipação é fundamental.
0x2092e9,"Woshis esboça em sua prancheta,\n"
0x209311,ilustrando dois homens nus se abraçando enquanto\n
0x20933f,aproximar-se para beijar.
0x209351,"Diante dele estão seus Yatanawarabe, rostos corados de\n"
0x209383,constrangimento enquanto modelam conforme sua instrução.
0x2093b3,"Isso, isso... Hmhmhm. Agora quero que você o empurre\n"
0x2093e6,"para baixo, como se dissesse: ""Desista, e você está\n"
0x209414,"meu!"""
0x20941b,Os Yatanawarabe o olham com o que parece\n
0x20944a,"ser desaprovação, e Woshis responde com uma\n"
0x20947a,desculpa.
0x209482,"Trabalho...? Ora, vamos. Desde que a guerra começou,\n"
0x2094b5,lido com papelada dia após dia após\n
0x2094e7,dia.
0x2094ec,"Sinceramente, pra que serve toda essa papelada?\n"
0x20951b,Não podemos sustentar soldados apenas com documentos...
0x20954c,Ao menos me deixem fazer o que quero depois da noite\n
0x209579,"cai. Não estou causando dano a ninguém, ou estou?"
0x2095a8,"Bem, próximo..."
0x2095b5,Quando Woshis coloca uma nova folha em sua prancheta\n
0x2095e3,"tabuleiro, uma sombra desliza silenciosamente atrás dele."
0x20960f,"Um arame fino e longo desliza do pulso da sombra,\n"
0x209640,e ele tenta passá-lo em torno do pescoço de Woshis\n
0x209670,pescoço--
0x209677,Bandido
