offset,text_source,byte_budget
0x3398,Ngh... ghh...,13
0x33a6,Nn...\n,7
0x33ae,It's... warm...?,16
0x33bf,Nh?,3
0x33c3,Wh-Who...,9
0x33cd,...calls... to me...?,21
0x33e3,Wait... I'm still...!,21
0x33f9,INITIALIZING AWAKENING PROCESS.,31
0x3419,SYSTEMS YELLOW. RESTARTING IN 5 SECONDS.,40
0x3442,SYSTEM ERROR.,13
0x3450,PROBLEM DETECTED IN AWAKENING PROCESS.\n,40
0x3479,SUBJECT SEVERELY AFFECTED.,26
0x3494,ABORT COMMAND: CANCELLED. \n,28
0x34b1,PROCESS UNABLE TO BE TERMINATED.\n,34
0x34d4,COMMENCING COUNTDOWN.,21
0x34ea,"5, {W75}4, {W75}3, {W80}2, {W80}1...",36
0x350f,H{W10}A{W10}V{W10}E {W10}A{W10} P{W10}L{W10}E{W10}A{W10}S{W10}A{W10}N{W10}T{W10} A{W10}W{W10}A{W10}K{W10}E{W10}N{W10}I{W10}N{W10}G{W10}--,137
0x359d,Wh... Where...?,15
0x35ad,Where... am I...?,17
0x35bf,Above me... some kind of... cloth ceiling...?,45
0x35ed,Barely any light...... Or is it just dark out...?,49
0x361f,...Noise... Sounds like... fire?,32
0x3640,U... Urgh... Everything's... distorted...,41
0x366a,Why... am I...?,15
0x367a,Are you awake?,14
0x3689,Ngh... hh...?,13
0x3697,What...?,8
0x36a0,Girl,4
0x36a5,"How are you feeling? I didn't see any injuries,\n",49
0x36d7,but do you feel any pain anywhere?,34
0x36fa,...I suppose you might still be delirious...?,45
0x3728,Who... are you...?,18
0x373b,Oh...,5
0x3741,"That's... Well, how do I put it...? I think that\n",50
0x3774,might be a bit too hard to explain right now.,45
0x37a2,"Well, anyway... do you remember anything about\n",48
0x37d3,what happened to you?,21
0x37e9,Me...?,6
0x37f0,Urgh...,7
0x37f8,Oh--just try to relax...,24
0x3811,I can tell you everything you want to know later.,49
0x3843,Ah... I get it...,17
0x3855,This is... all just... a dream...,33
0x3877,Just relax for now... and rest.,31
0x3897,Nn... hh...,11
0x38a3,Good night...,13
0x38b1,Woman,5
0x38b7,"Oh dear, your room is a mess again...",37
0x38dd,"Hey, hey, Uncle! I'm here to visit!",35
0x3901,"Heh heh... You better be really happy! Cause today,\n",53
0x3937,I'm gonna cook you your favorite      !,39
0x395f,Hmmm... Then if you still aren't married even\n,47
0x398f,"when you're really old, I can marry you, OK?",44
0x39bc,I really do worry... You don't have to stay here.\n,51
0x39f0,You can always...,17
0x3a02,...You know you can come back anytime.,38
0x3a29,"...You seem so distant, these days.",35
0x3a4d,"Back then, it felt like you were always trailing\n",50
0x3a80,around after the two of us... ,30
0x3a9f,Man,3
0x3aa3,"...You took the medicine, then?",31
0x3ac3,There'll be a whole new world waiting for you\n,47
0x3af3,when you wake up... Hmhmhm.,27
0x3b0f,Yes... You are the first... and the last...,43
0x3b3b,I'm not gonna make it for you anymore.,38
0x3b62,Right?,6
0x3b69,"Hee hee, OK.",12
0x3b76,You better come. Pinky swear! Cross your heart\n,48
0x3ba7,and hope to die!,16
0x3bb8,It's a promise.,15
0x3bc8,Nn...,5
0x3bce,That's... right...,18
0x3be1,The promise...,14
0x3bf0,Have to... go...,16
0x3c01,She's waiting...,16
0x7da5,She's... waiting... for...,26
0x7dc0,Ah...hah...,11
0x7dcc,HA-CHOO!,8
0x7dd5,Urgh... S-So cold...,20
0x7dee,...Huh?,7
0x7df6,I blink at the unfamiliar sight.,32
0x7e17,Wh-Where... am I?,17
0x7e29,"I glance around. Trees, trees, and more trees.\n",48
0x7e5a,"It's a forest, and a pretty dense one at that.",46
0x7e89,It feels like the endless trees are swallowing\n,48
0x7eba,everything else up... even sound.,33
0x7edc,Where... exactly am I...?,25
0x7ef6,How did I end up in a place like this...?,41
0x7f20,Why...? Why...,14
0x7f2f,I frantically search my memories.,33
0x7f51,Ngh... It's no use. Can't remember. What was\n,46
0x7f80,I doing up until now...?,24
0x7f99,Gah!,4
0x7f9e,A sudden pain in my foot interrupts my thoughts.\n,50
0x7fd1,I look down and realize... I'm barefoot.,40
0x7ffa,Why...?,7
0x8002,Ha-choo!,8
0x800b,"Gah, it's freezing...",21
0x8021,"Why am I... No, hold on.",24
0x803a,Why am I dressed like this...?,30
0x8059,"Out in this cold, in just a flimsy gown...?",43
0x8085,Not even any underpants...,26
0x80a0,"H-Hurgh... ""Chilly""... d-doesn't even begin\n",45
0x80ce,to describe it.,15
0x80de,"I look around, desperate for some way to get out\n",50
0x8111,of this cold.,13
0x811f,Not a single house or a signpost anywhere...  ,46
0x814e,Gah... Urgh...,14
0x815d,"My head is splitting, too... Probably related\n",47
0x818d,to the empty stomach.,21
0x81a3,"Ah, right. This is all just a dream...",38
0x81ca,"...Dammit, it's no use. I can't fool myself here.",49
0x81fc,"Somehow, I pull myself together and get back\n",46
0x822b,to my feet.,11
0x8237,"No matter how I look at it, this is no dream.",45
0x8265,...Ha-choo! Bwa-CHOO!,21
0x827b,Hurgh... Stuck out in this cold with nothing\n,46
0x82aa,"but a robe, and totally naked underneath it.",44
0x82d7,"I'm still holding up, but once the sun goes down,\n",51
0x830b,"I'll catch cold for sure. Worst-case scenario,\n",48
0x833c,I'll freeze to death.,21
0x8352,"If this isn't a dream, then that tent where I was\n",51
0x8386,resting has to be out here somewhere.,37
0x83ac,"All things considered, that's probably my best\n",48
0x83dd,shot here...,12
0x83ea,"I want to go back the way I came, but I've got\n",48
0x841b,no idea which way that even is.,31
0x843b,What do I do? Should I just... follow some road\n,49
0x846d,and hope for the best? Or wait here for help?,45
0x849b,"If you get lost, rule one is to stay still and\n",48
0x84cc,wait for help. But the thing is...,34
0x84ef,I don't even know if anyone's coming for me... ,47
0x851f,Can't really expect a search party when I don't\n,49
0x8551,even know what the hell I'm doing here myself.,46
0x8580,I guess I'll have to risk it if I want to\n,43
0x85ac,get out of here.,16
0x85bd,I should get moving before it gets any darker.,46
0x85ec,Huh?,4
0x85f1,I feel a shiver run down my spine... but this\n,47
0x8621,time it's not the cold.,23
0x8639,What...? Something felt... weird...,35
0x865d,...Whoa! Wh-What the--,22
0x8674,"Oh... just a bird... Phew. Geez, almost gave me\n",49
0x86a6,a heart attack.,15
0x86b6,Nothing serious. What a relief...,33
0x86d8,"Overhead, the birds are still screeching.\n",43
0x8704,They seem pretty worked up about something...,45
0x8732,...These birds just won't shut up. What's got\n,47
0x8762,them so freaked out...?,23
0x877a,*Shiver*,8
0x8783,...There it is again.,21
0x8799,It feels like... something's watching me.,41
0x87c3,Urgh... I... feel sick...,25
0x87dd,"My vision blurs, and I lose my balance.\n",41
0x8807,"I trip on my own feet, and stumble forward. ",44
0x8834,And in that instant--,21
0x884a,Whoa--,6
0x8851,*Slash!*,8
0x885a,I hear it just above my head.\n,31
0x887a,"A jarring, violent sound, like metal on metal.",46
0x88a9,Wh... Wh-Wha...,15
0x88b9,"Fallen to one knee, I shift around cautiously\n",47
0x88e9,to look back.,13
0x88fa,What... is... this...?,22
0x8911,"A row of sharp jags and points, like honed\n",44
0x893e,"blades, gleams in the cold air.",31
0x895e,They're like scissors... or maybe a saw?,40
0x8987,But saws and scissors can't compare to THAT.\n,46
0x89b6,It's bigger than a human arm...,31
0x89d6,What the...,11
0x89e2,What... is THAT!?,17
0x89f4,"Whatever it is, it's definitely insectoid.",42
0x8a1f,But... this thing doesn't look like any bug\n,45
0x8a4d,I've ever seen.,15
0x8a5d,"It's at least ten times... no, a hundred\n",42
0x8a88,times bigger.,13
0x8a96,What is... going on...?,23
0x8aae,"Revulsion wells up inside me, and my skin crawls.\n",51
0x8ae2,I just want to look away from this thing.,41
0x8b0c,What do I do...? What should I do...?,37
0x8b32,Hh... Ah... Aaah--,18
0x8b45,"Without looking away, I jump off the cliffside\n",48
0x8b76,in front of me.,15
0x8b86,I feel that unnatural sharpness cut through\n,45
0x8bb4,the air just behind me as I leap.,33
0x8bd6,Aaaaah!,7
0x8bde,I'm... flying!?,15
0x8bee,"For a moment, I'm soaring through the air.",42
0x8c19,"I feel myself hit the slope, and tumble down\n",46
0x8c48,the snowy cliffside.,20
0x8c5d,Guh--,5
0x8c63,My back hits the ground hard. The impact knocks\n,49
0x8c95,"the wind out of me, and I choke.",32
0x8cb6,Urgh... Ghh...,14
0x8cc5,Ghh!,4
0x8cca,"My body's screaming in agony, but I don't have\n",48
0x8cfb,time. I stagger to my feet and start running.,45
0x8d29,"What was that, what was that, what was that...",46
0x8d58,WHAT THE HELL WAS THAT!?,24
0x8d71,An insect that massive doesn't exist...\n,41
0x8d9b,There's no way it COULD exist!,30
0x8dba,So this has to be a dream! That was all just\n,46
0x8de9,some illusion!,14
0x8df8,I just have to turn and look... and I'll see\n,46
0x8e27,"everyone smiling, waiting for me--",34
0x8e4a,And I look back.,16
0x8e5b,Aaaaaargh! I-I-I-It's gonna...\n,32
0x8e7c,It's gonna EAT me!!,19
0x8e90,"I start zigzagging right and left, serpentine,\n",48
0x8ec1,trying to keep it guessing.,27
0x8edd,Hh... hh... H-How far do I have to run!?,40
0x8f06,I-I can't... keep this up...,28
0x8f23,I keep running straight ahead. \n,33
0x8f45,But...,6
0x8f4c,Wha--,5
0x8f52,Something gives way under my heel.,34
0x8f75,Aaaaaaaaagghh!,14
0x8f84,Ghh...,6
0x8f8b,Agh... Did I fall again...? Everything... hurts...,50
0x8fbe,"I shade my eyes with my hand, peering up at the\n",49
0x8ff0,light shining from above. Looks like a hole...,46
0x901f,If that's where I fell from... Must've been\n,45
0x904d,a bush or something hiding it...,32
0x906e,"It'll be tough, but if I climb the wall here,\n",47
0x909e,maybe I can get back above ground...?,37
0x90c4,"But even if I could get back up, that thing's\n",47
0x90f4,just going to eat me. So...,27
0x9110,"Strangely enough, the walls are giving off\n",44
0x913d,"a faint glow. It's dim, but it's helping me\n",45
0x916b,see the place.,14
0x917a,It looks like some kind of cavern. There's a\n,46
0x91a9,tunnel that seems like it goes on for a while.,46
0x91d8,"Well, if I can't go up, then I might as well\n",46
0x9207,go forward...,13
0x9215,"Still, even with this dim glow, I can't really\n",48
0x9246,tell what it's like further inside.,35
0x926a,Maybe it'd be safer to just wait here quietly\n,47
0x929a,after all...,12
0x92a7,Ah...!,6
0x92ae,...That noise... It's getting closer.,37
0x92d4,"If I hang around here, it'll only hunt me down...\n",51
0x9308,I can't stop now.,17
0x931a,"With my decision made, I step forth into\n",42
0x9345,the tunnel.,11
0x9351,Rrrgh... Why is this happening to me!?,38
0x9378,"Ngh, hah... phew... hah...\n",28
0x9395,I don't feel it... chasing after me...,38
0x93bc,"I finally let myself sit, exhaustion and relief\n",49
0x93ee,settling in.,12
0x93fb,Hahh... I'm safe now... Th-This... should be\n,46
0x942a,far... enough... ,17
0x943c,*Shudder*,9
0x9446,"I cringe instinctively. A sudden chill,\n",41
0x9470,"unpleasantly familiar, runs down my spine.",42
0x949b,"My body freezes. I can't move, confronted\n",43
0x94c7,with something beyond understanding.,36
0x94ec,Wh... Wh-Wh-Why...,18
0x94ff,Why is it HERE!?,16
0x9510,The colossal insect is right in front of me.,44
0x953d,Did this thing set me up!?,26
0x9558,But the specifics... don't really matter\n,42
0x9583,anymore.,8
0x958c,Urgh--,6
0x9593,It happens in an instant. My back's to the\n,44
0x95c0,"wall, and any escape is blocked by its\n",40
0x95e9,sinuous body.,13
0x95f7,I... can't escape.,18
0x960a,"It creeps forward warily, as if it's learned\n",46
0x9639,its lesson from its failed attempts earlier.,44
0x9666,"It leans in, close enough to pull me in with\n",46
0x9695,a single snap of its jaws... and stops.,39
0x96bd,*Drip*,6
0x96c4,Something like saliva is dripping from its jaws.,48
0x96f5,Is this... where I die...?,26
0x9710,Like this... in this senseless situation...\n,45
0x973e,eaten by whatever the hell this thing is...,43
0x976a,"The insect's jaws finally click open, gaping\n",46
0x9799,to devour me. ,14
0x97a8,I'm dead--,10
0x97b3,*Drip*... *Drip*... *Drip*...,29
0x97d6,The insect suddenly darts aside without biting\n,48
0x9807,"me, like it's trying to escape something...",43
0x9833,"...and something descends from far above,\n",43
0x985f,"translucent and massive, as if to crush\n",41
0x9889,whatever's below.,17
0x989b,It engulfs the massive insect effortlessly.,43
0x98c7,What... the...,14
0x98d6,What is that...? Wh-What's... going on now...?,46
0x9905,"I can see the insect writhing and thrashing,\n",46
0x9934,"trapped inside its slick, gelatinous body.",42
0x995f,"The insect was already beyond comprehension,\n",46
0x998e,but this thing... defies all reason. And...,43
0x99ba,It's melting...?,16
0x99cb,"This enormous insect's shell, hard as metal,\n",46
0x99fa,is bubbling like it's being dissolved.\n,40
0x9a23,It's coming apart inside the slime.,35
0x9a47,Is it... eating the...?,23
0x9a5f,The insect struggles desperately inside this\n,46
0x9a8e,"amorphous creature, but its body is almost\n",44
0x9abb,completely digested.,20
0x9ad0,"All I can do is stare blankly, still in shock.",46
0x9aff,"The insect's face surfaces for an instant,\n",44
0x9b2c,but it has no power left. The viscous red\n,43
0x9b58,swallows it up.,15
0x9b68,...Am I... safe?,16
0x9b79,"I whisper, in sheer gratitude for still being\n",47
0x9ba9,alive.,6
0x9bb0,I... surviv--!,14
0x9bbf,I can't keep myself from letting out a cheer\n,46
0x9bee,of relief... until I realize. ,30
0x9c0d,"The amorphous creature swells and heaves,\n",43
0x9c39,a short distance away.,22
0x9c50,If it's somehow still hungry after that huge\n,46
0x9c7f,"insect, there's no reason it won't go for me\n",46
0x9cae,next.,5
0x9cb4,"I need to get out of here, before--",35
0x9cd8,...Ah!,6
0x9cdf,The amorphous creature begins oozing forward...\n,49
0x9d11,towards me.,11
0x9d1d,It stops. Just waiting... like it's curious\n,45
0x9d4b,to see what I do next.,22
0x9d62,Ngh...,6
0x9d69,Can it hear me? Is it going off vibrations in\n,47
0x9d99,"the ground? Any sudden movements, and I'm dead.",47
0x9dc9,"No motion. I keep perfectly still, holding\n",44
0x9df6,my breath.,10
0x9e03,Its viscous surface begins rippling...,38
0x9e2a,"...and little by little, reforms into a\n",41
0x9e54,familiar shape.,15
0x9e64,Wha--?,6
0x9e6b,My voice dies in my throat.,27
0x9e87,"The face that appears before me is misshapen, glutinous,\n",58
0x9ec2,horrifying... but unmistakably human.,37
0x9ee8,Unfocused eyes fixate on me. Its mouth gasps\n,46
0x9f17,"and gapes soundlessly, like a fish drowning\n",45
0x9f45,in air.,7
0x9f4d,What... are... you...?,22
0x9f64,...hh... yh...,14
0x9f73,Is it... trying to talk...? It just sounds\n,44
0x9fa0,like air escaping--I can't make out what\n,42
0x9fcb,it's saying.,12
0x9fd8,...khh... yh...,15
0x9fe8,"By reflex or by curiosity, I move closer to\n",45
0xa016,hear what it's saying... and another voice\n,44
0xa043,rings out.,10
0xa04e,Cover your eyes and ears!,25
0xa068,The sharp command is followed by a cylindrical\n,48
0xa099,object bouncing on the stone between us.\n,42
0xa0c4,Looks like--,12
0xa0d1,A grenade...? Gah!?,19
0xa0e5,"I instinctively shut my eyes, and clap my hands\n",49
0xa117,over my ears.,13
0xa125,------------------gghhh------!,30
0xa144,"It's too bright to make anything out, but\n",43
0xa170,I feel the ground shake as if the creature's\n,46
0xa19f,writhing.,9
