offset,file,text_en,byte_budget
scena/mp4044.dat:0xd4af,scena/mp4044.dat,The Sealed Area,16
scena/mp4044.dat:0xd4bf,scena/mp4044.dat,up reverse,11
scena/mp4044.dat:0xd4f7,scena/mp4044.dat,"Darn, this place just goes on and on.",38
scena/mp4044.dat:0xd52d,scena/mp4044.dat,I don't think my legs can take any more.,41
scena/mp4044.dat:0xd569,scena/mp4044.dat,"Haha, relax.",13
scena/mp4044.dat:0xd585,scena/mp4044.dat,This is the bottom level of the Sealed Area.,45
scena/mp4044.dat:0xd5c1,scena/mp4044.dat,"Well, thank the Goddess for that!",34
scena/mp4044.dat:0xd603,scena/mp4044.dat,have heard me screamin' a hundred selge away!,46
scena/mp4044.dat:0xd631,scena/mp4044.dat,"If you'd told me we were only halfway, they'd",46
scena/mp4044.dat:0xd66f,scena/mp4044.dat,Haha... I sincerely doubt that.,32
scena/mp4044.dat:0xd69f,scena/mp4044.dat,"shape for a priest, Father Kevin.",34
scena/mp4044.dat:0xd6c1,scena/mp4044.dat,I can see that you're in quite good,36
scena/mp4044.dat:0xd701,scena/mp4044.dat,your particular line of work otherwise.,40
scena/mp4044.dat:0xd729,scena/mp4044.dat,I suppose you wouldn't be much use in,38
scena/mp4044.dat:0xd775,scena/mp4044.dat,"Ahhh, you figured me out, huh.",31
scena/mp4044.dat:0xd7ba,scena/mp4044.dat,with the Liberl royal family goin' way back.,45
scena/mp4044.dat:0xd7e7,scena/mp4044.dat,"But, eh...I guess it's fine. I hear we've got ties",51
scena/mp4044.dat:0xd841,scena/mp4044.dat,Anyhow... You know that thing the mayor had...,47
scena/mp4044.dat:0xd87f,scena/mp4044.dat,"Ah, you mean the Chronos Rod?",30
scena/mp4044.dat:0xd8ac,scena/mp4044.dat,as per the agreement.,22
scena/mp4044.dat:0xd8c2,scena/mp4044.dat,"It's being stored in the proper manner,",40
scena/mp4044.dat:0xd915,scena/mp4044.dat,It can be handed over at any time.,35
scena/mp4044.dat:0xd947,scena/mp4044.dat,"That's great, thanks.",22
scena/mp4044.dat:0xd96d,scena/mp4044.dat,what we're really here for?,28
scena/mp4044.dat:0xd989,scena/mp4044.dat,So... Shall we take a look at,30
scena/mp4044.dat:0xd9cc,scena/mp4044.dat,Sure. Come this way.,21
scena/mp4044.dat:0xda52,scena/mp4044.dat,would find these tough to handle.,34
scena/mp4044.dat:0xda74,scena/mp4044.dat,I imagine even the Septian Church,34
scena/mp4044.dat:0xdaa6,scena/mp4044.dat,enormous. It's in a class of its own.,38
scena/mp4044.dat:0xdacc,scena/mp4044.dat,"Even among artifacts, this one is...",37
scena/mp4044.dat:0xdb59,scena/mp4044.dat,...Can I take a closer look?,29
scena/mp4044.dat:0xdbac,scena/mp4044.dat,already granted permission.,28
scena/mp4044.dat:0xdbc8,scena/mp4044.dat,Of course. Her Majesty has,27
scena/mp4044.dat:0xdc0b,scena/mp4044.dat,We'd be grateful if you could share your wisdom.,49
scena/mp4044.dat:0xdc62,scena/mp4044.dat,"the report mentioned, huh?",27
scena/mp4044.dat:0xdc7d,scena/mp4044.dat,So this is the 'Guardian of the Ring',38
scena/mp4044.dat:0xdcce,scena/mp4044.dat,they excavated over in Calvard.,32
scena/mp4044.dat:0xdcee,scena/mp4044.dat,It reminds me of that huge thing,33
scena/mp4044.dat:0xdd3d,scena/mp4044.dat,What I wouldn't give to see it movin'!,39
scena/mp4044.dat:0xdd84,scena/mp4044.dat,As for this...,15
scena/mp4044.dat:0xddb0,scena/mp4044.dat,"civilization. Must be 'round 1,200 years old.",46
scena/mp4044.dat:0xddde,scena/mp4044.dat,It's from the end of the ancient Zemurian,42
scena/mp4044.dat:0xde21,scena/mp4044.dat,but who knows what it actually does.,37
scena/mp4044.dat:0xde46,scena/mp4044.dat,"Looks like it's the heart of these whole ruins,",48
scena/mp4044.dat:0xde86,scena/mp4044.dat,analyzed with modern tools.,28
scena/mp4044.dat:0xdea2,scena/mp4044.dat,I hear artifacts can't be,26
scena/mp4044.dat:0xded6,scena/mp4044.dat,their mechanical structure is different from,45
scena/mp4044.dat:0xdf03,scena/mp4044.dat,"That they work on the same orbal energy, but",45
scena/mp4044.dat:0xdf3f,scena/mp4044.dat,"That's how Professor Russell explained it, anyway.",51
scena/mp4044.dat:0xdf8e,scena/mp4044.dat,That's what we call 'em in the Church.,39
scena/mp4044.dat:0xdfb5,scena/mp4044.dat,'Premature gifts from the Goddess.',36
scena/mp4044.dat:0xdffe,scena/mp4044.dat,And what do we have here?,26
scena/mp4044.dat:0xe027,scena/mp4044.dat,So after it was used...,24
scena/mp4044.dat:0xe03f,scena/mp4044.dat,"They called that black orbment the Gospel, right?",50
scena/mp4044.dat:0xe08c,scena/mp4044.dat,into the floor?,16
scena/mp4044.dat:0xe09c,scena/mp4044.dat,The giant pillar here sank down,32
scena/mp4044.dat:0xe0cb,scena/mp4044.dat,"the floor, including this one.",31
scena/mp4044.dat:0xe0ea,scena/mp4044.dat,Yes. All four corner pillars sank into,39
scena/mp4044.dat:0xe128,scena/mp4044.dat,and it's been two months now.,30
scena/mp4044.dat:0xe146,scena/mp4044.dat,"We still have no clue what it means,",37
scena/mp4044.dat:0xe187,scena/mp4044.dat,The use of the jet-black Gospel...,35
scena/mp4044.dat:0xe1aa,scena/mp4044.dat,Hmm... The Aureole sealed away...,34
scena/mp4044.dat:0xe1f7,scena/mp4044.dat,Then the Device Tower was activated...,39
scena/mp4044.dat:0xe21e,scena/mp4044.dat,The device spoke of a Second Barrier...,40
scena/mp4044.dat:0xe273,scena/mp4044.dat,I see... I think I'm startin' to get the picture.,50
scena/mp4044.dat:0xe2df,scena/mp4044.dat,Starting to get the picture?,29
scena/mp4044.dat:0xe30b,scena/mp4044.dat,Wh-What do you mean by that?,29
scena/mp4044.dat:0xe33c,scena/mp4044.dat,"Well, it's just a gut feelin', I guess.",40
scena/mp4044.dat:0xe387,scena/mp4044.dat,But I think this place is a gate of some sort.,47
scena/mp4044.dat:0xe3e7,scena/mp4044.dat,A gate?,8
scena/mp4044.dat:0xe3fe,scena/mp4044.dat,"Yeah, I reckon so.",19
scena/mp4044.dat:0xe420,scena/mp4044.dat,the treasures of the Goddess.,30
scena/mp4044.dat:0xe43e,scena/mp4044.dat,A gate that seals the path to,30
scena/mp4044.dat:0xe46b,scena/mp4044.dat,the black key we call the Gospel.,34
scena/mp4044.dat:0xe48d,scena/mp4044.dat,And the thing that tears open that gate is,43
scena/mp4044.dat:0xe4d9,scena/mp4044.dat,the Aureole itself isn't here.,31
scena/mp4044.dat:0xe4f8,scena/mp4044.dat,"In that case, it would make perfect sense that",47
scena/mp4044.dat:0xe544,scena/mp4044.dat,lowest level of the ruins.,27
scena/mp4044.dat:0xe55f,scena/mp4044.dat,But there is no path. This is the,34
scena/mp4044.dat:0xe591,scena/mp4044.dat,areas have been explored...,28
scena/mp4044.dat:0xe5ad,scena/mp4044.dat,The Professor is certain that all,34
scena/mp4044.dat:0xe5f4,scena/mp4044.dat,a path visible to the eye.,27
scena/mp4044.dat:0xe60f,scena/mp4044.dat,"Yeah, but I'm not talkin' about",32
scena/mp4044.dat:0xe677,scena/mp4044.dat,Or it could be somethin' else entirely.,40
scena/mp4044.dat:0xe69f,scena/mp4044.dat,There are septium veins that flow underground...,49
scena/mp4044.dat:0xe6df,scena/mp4044.dat,to the Aureole somewhere beyond it.,36
scena/mp4044.dat:0xe703,scena/mp4044.dat,"Either way, I reckon we should find a clue",43
