offset,text_target
AREAS049.DAT:7:2,"Esta vila é chamada [05][02]Kyoin[06], em homenagem aos soldados[02]que guardam a Passagem Imperial.[02]Kyoin significa 'povo da[01]ponte' na língua do Império."
AREAS049.DAT:7:3,Ouvi dizer que um voador com muitos[01]caixotes chegou.[02]Acho que deve ser o velho Marlok fazendo[01]mais um de seus 'suprimentos'.
AREAS049.DAT:7:5,Ouviu falar que mandaram tropas[01]para cá dias atrás?[02]Disseram que estavam procurando um Dragão ou[01]algo assim.
AREAS049.DAT:7:6,Esquece isso – lembra que um tempo atrás aquela[02]mulher muito bonita passou por aqui? Fico me[01]perguntando aonde ela foi...?
AREAS049.DAT:7:7,Não vejo a hora de voltar para[01]casa e ver minha namorada de novo![02]Fico me perguntando quando vou poder voltar...
AREAS049.DAT:7:8,Dizem que o Portão da Passagem vai[01]abrir de novo em breve.[02]Se tiver sorte vou conseguir usar isso para[01]voltar para casa!
AREAS049.DAT:7:9,Não têm usado muito o portal desde que[01]a guerra terminou...
AREAS049.DAT:7:10,"Esta é a entrada da [05][02]Passagem Imperial[06],[02]que liga o continente oriental de Levant ao[01]ocidental, Hesperia.[02]Mas você sabe o que ela[01]realmente é?[12]"
AREAS049.DAT:7:11,"Esta é a entrada da [05][02]Passagem Imperial[06],[02]que liga o continente oriental de Levant ao[01]ocidental, Hesperia.[02]Mas você sabe o que ela[01]realmente é?[12]"
AREAS049.DAT:7:12,"Ah, você já sabe?[02]O Primeiro Imperador deve ter sido incrível para[02]fazer algo tão extraordinário![01]"
AREAS049.DAT:7:13,Não é uma ponte nem uma passagem de verdade...[02]É um portão mágico que consegue transportar[01]pessoas ou coisas instantaneamente[01]de um lugar a outro.
AREAS049.DAT:7:14,"Recrutas novatos?[02]Bem, relaxem e tirem um[01]tempo.[01]Aproveitem![12][86][0C][93]Descansar[01]Diário[01]Esqueça"
AREAS049.DAT:7:15,"Levamos uma porcentagem de cada carregamento[01]de armas que passa por aqui e vendemos.[02]Sei que não é certo, mas a gente precisa[01]ganhar a vida[01]de alguma forma."
AREAS049.DAT:7:16,"Não sei quem você pensa que é, mas você não[01]pode usar a Passagem!"
AREAS049.DAT:7:17,Ah...Capitão![02]Estava planejando voltar para Hesperia?
AREAS049.DAT:7:19,"Sim. Infelizmente você vai ter que[01]esperar um pouco, senhorita."
AREAS049.DAT:7:20,"Há pouco tempo, tivemos um problema com[01]alguém brigando e usando magia[01]dentro da Passagem.[02]De alguma forma, isso desativou o mecanismo do[01]portão – ele não está mais[01]funcionando."
AREAS049.DAT:7:21,Não sabemos quando ele vai funcionar de novo.
AREAS049.DAT:7:22,"Não sei quem danificou o portão,[02]mas por causa deles nenhum de nós consegue ir para casa!"
AREAS049.DAT:7:23,"Capitão [04][04]! Voltando para fazer um[01]relatório? Entendo...[02]Você chegou em mau momento, infelizmente."
AREAS049.DAT:7:24,Dizem que há um mar ao norte do deserto sem lama!
AREAS049.DAT:7:25,Mesmo? Que tamanho tem?[01]Vai até Hesperia?
AREAS049.DAT:7:26,"[14][01][01]'Caramba, preciso chegar a Hesperia...[01]E você?'[12][01][0C][82]Sim[01]Não"
AREAS049.DAT:7:27,[14][01][01]'Fico pensando se não há outro jeito[01]de chegar lá...'
AREAS049.DAT:7:28,"[14][01][01]'É, eu sei...[02]A maioria das pessoas não quer[01]mesmo ir ao Império...'"
AREAS049.DAT:7:29,C-Capitão![02]O que o traz até nossa[01]cidade no meio de nada?
AREAS049.DAT:7:30,Hã?[02]Eu achava que a maioria dos civis[01]tinha saído depois que o portão[01]parou de funcionar.
AREAS049.DAT:7:31,"Sigam em frente.[0B] Vocês sabem que a[01]Passagem não está funcionando, não é?"
AREAS049.DAT:7:32,"Não sei quem você é, mas você não[01]pode usar a Passagem."
AREAS049.DAT:7:33,"Não sei quem você é, mas você não[01]pode usar a Passagem."
AREAS049.DAT:7:34,"Não sei quem você é, mas você não[01]pode usar a Passagem."
AREAS049.DAT:7:35,"Não sei quem você é, mas você não[01]pode usar a Passagem."
AREAS049.DAT:7:36,"Não sei quem você é, mas você não[01]pode usar a Passagem."
AREAS049.DAT:7:37,Algumas pessoas causaram problemas aqui um tempo[01]atrás...[02]Elas fizeram algo ao portão e fizeram[01]ele desativar.
AREAS049.DAT:7:38,"Capitão![02]Como pode ver, não conseguimos voltar.[02]Não, ainda não descobrimos quem foi."
AREAS049.DAT:7:39,"Não sei quem foi que danificou o portão,[02]mas com certeza deixou a vida difícil para todos nós!"
AREAS049.DAT:7:42,Há muitos tipos diferentes de armas no[01]mundo...[02]Algumas te dão a capacidade de[01]atacar duas vezes seguidas...[02]Outras deixam você usar Magia se as[01]usar como ferramentas...[02]Alguns falam que há até Armas que deixam[01]você atacar todos os seus inimigos de uma vez!
AREAS049.DAT:7:43,Estradas estreitas...Ao virar esquinas...[02]Há muitos lugares onde é difícil[01]ver as coisas.[02]Você sabia que pode usar os botões[01][82] e [83] para mudar o ângulo[02]da câmera? É um truque útil para ajudar[01]você a se mover – tente!
AREAS049.DAT:7:44,"Bem, isso é bom então...[02]Só tenha cuidado – há muitos monstros[01]dentro da Ponte."
AREAS049.DAT:7:45,"[14][02][02]'Saudações, viajantes![02]Aposto que têm muitas[01]dúvidas, não é?[02]Bem, então vieram para o lugar[02]certo, porque eu tenho as[01]respostas![02]O que querem saber?'[12][02][0C][95]Sobre combate[01]Sobre fileiras[01]Sobre 'aprendizado'[01]Sobre Ataques Combo[01]Esqueça"
AREAS049.DAT:7:46,"Se encontrar um inimigo, você tem[01]que lutar – ou contra vários![02]Há monstros que você não vai[02]conseguir derrotar com Ataque[01][05][02]comum[06].[02]Para esses, você vai ter[01]que usar [05][02]habilidades especiais[06] ou[01][05][02]itens[06]![02]Você também pode descobrir informações[01]sobre seus inimigos pressionando[01]o botão [80]![02][16]3"
AREAS049.DAT:7:47,"Quando há mais de quatro integrantes[01]no seu grupo,[02]os que você deu comandos[02]sobem para a fileira da frente,[01]e o resto vai para trás.[02]O que há de tão bom em estar[01]na fileira de trás, você pergunta?[02]Bem, você não sofre Ataque, por exemplo.[02]Além disso, pessoas na fileira[01]de trás recuperam Pontos de[01]Habilidade com base no CP delas[02](concentração).[02]E finalmente, mover para a fileira[01]de trás cura qualquer mudança[02]de Status exceto Veneno![02]Saber quando mudar de fileira[01]é sinal de um lutador[01]experiente![02][16]3"
AREAS049.DAT:7:49,"Bem, por exemplo, digamos que um de[01]vocês lance uma Magia de Fogo.[02]Depois, outra pessoa usa uma[01]Magia de Vento.[02]Essas duas Magias se combinam e criam[01]uma nova Magia mais poderosa![02]Isso se chama [05][02]combo[06].[02]Há muitas coisas que[01]você pode combinar em um[02]combo – descubra o que mais[01]você consegue fazer![02][16]3"
AREAS049.DAT:7:50,"Ah...Bem, então,[01]boa sorte para vocês!"
AREAS049.DAT:7:51,O que mais vocês querem[01]saber?'[12][02][0C][95]Sobre combate[01]Sobre fileiras[01]Sobre 'aprendizado'[01]Sobre Ataques Combo[01]Esqueça
AREAS049.DAT:7:52,[0C]!Este demo foi preparado especialmente para a E3.[02]O objetivo do jogo é explorar a Passagem[02]Imperial e derrotar o oficial no último andar.[02]Esperamos que vocês aproveitem este[01]vislumbre do mundo de BREATH OF FIRE }.
