offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS049.DAT:7:2,AREAS049.DAT,7,2,"""This village is called[01][05][02]Kyoin[06], after the soldiers[02]who guard the Imperial[01]Causeway.[02]Kyoin means 'people of the[01]bridge' in the language of[01]the Empire.""",213,
AREAS049.DAT:7:3,AREAS049.DAT,7,3,"""Heard a 'flier with a lot[01]of crates came in.[02]I figure it must be old[01]Marlok making another one[01]of his 'supply' runs.""",166,
AREAS049.DAT:7:5,AREAS049.DAT,7,5,"""Did you hear that they[01]sent in some troops the[01]other day?[02]Heard they were supposed to[01]be looking for a dragon or[01]something.""",176,
AREAS049.DAT:7:6,AREAS049.DAT,7,6,"""Never mind that--remember[01]a while back that really[02]pretty looking woman came[01]through here? I wonder[01]where she went...?""",169,
AREAS049.DAT:7:7,AREAS049.DAT,7,7,"""I can't wait to get back[01]home and see my girlfriend[01]again![02]I wonder when I'll be[01]able to go back though...""",152,
AREAS049.DAT:7:8,AREAS049.DAT,7,8,"""They say the Causeway's[01]Gate is finally going to[01]open again.[02]If I'm lucky I'll be able[01]to use this opportunity to[01]get back home!""",183,
AREAS049.DAT:7:9,AREAS049.DAT,7,9,"""They haven't really used[01]the gateway much since the[01]war ended...""",93,
AREAS049.DAT:7:10,AREAS049.DAT,7,10,"""This is the entrance to[01]the [05][02]Imperial Causeway[06],[02]which links the eastern[01]continent of Levant to[01]western one, Hesperia.[02]But do you know what it[01]really is?""[12]",220,
AREAS049.DAT:7:11,AREAS049.DAT,7,11,"""This is the entrance to[01]the [05][02]Imperial Causeway[06],[02]which links the eastern[01]continent of Levant to[01]western one, Hesperia.[02]But do you know what it[01]really is?""[12]",220,
AREAS049.DAT:7:12,AREAS049.DAT,7,12,"""Oh, you already know?[02]The First Emperor must have[01]been amazing to make[02]something as incredible as[01]this!""",148,
AREAS049.DAT:7:13,AREAS049.DAT,7,13,"""It's not really a bridge[01]or causeway at all...[02]It's a magical gate that[01]can transport people or[02]things instantaneously[01]from place to place.""",198,
AREAS049.DAT:7:14,AREAS049.DAT,7,14,"""New recruits, eh?[02]Well, relax and take[01]some time off.[01]Enjoy!""[12][86][0C][93]Rest[01]Diary[01]Never mind",122,
AREAS049.DAT:7:15,AREAS049.DAT,7,15,"""We skim a little off of[01]every weapons shipment that[02]comes through here and sell[01]'em ourselves.[02]I know it ain't right, but[01]we gotta make a living[01]somehow.""",218,
AREAS049.DAT:7:16,AREAS049.DAT,7,16,"""I don't know who you think[01]you are, but you can't use[01]the Causeway!""",97,
AREAS049.DAT:7:17,AREAS049.DAT,7,17,"""Oh...Captain![02]Were you planning on[01]returning to Hesperia?""",83,
AREAS049.DAT:7:19,AREAS049.DAT,7,19,"""Yes. I'm afraid you'll[01]have to wait for a while,[01]ma'am.""",80,
AREAS049.DAT:7:20,AREAS049.DAT,7,20,"""A little while ago, we[01]had a problem with someone[02]fighting and using magic[01]inside the Causeway.[02]Somehow they disrupted the[01]gate mechanism--it's not[01]working anymore.""",233,
AREAS049.DAT:7:21,AREAS049.DAT,7,21,"""We have no idea when it[01]will be operational again.""",73,
AREAS049.DAT:7:22,AREAS049.DAT,7,22,"""I don't know who broke[01]the gateway,[02]but thanks to them none of[01]us can get home!""",114,
AREAS049.DAT:7:23,AREAS049.DAT,7,23,"""Captain [04][04]! Returning[01]home to make a report?[02]I see...[02]You've come at a bad time,[01]I'm afraid.""",132,
AREAS049.DAT:7:24,AREAS049.DAT,7,24,"""They say there's a sea[01]up to the north of the[01]desert with no mud in it!""",103,
AREAS049.DAT:7:25,AREAS049.DAT,7,25,"""Really? How big is it?[01]Does it go all the way to[01]Hesperia?""",85,
AREAS049.DAT:7:26,AREAS049.DAT,7,26,"[14][01][01]""Boy, I really need[01]to get to Hesperia...[01]What about you?""[12][01][0C][82]Yep[01]Nope",103,[14][01]
AREAS049.DAT:7:27,AREAS049.DAT,7,27,"[14][01][01]""I wonder if there[01]isn't another way[01]to get there...""",79,[14][01]
AREAS049.DAT:7:28,AREAS049.DAT,7,28,"[14][01][01]""Yeah, I know...[02]Most people usually[01]don't want to go to[01]the Empire...""",104,[14][01]
AREAS049.DAT:7:29,AREAS049.DAT,7,29,"""C-captain![02]What brings you to our[01]little city in the middle[01]of nowhere?""",103,
AREAS049.DAT:7:30,AREAS049.DAT,7,30,"""Huh?[02]I thought most civilians[01]had left after the gateway[01]stopped working.""",106,
AREAS049.DAT:7:31,AREAS049.DAT,7,31,"""Go on ahead.[0B] You do know[01]the Causeway's not working,[01]don't you?""",93,
AREAS049.DAT:7:32,AREAS049.DAT,7,32,"""I don't know who you are,[01]but you can't use the[01]Causeway.""",83,
AREAS049.DAT:7:33,AREAS049.DAT,7,33,"""I don't know who you are,[01]but you can't use the[01]Causeway.""",83,
AREAS049.DAT:7:34,AREAS049.DAT,7,34,"""I don't know who you are,[01]but you can't use the[01]Causeway.""",83,
AREAS049.DAT:7:35,AREAS049.DAT,7,35,"""I don't know who you are,[01]but you can't use the[01]Causeway.""",83,
AREAS049.DAT:7:36,AREAS049.DAT,7,36,"""I don't know who you are,[01]but you can't use the[01]Causeway.""",83,
AREAS049.DAT:7:37,AREAS049.DAT,7,37,"""Some people caused some[01]trouble here a while[01]back...[02]They did something to the[01]gateway and caused it to[01]shut down.""",163,
AREAS049.DAT:7:38,AREAS049.DAT,7,38,"""Captain![02]As you can see, we're[01]unable to return home.[02]No, we still haven't found[01]out who did it.""",138,
AREAS049.DAT:7:39,AREAS049.DAT,7,39,"""I don't know who it was[01]that broke the gateway,[02]but they sure made life[01]difficult for all of us!""",138,
