offset,text_target
0x2bc43a,O caminho de volta a Yamato é curto e rápido.\n
0x2bc469,um.
0x2bc46e,"Desta vez, não precisamos nos esconder de\n"
0x2bc4a0,o inimigo ou tomar rotas mais longas e tortuosas...
0x2bc4d0,"Em vez disso, seguimos direto pela estrada principal até\n"
0x2bc502,"onde os navios estão atracados, ganhando tempo."
0x2bc531,Os soldados de Tuskur não nos incomodam\n
0x2bc561,nós.
0x2bc565,"As notícias de Munechika, as palavras sombrias de Benawi e\n"
0x2bc595,a retirada do exército de Tuskur pesam sobre mim.\n
0x2bc5c6,minha mente...
0x2bc5d1,Devem estar conectados. É seguro assumir que\n
0x2bc602,Tuskur sabe da morte do Mikado.
0x2bc626,Irmão...
0x2bc62d,Ele realmente está morto...?
0x2bc645,Simplesmente não consigo acreditar que é real.
0x2bc671,Ele me disse que ainda tinha muita coisa a\n
0x2bc6a0,fazer...
0x2bc6a6,...e duvido que a princesa esteja pronta para assumir\n
0x2bc6d5,o trono ainda não.
0x2bc6ea,Não tem como ele ter simplesmente morrido assim.\n
0x2bc71a,sem razão.
0x2bc729,Bah. Ficar ruminando não vai me ajudar em nada.\n
0x2bc758,presta.
0x2bc762,Preciso voltar a Yamato o quanto antes.
0x2bc791,A baía onde os navios estão ancorados é logo\n
0x2bc7c0,um pouco mais adiante...
0x2bc7d8,Alguém disse que dá para chegar à margem\n
0x2bc809,até ao amanhecer se forçarmos a noite toda.
0x2bc839,"Mesmo assim, podemos estar seguros de ataques inimigos, mas\n"
0x2bc86b,predadores selvagens à noite são uma ameaça bem real.\n
0x2bc89d,ameaça.
0x2bc8a5,Decidimos acampar numa margem de rio perto da\n
0x2bc8d8,a estrada e passar a noite ali.
0x2bc8fc,A ceia é algo sem complicações.
0x2bc91f,"Todos ao redor da fogueira, comendo em silêncio.\n"
0x2bc952,mastigando carne defumada que trouxemos como provisões.
0x2bc982,Ninguém fala.
0x2bc991,Não lembro a última vez que tive uma refeição tranquila\n
0x2bc9c0,assim desde que conheci Kuon e os\n
0x2bc9ec,outros...
0x2bc9f6,Acho que dá pra ver o quanto essa sombra pesada\n
0x2bca27,A morte do Mikado lançou.
0x2bca40,"Assim que o jantar acaba, decidimos a ordem de\n"
0x2bca70,guarda como sempre e todo mundo vai dormir.\n
0x2bcaa0,noite.
0x2bcaa7,Kuon e eu temos a primeira vigilância.
