offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS044.DAT:8:0,AREAS044.DAT,8,0,"[0C][06][14][80]@""This is the way[01]to the hold.""",50,
AREAS044.DAT:8:1,AREAS044.DAT,8,1,"[0C][06][14][80]@""This is the way[01]to the hold.""",50,
AREAS044.DAT:8:2,AREAS044.DAT,8,2,"[0C][06][14][80]@""That's where you'll[01]be spending the[01]night.""",69,
AREAS044.DAT:8:3,AREAS044.DAT,8,3,"[0C][06][14][80]@""You might think[01]that'll be easy...[02]But it's pretty[01]creepy down there.[02]It's dark, and wet,[01]and who knows what[01]lives down there.""",187,
AREAS044.DAT:8:4,AREAS044.DAT,8,4,"[0C][06][14][80]@""When that Kahn[01]fellow showed up,[02]we put him down[01]there too.[02]He was crying like[01]a baby![02]If you want to quit,[01]this is your last[01]chance...""",199,
AREAS044.DAT:8:8,AREAS044.DAT,8,8,"[14][81]A""I wonder...[02]Think there are any[01]ghosts or anything[01]down here?""",93,[14][81]
AREAS044.DAT:8:10,AREAS044.DAT,8,10,"[0C][05][14][82]B""That was just the[01]hull creaking...[01]Wasn't it?""",73,
AREAS044.DAT:8:11,AREAS044.DAT,8,11,"[14][83][01]""Wow![0B] That really[01]frightened me!""",52,[14][83]
AREAS044.DAT:8:12,AREAS044.DAT,8,12,"[0C][06][14][84]C""I'll bet they come[01]running out of there[02]screaming any minute[01]now, eh Capt'n?""",117,
AREAS044.DAT:8:13,AREAS044.DAT,8,13,"[14][05][01]""There...[0B]There aren't[01]any more, are there?""",66,[14][05]
AREAS044.DAT:8:16,AREAS044.DAT,8,16,"[14][06][01]""Whoa!""",15,[14][06]
AREAS044.DAT:8:17,AREAS044.DAT,8,17,"[14][81][01]""Um, [04][04]?[02]Would you mind not[01]moving your tail[01]like that?[02]It tickles...""",103,[14][81]
AREAS044.DAT:8:18,AREAS044.DAT,8,18,"[0C][05][14][82][02]""What?[0B][01]I'm not moving[01]my tail...""",55,
AREAS044.DAT:8:22,AREAS044.DAT,8,22,"[14][C4]@""[0D]Wh...[0E][0F]",17,[14][C4]
AREAS044.DAT:8:23,AREAS044.DAT,8,23,"[14][01][01]""I-I've heard about[01]those...They're[01]called sea lice...[02][14][FF][FF][14][88]D[14][88]D""L-l...[0B]Lice!?""",115,[14][01]
AREAS044.DAT:8:24,AREAS044.DAT,8,24,"[14][01][01]""I-it's all right...[02]They don't bite[01]or anything like[01]that...""",92,[14][01]
AREAS044.DAT:8:27,AREAS044.DAT,8,27,"[0C][06][14][84]E""Ummm...That's up[01]to Zig to decide!""",58,
AREAS044.DAT:8:30,AREAS044.DAT,8,30,"[14][C1]@""This is where [04][04][01]and I had to stay.""",57,[14][C1]
AREAS044.DAT:8:31,AREAS044.DAT,8,31,"[14][C1]@""It was kind of[01]scary![02]There were ghosts,[01]and these sea[01]lice...""",94,[14][C1]
AREAS044.DAT:8:32,AREAS044.DAT,8,32,"[14][03][01]""Wh...What was[01]that!?""",36,[14][03]
AREAS044.DAT:8:33,AREAS044.DAT,8,33,"[14][85]A""It sounds like[01]there's something[02]hitting the bottom[01]of the ship![02]We'd better tell[01]Zig!""",128,[14][85]
AREAS044.DAT:8:34,AREAS044.DAT,8,34,"[0C][05][14][08][04]""Wh...[0B]What was that[01]noise!?[02]Is it them?[01]They're back,[01]aren't [0D]they[0E][0F][01]!?",108,
AREAS044.DAT:8:35,AREAS044.DAT,8,35,"[0C][06][14][83]A""[04][04]! Calm down![01]It's all right![02]Don't worry! It's not[01]the sea lice!""",103,
AREAS044.DAT:8:36,AREAS044.DAT,8,36,"[14][C1]@""It sounds like[01]there's something[02]hitting the bottom[01]of the ship![02]We'd better tell[01]Zig!""",128,[14][C1]
AREAS044.DAT:8:37,AREAS044.DAT,8,37,"[14][02][02]""R...Right.[01]Sorry.""",31,[14][02]
AREAS044.DAT:8:49,AREAS044.DAT,8,49,"[14][09][06]""To be able to affect[01]a monster like that[02]even though you're[01]incomplete...[02]You must be very[01]powerful, [04]",149,[14][09]
AREAS044.DAT:8:50,AREAS044.DAT,8,50,"[14][04][03]""We'll be at our[01]destination [05][02]Lyp[06][01]real soon!""",71,[14][04]
AREAS044.DAT:8:52,AREAS044.DAT,8,52,"[14][01][01]""This salt air's so[01]sticky! I wish I[01]could take a bath!""",83,[14][01]
AREAS044.DAT:8:54,AREAS044.DAT,8,54,There's a bed. You should[01]be able to rest here.[12][86][0C][93]Rest[01]Diary[01]Never mind,101,
AREAS044.DAT:8:55,AREAS044.DAT,8,55,There's a bed. You should[01]be able to rest here.[12],68,
