offset,text_target
AREAS033.DAT:9:0,"[0C][02][14][80]@""Bem! Eu o/a[01]esperava."""
AREAS033.DAT:9:1,"[0C][02][14][80]@""Bem! Eu o/a[01]esperava."""
AREAS033.DAT:9:2,"[0C][04][14][81]A""Voce...! O que[01]fez com Elina!?"""
AREAS033.DAT:9:4,"[0C][03][14][02][02]""Onde esta o General[01]Rhun?"""
AREAS033.DAT:9:5,"[0C][02][14][80]@""Ah, Capitao [04][04].[02]Receio que o tenha[01]perdido.[02]O General partiu[01]para a capital."""
AREAS033.DAT:9:6,"[0C][03][14][02][02]""O que? Por que?"""
AREAS033.DAT:9:7,"[0C][02][14][80]@""Receio que o[01]General e outros[01]como ele[02]nao conseguissem[01]apreciar o que[01]estou tentando..."""
AREAS033.DAT:9:8,"[0C][04][14][83]A""Nao me importa com[01]o General ou com sua[01]opiniao!![02]O que quis dizer[01]quando disse que[01]Elina nao esta aqui!?"""
AREAS033.DAT:9:10,"[0C][04][14][C2]@""Espera!"""
AREAS033.DAT:9:11,"[14][84][03]""[04][02]...[0B]Voce veio...Como eu[01]rezava que viria..."""
AREAS033.DAT:9:12,"[0C][06][14][C2]@""Elina! Voce nao[01]sabe quao feliz[01]estou em vê-la!"""
AREAS033.DAT:9:13,"[0C][06][14][85]D""Vamos, Elina--[01]podemos ir para casa[01]todos juntos agora."""
AREAS033.DAT:9:14,"[14][06][05]""Obrigada por vir[01]me buscar, [04][02]...[01][04][01]...[02]Mas..."""
AREAS033.DAT:9:15,"[14][06][05]""Receio que nao[01]posso sair daqui..."""
AREAS033.DAT:9:16,"[0C][06][14][87]D""Por que nao!?[02]A capital foi[01]atacada--o Imperio[01]esta distraido![02]Poderiamos escapar[01]antes que alguem[01]notasse!"""
AREAS033.DAT:9:17,"[0C][06][14][C2]@""Ela esta certa. Vamos,[01]Elina.[02]Vamos protegé-la--[01]Eu juro!"""
AREAS033.DAT:9:18,"[14][86][05]""O mundo esta[01]mudando...Consigo[01]senti-lo...[02][14][84][03]E voce, [04][02], e[01][04][01] e os[01]demais...[02]Estao todos presos[01]no caminho que esta[01]causando essa mudanca.[02]Voces fazem parte."""
AREAS033.DAT:9:19,"[0C][06][14][83]A""Elina...?"""
AREAS033.DAT:9:20,"[14][86][05]""Voce deve continuar[01]sua jornada...[02]Voce é necessario em[01]certo lugar, em[01]certo tempo...[02]Voce DEVE estar la!"""
AREAS033.DAT:9:21,"[0C][06][14][88]D""Elina..."""
AREAS033.DAT:9:22,"[14][06][05]""[04][01]...[02]Poderia nos deixar[01]sozinhos por um momento?"""
AREAS033.DAT:9:23,"[14][04][03]""Obrigada, [04][01].[01]E, [04]"
AREAS033.DAT:9:25,"[14][84][03]""Obrigado."""
