offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS033.DAT:9:0,AREAS033.DAT,9,0,"[0C][02][14][80]@""Well! I've been[01]expecting you.""",52,
AREAS033.DAT:9:1,AREAS033.DAT,9,1,"[0C][02][14][80]@""Well! I've been[01]expecting you.""",52,
AREAS033.DAT:9:2,AREAS033.DAT,9,2,"[0C][04][14][81]A""You...! What[01]have you done[01]with Elina!?""",65,
AREAS033.DAT:9:4,AREAS033.DAT,9,4,"[0C][03][14][02][02]""Where is General[01]Rhun?""",41,
AREAS033.DAT:9:5,AREAS033.DAT,9,5,"[0C][02][14][80]@""Ah, Captain [04][04].[02]I'm afraid you just[01]missed him.[02]The General has left[01]for the capital.""",129,
AREAS033.DAT:9:6,AREAS033.DAT,9,6,"[0C][03][14][02][02]""What? Why?""",24,
AREAS033.DAT:9:7,AREAS033.DAT,9,7,"[0C][02][14][80]@""I'm afraid the[01]General and others[01]like him[02]would not be able[01]to appreciate what[01]I'm trying to do...""",149,
AREAS033.DAT:9:8,AREAS033.DAT,9,8,"[0C][04][14][83]A""I don't care about[01]the General or what[01]he thinks!![02]What did you mean[01]when you said Elina[01]isn't here!?""",152,
AREAS033.DAT:9:10,AREAS033.DAT,9,10,"[0C][04][14][C2]@""Wait!""",17,
AREAS033.DAT:9:11,AREAS033.DAT,9,11,"[14][84][03]""[04][02]...[0B]You[01]came...Just as I'd[01]prayed you would...""",75,[14][84]
AREAS033.DAT:9:12,AREAS033.DAT,9,12,"[0C][06][14][C2]@""Elina! You don't[01]know how glad I am[01]to see you!""",76,
AREAS033.DAT:9:13,AREAS033.DAT,9,13,"[0C][06][14][85]D""Come on, Elina--[01]we can all go home[01]together now.""",79,
AREAS033.DAT:9:14,AREAS033.DAT,9,14,"[14][06][05]""Thank you for coming[01]for me, [04][02]...[01][04][01]...[02]But...""",73,[14][06]
AREAS033.DAT:9:15,AREAS033.DAT,9,15,"[14][06][05]""I'm afraid I can't[01]leave here...""",52,[14][06]
AREAS033.DAT:9:16,AREAS033.DAT,9,16,"[0C][06][14][87]D""Why not!?[02]The capital's been[01]attacked--the Empire[01]is distracted![02]We could get away[01]before anyone[01]noticed!""",157,
AREAS033.DAT:9:17,AREAS033.DAT,9,17,"[0C][06][14][C2]@""She's right. Let's[01]go, Elina.[02]We'll protect you--[01]I swear it!""",96,
AREAS033.DAT:9:18,AREAS033.DAT,9,18,"[14][86][05]""The world is[01]changing...I can[01]feel it...[02][14][84][03]And you, [04][02], and[01][04][01] and the[01]rest...[02]You're all caught up[01]on the path that is[01]causing that change.[02]You're part of it.""",231,[14][86]
AREAS033.DAT:9:19,AREAS033.DAT,9,19,"[0C][06][14][83]A""Elina...?""",23,
AREAS033.DAT:9:20,AREAS033.DAT,9,20,"[14][86][05]""You must continue[01]your journey...[02]You are needed in a[01]certain place, at[01]a certain time...[02]You must be there!""",159,[14][86]
AREAS033.DAT:9:21,AREAS033.DAT,9,21,"[0C][06][14][88]D""Elina...""",22,
AREAS033.DAT:9:22,AREAS033.DAT,9,22,"[14][06][05]""[04][01]...[02]Could you leave us[01]alone for a moment?""",69,[14][06]
AREAS033.DAT:9:23,AREAS033.DAT,9,23,"[14][04][03]""Thank you, [04][01].[01]Oh, and [04]",40,[14][04]
AREAS033.DAT:9:25,AREAS033.DAT,9,25,"[14][84][03]""Thank you.""",22,[14][84]
AREAS033.DAT:9:27,AREAS033.DAT,9,27,"[0C][06][14][C1]@""Wait a minute...[02][14][89]DHow did Elina know[01]your name, [04]",80,
AREAS033.DAT:9:29,AREAS033.DAT,9,29,"[0C][06][14][83]A""Elina...?""",23,
AREAS033.DAT:9:30,AREAS033.DAT,9,30,"[14][86][05]""[04][02]...[02]I've already told you[01]how you're part of[02]the great change[01]that's coming...[02]How you're caught up[01]in a powerful stream[01]carrying you along.""",206,[14][86]
AREAS033.DAT:9:31,AREAS033.DAT,9,31,"[14][86][05]""One of the streams[01]that is moving the[01]world is [04]",73,[14][86]
AREAS033.DAT:9:32,AREAS033.DAT,9,32,"[14][86][05]""When these two[01]streams meet,[02]then you shall learn[01]the true meaning of[01]your journey.""",124,[14][86]
AREAS033.DAT:9:33,AREAS033.DAT,9,33,"[0C][06][14][83]A""What do you mean,[01]Elina?[02]How can you know[01]these things?[02]And why can't you[01]leave here?""",129,
AREAS033.DAT:9:34,AREAS033.DAT,9,34,"[14][86][05]""[04][02]...It's[01]because...[02]Because I'm...""",57,[14][86]
AREAS033.DAT:9:37,AREAS033.DAT,9,37,"[0C][06][14][83]A""Transformed...?[02]What are you[01]talking about!?""",72,
AREAS033.DAT:9:39,AREAS033.DAT,9,39,"[0C][06][14][81]A""A sacrifice!?""",29,
AREAS033.DAT:9:44,AREAS033.DAT,9,44,"[0C][06][14][8C]A""No...""[13]0[0C][02][14][C1]@""...[0B]...[0B]...[02]And so, Elina became[01]engaged to marry the[01]Prince of Ludia.[02][14][8D]DOf course, if [04][02][01]had stopped them,[01]by now...""",195,
AREAS033.DAT:9:45,AREAS033.DAT,9,45,"[0C][02][14][C1]@""...[0B]...[0B]...[02]And so, Elina became[01]engaged to marry the[01]Prince of Ludia.[02][14][8D]DOf course, if [04][02][01]had stopped them,[01]by now...""",176,
AREAS033.DAT:9:46,AREAS033.DAT,9,46,"[0C][02][14][C1]@""[04][02]'s been in[01]there a long time...[02]What could they be[01]talking about that's[01]taking so long?""",135,
AREAS033.DAT:9:47,AREAS033.DAT,9,47,"[14][8C]A""NOOOOOO!""[13]@[0C][05][14]",26,[14][8C]
AREAS033.DAT:9:52,AREAS033.DAT,9,52,"[0C][06][14][81]A""You...You...Maniac![01]Monster![02]I'll kill you with[01]my bare hands!!""",99,
AREAS033.DAT:9:53,AREAS033.DAT,9,53,"[0C][06][14][80]@""You would kill...[01]me!?[02]Me...I can create[01]gods! You can't[01]kill me!""",101,
AREAS033.DAT:9:54,AREAS033.DAT,9,54,"[0C][06][14][80]@""I have a destiny![02]I shall use my[01]knowledge to change[01]the world!""",99,
AREAS033.DAT:9:55,AREAS033.DAT,9,55,"[14][86]E""[04][02]...""",15,[14][86]
AREAS033.DAT:9:56,AREAS033.DAT,9,56,"[14][86]E""[04][02]...[02]It's...[0B]It's too[01]late for me.""",57,[14][86]
AREAS033.DAT:9:57,AREAS033.DAT,9,57,"[0C][05][14][C2]@""Elina...I...[02]I'm sorry...If I'd[01]only gotten here[01]sooner...I...""",97,
AREAS033.DAT:9:58,AREAS033.DAT,9,58,"[14][86]E""[04][02]...[02]I had [04]",24,[14][86]
AREAS033.DAT:9:59,AREAS033.DAT,9,59,"[14][86]E""I don't want to live[01]forever like this,[01][04][02].[02]Please, [04][02]...[01]Don't let me suffer[01]any more.""",129,[14][86]
AREAS033.DAT:9:60,AREAS033.DAT,9,60,"[0C][05][14][03][01]""I...[0B][0B]I can't do[01]it![02]Elina...[0B]I...[0B]I[01]love you, Elina!""",85,
AREAS033.DAT:9:61,AREAS033.DAT,9,61,"[14][84]C""I know.[02]That's why I'm asking[01]you, [04][02].[02]You're the only[01]one I can ask to[01]do this.""",119,[14][84]
AREAS033.DAT:9:62,AREAS033.DAT,9,62,"[14][84]C""I'm happy knowing[01]that your face is the[01]last I'll see.""",83,[14][84]
AREAS033.DAT:9:63,AREAS033.DAT,9,63,When he came back...,29,
AREAS033.DAT:9:64,AREAS033.DAT,9,64,He said nothing to[01]us...,34,
AREAS033.DAT:9:65,AREAS033.DAT,9,65,Still...,12,
AREAS033.DAT:9:66,AREAS033.DAT,9,66,I knew then,16,
AREAS033.DAT:9:67,AREAS033.DAT,9,67,that I would never see my[01]sister again.,55,
AREAS033.DAT:9:68,AREAS033.DAT,9,68,And so we began,22,
AREAS033.DAT:9:69,AREAS033.DAT,9,69,"the last leg of our[01]journey,",40,
AREAS033.DAT:9:70,AREAS033.DAT,9,70,"as always, ever under the[01]shadow of The Endless.",68,
AREAS033.DAT:9:71,AREAS033.DAT,9,71,"[14][0E][08]""It was our pride[01]that doomed us...""",55,[14][0E]
AREAS033.DAT:9:72,AREAS033.DAT,9,72,"[14][0E][08]""To make a god...[02]And attempt to[01]destroy the ancient[01]gods...""",90,[14][0E]
AREAS033.DAT:9:73,AREAS033.DAT,9,73,"""What were we thinking?""",34,
AREAS033.DAT:9:74,AREAS033.DAT,9,74,It's probably best if you[01]don't go back there...,68,
