offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD057.DAT:10:2,AREAD057.DAT,10,2,"[0C][06][14][C6]@""What...[0B]What be ye[01]doing in this place?""",65,
AREAD057.DAT:10:4,AREAD057.DAT,10,4,"[0C][05][14][01][01]""They say a dragon or[01]something's supposed[01]to appear tonight...[0B][02]So we were told to[01]watch this area.""",149,
AREAD057.DAT:10:6,AREAD057.DAT,10,6,"[0C][05][14][01][01]""That's right--and[01]not just any dragon,[01]either![02]They say it's the[01]legendary Dragon of[01]Doom,[02]which will bring[01]ruin to the Empire!""",188,
AREAD057.DAT:10:7,AREAD057.DAT,10,7,"[0C][06][14][C6]@""And...What be thy[01]design for this[01]dragon?""",68,
AREAD057.DAT:10:9,AREAD057.DAT,10,9,"[0C][06][14][82]B""Thou believest thou[01]can do such a thing?[02]Thou art but mere[01]mortals.""",104,
AREAD057.DAT:10:10,AREAD057.DAT,10,10,"[0C][05][14][C6]@""Thou dost not ken[01]the power of that[02]which you would[01]destroy.[02]This be a dragon.""",119,
AREAD057.DAT:10:11,AREAD057.DAT,10,11,"[0C][03][14][C6]@""A dragon 'tis[01]force of nature[01]unto itself.[02]Thou mayest as well[01]seek to fight a[02]volcano or the[01]very earth itself![02]Dragons doth give[01]birth to thy kind,[02]grant thee life,[01]and verily taketh[01]it away.[02]They are to thee[01]as thou art to an[01]insect.[02]In thy terms...[0B]""",365,
AREAD057.DAT:10:12,AREAD057.DAT,10,12,"[14][C6]@""They art gods.""",27,[14][C6]
AREAD057.DAT:10:13,AREAD057.DAT,10,13,"[0C][03][14][C6]@""...[0B]Wouldst thou[01]fight a god?""",51,
AREAD057.DAT:10:14,AREAD057.DAT,10,14,"[14][83]C""'Tis as I thought...[02]It is not the nature[01]of mortals to change[01]their ways...[0B]""",115,[14][83]
