offset,text_source,byte_budget
0x1bb55c,rock_00,7
0x1bb565,Looks like we got fog rolling in...\n,37
0x1bb58b,Perfect for an ambush.,22
0x1bb5a2,Our target is continuing on their path.\n,41
0x1bb5cc,Everything appears within expectations.,39
0x1bb5f4,Here they come...,17
0x1bb606,"Oooh, he looks like a tough one.\n",34
0x1bb629,"Mind if I take the initiative, love?",36
0x1bb64e,Why do you always dive in headfirst without\n,45
0x1bb67c,thinking? That's not who we're after.,37
0x1bb6a2,"*Sigh* Love, you really are a spoilsport\n",42
0x1bb6cd,sometimes...,12
0x1bb6da,Shhh... They're coming.,23
0x1bb6f6,"Not yet. Nosuri, Kiwru--can you do it?",38
0x1bb71d,Leave it to me.,15
0x1bb72d,Of course. There's no way I can miss from this\n,48
0x1bb75e,distance.,9
0x1bb768,Long as they don't notice us...,31
0x1bb788,Now!,4
0x1bb78d,Uzurushan soldiers,18
0x1bb7a0,Gaaaaah!,8
0x1bb7a9,All right! We got them separated...\n,37
0x1bb7cf,Now we take down the soldiers in the back!,42
0x1bb7fa,Ahahahahah! I've been waiting SO LONG for this!,47
0x1bb82a,"...Atuy, don't rush in on your own. Be sure\n",45
0x1bb858,to coordinate with the backlines.,33
0x1bb87a,"Hee hee, this is what I live for.\n",35
0x1bb89e,"Ooh, I'm so happy I could just SING!",36
0x1bb8c3,Can you maybe turn it down a notch...?,38
0x1bb8ea,Uzurushan soldier,17
0x1bb8fc,Wh-What the--Who are you!?,26
0x1bb917,Tum tee tum... I wouldn't recommend\n,37
0x1bb93d,"losing your focus in battle, you know...?",41
0x1bb967,Huh!? Wh-Wha--{W150}Gah!,24
0x1bb980,Hee hee. Should've listened...,30
0x1bb99f,Atuy's going too far in... Back her up so she\n,47
0x1bb9cf,doesn't get surrounded.,23
0x1bb9e7,"U-Understood... Cocopo, let's go...",35
0x1bba0b,"I'll be going on ahead then, Haku.",34
0x1bba2e,That smile just now gave me the chills...,41
0x1bba58,Guess she's got no mercy for the kind of people\n,49
0x1bba8a,who enslave others to fight their battles for\n,47
0x1bbaba,them.,5
0x1bbac0,"Uruuru, Saraana. You two can stay back if you\n",47
0x1bbaf0,want.,5
0x1bbaf6,We will fight.,14
0x1bbb05,You need not worry. We exist solely to serve you\n,50
0x1bbb38,"to the very end, Master.",24
0x1bbb51,...Guess there's no point trying to hold you two\n,50
0x1bbb84,"back. Fine, let's head out.",27
0x1bbba0,"Understood. We offer our selves to you, Master.",47
