offset,text_target
AREAD111.DAT:7:0,"[14][80]@""B...[0B]Bem? O que acha de estar tao alto assim?[02]Bem assustador, nao eh? Voce ainda pode desistir se quiser!"""
AREAD111.DAT:7:1,"[14][80]@""B...[0B]Bem? O que acha de estar tao alto assim?[02]Bem assustador, nao eh? Voce ainda pode desistir se quiser!"""
AREAD111.DAT:7:4,"[0C]!Esquive dos ataques do Iggy pressionando o botao ~[01]para pular.[02]Se conseguir derruba-lo do mastro, voce vence!"
AREAD111.DAT:7:6,"[14][82]B""Como esta a sensacao da brisa do oceano[01]no seu rosto?"""
AREAD111.DAT:7:7,"[14][82]B""Certo entao, qual eh o nosso rumo?"""
AREAD111.DAT:7:9,"[14][82]B""O Continente Ocidental, eh?[02]Bem, nao podemos leva-lo para la diretamente por navio."""
AREAD111.DAT:7:10,"[14][82]B""Mas podemos o levar a uma das ilhas proximas.[02]Ouvi dizer que voce consegue caminhar sobre os baixios[02]de la ate a terra firme.[02]Nao sei se eh verdade, mas voce[02]deveria conseguir achar um jeito la."""
AREAD111.DAT:7:11,"[14][82]B""Vai levar uns dias para chegar la,[02]entao sente, relaxe e aproveite a jornada!"""
AREAD111.DAT:7:12,"[14][80]@""Tudo liberado!"""
AREAD111.DAT:7:13,"[14][01][01]""Eh bom estar aqui no oceano assim,[01]nao [02]eh, [04]"""
AREAD111.DAT:7:18,"[0C][05][14][04][05]""Ha algo nos perseguindo...[02]Parece que esta batendo no navio."""
AREAD111.DAT:7:19,"[0C][04][14][82]B""Uma baleia?...Golfinho?[02]Nao, eh muito pequeno...[01]O que eh isso!?"""
AREAD111.DAT:7:20,"[0C][05][14][05][06]""Ha ha ha ha![02]Achou que eu ia desistir tao facil!?[02]Eh preciso bem mais que isso para se livrar[01]de Kahn![02]Hrrrraaaaarrrrh! Preparem-se!"""
AREAD111.DAT:7:21,"[0C][05][14][05][06]""Voces podem ter me vencido antes, mas se[01]acham que sou o mesmo homem que enfrentaram[02]no passado,[02]vao ter uma grande surpresa![02]Hrrraaaaarrrrh! Defendam-se!"""
AREAD111.DAT:7:22,"[0C][8B][14][05][06]""Uaaaaah!""[13]0[0C][03][14]A"
AREAD111.DAT:7:24,"[0C][02][14][82]B""Ele chegou para nos procurar tempo atras,[01]dizendo que queria aprender a ser marinheiro...[02]Mas como voce pode ver, tudo o que o interessava[02]era meter briga."""
AREAD111.DAT:7:25,"[0C][02][14][82]B""Levar uma surra sua eh exatamente o que ele precisava."""
AREAD111.DAT:7:26,"[0C][02][14][82]B""Nao se preocupe com ele...[02]Um dos golfinhos provavelmente vai ajudar[02]e leva-lo de volta a cidade..."""
AREAD111.DAT:7:27,"E assim, por algum tempo depois daquilo,"
AREAD111.DAT:7:28,nossa viagem no mar
AREAD111.DAT:7:29,continuou sem incidentes.
AREAD111.DAT:7:31,"[14][02][02]""Gostaria de poder dizer que nao ha nada[01]a se preocupar, mas o vento parou.[02]Nao deveria ter acontecido,[01]nao aqui."""
AREAD111.DAT:7:33,"[0C][02][14][C1]@""Zig! Consigo ver uma ilha a frente!"""
AREAD111.DAT:7:34,"[0C][06][14][80]@""Ilha? Voce quer dizer...?"""
AREAD111.DAT:7:35,"[14][02][02]""Sim...Parece que terminamos exatamente[01]aonde nao queremos estar...[02]Droga! Como pude deixar isso acontecer!?"""
AREAD111.DAT:7:36,"[14][82][02]""Chegamos perto de uma ilha chamada a[01]Ilha do Fogo.[02]Diz-se que o mar por aqui eh assombrado[02]por algum tipo de monstro..."""
AREAD111.DAT:7:37,"[14][80]@""Dizem que ha um espirito poderoso que[01]vive na ilha.[02]E consegue fazer o vento parar, ou causar[01]maremotos.[02]Muitos navios foram perdidos aqui!"""
AREAD111.DAT:7:38,"[14][02][02]""Entao, ate que o deus da ilha mude de ideia[01]e faca o vento soprar de novo,[01]estamos presos aqui."""
AREAD111.DAT:7:39,"[0C][06][14][C1]@""Espirito? Deus da ilha?[02]O que voce acha, [04]"""
AREAD111.DAT:7:40,"[0C][06][14][C1]@""Desculpe, Zig?[02]Voce acha que poderiamos ir ate essa ilha?"""
AREAD111.DAT:7:41,"[14][02][02]""Bem, nao vejo por que nao, mas tem certeza?[02]Quer dizer, voce ouviu o que dissemos, nao pois?[02]Nao acho que seja exatamente um lugar seguro.[01]sabe?"""
AREAD111.DAT:7:42,"[14][02][02]""Se voce realmente quer ir, podemos deixar voce[01]usar o bote.[02]Iggy![01]Voce vai com eles e rema o barco!"""
AREAD111.DAT:7:43,"[14][80]@""Venha conversar comigo quando[01]estiver pronto para ir ate a ilha.[02]Eu vou pegar o bote para voce."""
AREAD111.DAT:7:44,"[14][03][04]""Avatar?[02]Nao consigo sentir nada assim...[02][02]""[02][14][06][07]""Diz Deis."""
AREAD111.DAT:7:45,"[14][02][02]""Se voce quer ir para a ilha, use[01]o bote.[02]Iggy vai remar para voce."""
AREAD111.DAT:7:48,"[0C][04][14][80]@""Voce pode desembarcar nesta enseada."""
AREAD111.DAT:7:49,"[0C][04][14][80]@""Vou esperar por voce aqui.[02]Volte quando estiver pronto para[01]voltar ao navio."""
AREAD111.DAT:7:53,"[14][80]@""Voce quer voltar para a Ilha do Fogo?""[12]"
AREAD111.DAT:7:54,"[0C][05][14][07][08]""Humanos trazem sacrificio para deus?"""
AREAD111.DAT:7:55,"[0C][06][14][88]A""Um...[0B]O-oi...[02]Voce eh, um, o Dragao do Mar?"""
AREAD111.DAT:7:56,"[0C][06][14][C5]@""Deis esta se perguntando se isto eh sequer um dos Eternos..."""
AREAD111.DAT:7:57,"[0C][06][14][03][04]""Nao..Nao eh um dos Eternos.[02]Nao tem a sensacao certa disso.[02][14][09][09]""Diz Deis."""
AREAD111.DAT:7:58,"[0C][05][14][07][08]""Hom? Voces nao trouxeram sacrificio?[02]Voces falam engraçado--estao fazendo gracinha de mim![02]Eu mato humanos!"""
AREAD111.DAT:7:59,"[0C][06][14][83][04]""Quando o poder dos Eternos aumenta no mundo,[02]comeca a afetar criaturas sensiveis[01]a sua aura, como aquela.[02]Elas absorvem parte daquele poder, e se acham deuses."""
