offset,text_source,byte_budget
0x1ca47a,Uzurushan soldier,17
0x1ca48c,Tch... You're not getting away!,31
0x1ca4ac,We are getting away.,20
0x1ca4c1,And you... are in the way.,26
0x1ca4dc,Spine,5
0x1ca4e2,Winds take you!,15
0x1ca4f3,"Now, Cocopo!",12
0x1ca527,After them! AFTER THEM!,23
0x1ca53f,I am afraid we will be taking our leave now.,44
0x1ca56c,Th-The stirrups have been cut!,30
0x1ca58b,When did they...? Damn them!,28
0x1ca5a8,Fine then! We can ride without saddles--!,41
0x1ca5d2,Enough!,7
0x1ca5da,Lady Entua!?,12
0x1ca5e7,We will not catch up to them at this rate.\n,44
0x1ca614,We must prioritize extinguishing the fire.,42
0x1ca63f,B-But...,8
0x1ca648,Damn it! They won't get away with this--,40
0x1ca671,Hurry! Would you have our food supply reduced\n,47
0x1ca6a1,to ash!?,8
0x1ca6aa,"N-No, ma'am!",12
0x1ca6bb,Shinonon...,11
