offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD148.DAT:7:0,AREAD148.DAT,7,0,"""We've heard[01]reports that[02]horrible monsters[01]have appeared in[01]the capital.""",104,
AREAD148.DAT:7:1,AREAD148.DAT,7,1,"""We've heard[01]reports that[02]horrible monsters[01]have appeared in[01]the capital.""",104,
AREAD148.DAT:7:2,AREAD148.DAT,7,2,"""I'm pretty scared,[02]but I can't disobey[01]orders, so I gotta[01]stay here.""",99,
AREAD148.DAT:7:3,AREAD148.DAT,7,3,"""What're we gonna do?[01]They say the main[01]garrison stationed[02]in the capital has[01]been wiped out!""",132,
AREAD148.DAT:7:4,AREAD148.DAT,7,4,"""What's the point in[01]guarding this place?[01]Or anywhere anymore?[02]We're doomed! The[01]Empire...All of[01]us! Ha ha...Ha ha!""",163,
AREAD148.DAT:7:5,AREAD148.DAT,7,5,"""I'm sorry, but we[01]can't allow anyone[02]into the capital.[01]It's too dangerous.""",107,
AREAD148.DAT:7:6,AREAD148.DAT,7,6,"""Some people say that[01]the monster running[01]around the capital[02]is actually a ghost[01]summoned by the[02]spirit of the First[01]Emperor!""",177,
AREAD148.DAT:7:7,AREAD148.DAT,7,7,"""Just let that[01]monster come![02]We won't let it get[01]past us!""",82,
AREAD148.DAT:7:8,AREAD148.DAT,7,8,"""What? You want to[01]go to Chedo?[02]Are you out of your[01]mind!? Look at us![02]We're professional[01]soldiers, and it's[02]not safe even for[01]us!""",184,
AREAD148.DAT:7:9,AREAD148.DAT,7,9,"""Captain! Are you[01]trying to get to[01]the capital?""",68,
AREAD148.DAT:7:11,AREAD148.DAT,7,11,"""Captain, the capital[01]is all but lost![02]The General's pulled[01]back to Astana.""",107,
AREAD148.DAT:7:13,AREAD148.DAT,7,13,"""I don't know, ma'am.[02]You'll have to go to[01]Astana and talk to[01]the General.""",106,
AREAD148.DAT:7:14,AREAD148.DAT,7,14,"""General Rhun[01]gathered up what[01]troops were left[02]and headed off to[01]the capital.[02]He left us here[01]as guards.""",149,
AREAD148.DAT:7:15,AREAD148.DAT,7,15,"""General Rhun is our[01]only hope...If he[01]falls...[02]No! We can't afford[01]to think such things.[02]Besides, he's killed[01]more than enough[01]monsters...[02]Everything will be[01]all right...Right?""",250,
AREAD148.DAT:7:16,AREAD148.DAT,7,16,Even though this was the[01]first we had heard of this[01]terrible event...,97,
AREAD148.DAT:7:17,AREAD148.DAT,7,17,"Somehow, I had the[01]strangest feeling...",55,
AREAD148.DAT:7:18,AREAD148.DAT,7,18,Like I had known it was[01]going to happen.,57,
AREAD148.DAT:7:19,AREAD148.DAT,7,19,What if the gods--,26,
AREAD148.DAT:7:20,AREAD148.DAT,7,20,the beings that guide and[01]shape our world--,61,
AREAD148.DAT:7:21,AREAD148.DAT,7,21,were to disappear? I don't[01]know the answer to that.,72,
AREAD148.DAT:7:22,AREAD148.DAT,7,22,But there's one thing I do[01]know.,45,
AREAD148.DAT:7:23,AREAD148.DAT,7,23,And that's that it will all[01]work out in the end...[01]Somehow.,83,
AREAD148.DAT:7:24,AREAD148.DAT,7,24,"[14][C1]@[10][01]""Right, [04]",20,[14][C1]
