offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS050.DAT:7:0,AREAS050.DAT,7,0,"""Well I'll be...![02]You all came here by[01]ship!?""",65,
AREAS050.DAT:7:1,AREAS050.DAT,7,1,"""Well I'll be...![02]You all came here by[01]ship!?""",65,
AREAS050.DAT:7:2,AREAS050.DAT,7,2,"""This here's Koshka.[02]We don't get that many[01]visitors, but when we do,[01]I let 'em stay at my place.[02][19]",139,
AREAS050.DAT:7:3,AREAS050.DAT,7,3,"""Sorry. Didn't know[01]you didn't have[01]enough money.""",71,
AREAS050.DAT:7:4,AREAS050.DAT,7,4,"""Hey there, stranger.[01]Looking for something?[02]I got lots of stuff you[01]won't find anywhere else!""[12][84][0C][94]Buy[01]Sell[01]Trade[01]Never mind",174,
AREAS050.DAT:7:5,AREAS050.DAT,7,5,"""While back, this merchant[01]came through here.[02]Said he was looking for...[01]What did he say? 'Rare and[01]unique goods,' he said.[02]Ever since then, all the[01]men here have got it in[02]their heads to sell things,[01]thinking they're[01]merchants themselves!""",337,
AREAS050.DAT:7:6,AREAS050.DAT,7,6,"""Maybe I should try and[01]find something I can sell[01]myself...[02]I bet if I went to the En[01]Jhou ruins I could find[01]something...""",173,
AREAS050.DAT:7:7,AREAS050.DAT,7,7,"""Where're the ruins, you[01]say?[02]If you mean the [05][02]En Jhou[06][01]ruins, they're to the east[01]of the Shan River.""",145,
AREAS050.DAT:7:8,AREAS050.DAT,7,8,"""You're going to go to the[01]ruins looking for lost[01]treasure?[02]You sound just like my[01]husband...""",132,
AREAS050.DAT:7:9,AREAS050.DAT,7,9,"""You're going to go to the[01]ruins looking for lost[01]treasure?[02]You sound just like my[01]husband...""",132,
AREAS050.DAT:7:10,AREAS050.DAT,7,10,"""Hey there, stranger. What?[01]Jars?[02]Yeah, I make jars. Why--you[01]want to buy one?""[12]",113,
AREAS050.DAT:7:11,AREAS050.DAT,7,11,"""Fine--suit yourself!""",31,
AREAS050.DAT:7:12,AREAS050.DAT,7,12,"""All right then, I'll make[01]you one.[02]It'll take some time,[01]though--come back later.""",117,
AREAS050.DAT:7:13,AREAS050.DAT,7,13,"""It's not ready yet. Come[01]back later.""",54,
AREAS050.DAT:7:14,AREAS050.DAT,7,14,"""Well, it's finished.[02][19]",33,
AREAS050.DAT:7:15,AREAS050.DAT,7,15,"""Thanks!""",13,
AREAS050.DAT:7:16,AREAS050.DAT,7,16,"""Why don't you come back[01]later with some money?""",68,
AREAS050.DAT:7:18,AREAS050.DAT,7,18,"""I remember when I was a[01]kid, they'd make those jars[01]and give them to people.[02]But now we get people[01]coming from all over to[01]buy them...""",191,
AREAS050.DAT:7:19,AREAS050.DAT,7,19,"""I never would've guessed[01]there was something like[01]that still in the ruins...[02]I should've looked[01]harder!""",148,
AREAS050.DAT:7:20,AREAS050.DAT,7,20,"""Bet you didn't find[01]anything of value in those[01]ruins, did you?[02]That's because everyone[01]here's already taken[02]everything that's worth[01]anything and sold it[01]off!""",223,
AREAS050.DAT:7:21,AREAS050.DAT,7,21,"""Huh? Which way's the[01]capital, you say?[02]Hmmm...I forget...We don't[01]get out that way much, you[01]know...""",143,
