offset,text_source,byte_budget
0xe192,"Upon returning to the tent, the girl starts\n",45
0xe1c0,digging through her bags.,25
0xe1da,Girl,4
0xe1df,"Hmm, I'm sure I put it somewhere back here...",45
0xe20d,Aha! There we go.,17
0xe21f,I was wondering what to do with these...\n,42
0xe24a,I certainly didn't think they'd come in handy\n,47
0xe27a,like this.,10
0xe285,"With those words, the girl holds out some\n",43
0xe2b1,folded fabrics.,15
0xe2c1,"Here, a change of clothes. If you keep walking\n",48
0xe2f2,"around like that, you'll catch a cold.",38
0xe319,Hm...?,6
0xe320,They definitely seem sturdier than the clothes\n,48
0xe351,"I had on, but...",16
0xe362,"Ahaha, don't make that face! They're men's\n",44
0xe38f,clothes.,8
0xe398,O-Oh...,7
0xe3a0,"Well, I'm going to go draw some water.",38
0xe3c7,"Oh, she's trying to give me some privacy.\n",43
0xe3f3,That's kind of her.,19
0xe407,Yikes--,7
0xe40f,A burst of cold air streams in as the girl\n,44
0xe43c,makes her exit.,15
0xe44c,"G-God, that's cold... OK, if I stay in this\n",45
0xe47a,"any longer, I'm gonna come down with something...",49
0xe4ac,I spread out the clothes she gave me.,37
0xe4d2,"But... something's missing. One crucial,\n",42
0xe4fd,"important thing. I stare uncertainly,\n",39
0xe525,head tilted.,12
0xe532,...Where's the underwear...?,28
0xe54f,"I turn the clothes inside out, right-side out,\n",48
0xe580,even shake them around... but no underpants.,44
0xe5ad,Figures. She wouldn't miraculously just happen\n,48
0xe5de,to have spare men's underwear around the place...  ,51
0xe612,Which means... I have no choice...,34
0xe635,"Because I have no choice, because I am a slave\n",48
0xe666,"to the whims of fate, I'll have to go commando.",47
0xe696,I-It's not like this is something I WANT to do! ,48
0xe6c7,"Primitive man was naked to start with, so don't\n",49
0xe6f9,freak out. It'll just be more... brisk than usual.,50
0xe72c,"Trying to reassure myself, I start putting\n",44
0xe759,on the clothes provided. But...,31
0xe779,"OK, let's see these pants... There's a hole\n",45
0xe7a7,"here, so this must be the front...?",35
0xe7cb,*Shuffle*...,12
0xe7d8,Ho-kay... Hm. Doesn't feel all that comfortable...,50
0xe80b,"Ah, whatever. Next, I get this top on...\n",42
