offset,text_source,byte_budget
0x22cad3,Nothing much comes in for a few days. All we do\n,49
0x22cb05,is clean in the morning and patrol at night.,44
0x22cb32,"Today is no different. Breakfast first, then\n",46
0x22cb61,clean up main street.,21
0x22cb77,Hee hee! And what'll we have for breakfast\n,44
0x22cba4,today?,6
0x22cbab,"I've made lots, so please don't hesitate to ask\n",49
0x22cbdd,for more...,11
0x22cbe9,We all enjoy the mountain of food piled atop\n,46
0x22cc18,the plates.,11
0x22cc24,How... How does it taste?,25
0x22cc3e,It's delicious as always... but as a personal\n,47
0x22cc6e,"request, I would like a stronger flavor to\n",44
0x22cc9b,the dango.,10
0x22cca6,"Oh, all right... I'll keep that in mind for\n",45
0x22ccd4,the next time I make them.,26
0x22ccef,"I thought they were just right, though.",39
0x22cd17,"I would prefer a more mature, salty flavoring\n",47
0x22cd47,to these.,9
0x22cd51,Mature... salty flavor...,25
0x22cd6b,She is not requesting a complicated flavor.\n,45
0x22cd99,Those who do more physical work prefer saltier\n,48
0x22cdca,meals.,6
0x22cdd1,"Sounds a bit like the tastes of a drinker, too.",47
0x22ce01,"Haku, do you mind passing the soy sauce over\n",46
0x22ce30,here?,5
0x22ce36,...Sure.,8
0x22ce3f,"Just enough to enhance the flavor, and...\n",43
0x22ce6b,"*munch, munch*... Yes, this fresh saltiness\n",45
0x22ce99,is exac--,9
0x22cea3,Pffffffffft!!,13
0x22ceb1,That is not soy sauce. It is obviously vinegar.,47
0x22cee1,Urgh... this sourness... It's an assault\n,42
0x22cf0c,on my mouth...,14
0x22cf1b,Oh... my bad. It was this one.,30
0x22cf3a,"I can finish your vinegary ones, if you like?",45
0x22cf68,No. It is the responsibility of the seasoner to\n,49
0x22cf9a,"eat what they've seasoned. *Munch, munch*...\n",46
0x22cfc9,Hlgh... So sour...,18
0x22cfdc,"That's awfully big of you, but it might be\n",44
0x22d009,rough going...,14
0x22d01c,"I'll take charge of this area, Haku. You go\n",45
0x22d04a,clean up the area around market street.,39
0x22d072,...Market street. Got it.,25
0x22d08c,*Sigh*...,9
0x22d098,...*Sigh*...,12
0x22d0a5,"Haku, is something the matter?",30
0x22d0c4,Huh? What do you mean?,22
0x22d0db,"Well, you've just been sighing so much...",41
0x22d105,Sorry. I guess I've just got a lot on my mind.,46
0x22d134,Haku... I suppose...,20
0x22d149,"Haku, why don't you go take a break?",36
0x22d16e,"No, I'm fine. I'd better go.",28
0x22d18b,Ah...,5
0x22d191,Haku...,7
0x22d199,After we finish cleaning and head back toward\n,47
0x22d1c9,"the Hakurokaku, I feel a sudden hand clap on\n",46
0x22d1f8,my shoulder.,12
0x22d205,"How's it going, kid? Fancy meeting you here.",44
0x22d232,"...Hey, Ukon.",13
0x22d240,What's up? Why the long face?,29
0x22d25e,Do I... really look like that?,30
0x22d27d,What? You mean you haven't even noticed it\n,44
0x22d2aa,yourself?,9
0x22d2b4,I thought I was just acting like I always do.,45
0x22d2e2,Ho boy. This looks a lot more serious than\n,44
0x22d30f,I thought...,12
0x22d31c,"All right, kid. You're comin' with me tonight.",46
0x22d34b,Huh?,4
0x22d350,We haven't had a drink together in a while!\n,45
0x22d37e,Let's invite Sakon and Maroro over too.,39
0x22d3a6,"Tonight's on me, boys! All of you can drink\n",45
0x22d3d4,as much as you like! Cheers!,28
0x22d3f1,All,3
0x22d3f5,Cheers!!,8
0x22d3fe,The sound of our clinking cups rings through\n,46
0x22d42d,the air.,8
0x22d436,I arrive at our headquarters at the appointed\n,47
0x22d466,time to find the table covered with food and\n,46
0x22d495,drink.,6
0x22d49c,"I thought it was going to be more of a quiet,\n",47
0x22d4cc,subdued evening...,18
0x22d4df,"But with Ougi, Kiwru, and Jachdwalt here, this\n",48
0x22d510,whole thing seems to have turned into a party.,46
0x22d53f,So you're the Jachdwalt I've heard so much\n,44
0x22d56c,about... They say you're a handy fella with\n,45
0x22d59a,a sword.,8
0x22d5a3,You don't seem half bad yourself. We oughta\n,45
0x22d5d1,square off sometime if we ever get the chance.,46
0x22d600,"Now that I think about it, I don't think we've\n",48
0x22d631,ever had a get-together with all of us guys\n,45
0x22d65f,before...,9
0x22d669,"When I look around at all of us, I realize we're\n",50
0x22d69c,a... unique bunch.,18
0x22d6af,"Actually, I'm kinda curious as to why Mikazu--\n",48
0x22d6e0,why Sakon's here tonight.,25
0x22d6fa,"Kiwru, please. Have a drink.",28
0x22d717,"Oh, it's all right, really, you don't have to\n",47
0x22d747,worry about me...,17
0x22d759,"Tush! What need have we for modesty,\n",38
0x22d780,Master Kiwru?,13
0x22d78e,"Ah! N-No, this is far too much...",33
0x22d7b0,"Each of them sits with a cup in hand, animated\n",48
0x22d7e1,in idle chitchat.,17
0x22d7f3,"To be honest, I wasn't really feeling it when\n",47
0x22d823,"Ukon invited me, but I'm starting to enjoy this.",48
0x22d854,"I sip my drink little by little, and nibble at\n",48
0x22d885,the food on the table.,22
0x22d89c,...Hm? This tastes like it was made by...,41
0x22d8c6,"So how is it, kid? Feelin' any better?",38
0x22d8ed,Ukon grins at me from the other side of the\n,45
0x22d91b,table.,6
0x22d922,"Yeah, thanks to you.",20
0x22d937,...Guess I should thank Kuon and the others\n,45
0x22d965,"later, too.",11
0x22d971,Eh? What's that supposed to mean?,33
0x22d993,"You're gonna be like that? Well, whatever.",42
0x22d9be,"Rulutieh made this, didn't she?",31
0x22d9de,Heh... Nothin' gets past this kid.,34
0x22da01,It wasn't just the bosslady. Everyone else was\n,48
0x22da32,pretty worried about you too.,29
0x22da50,It would appear you are something of a ladies'\n,48
0x22da81,man.,4
0x22da86,"Anyhow, we all thought it might be nice to just\n",49
0x22dab8,have a guy's night like this. So here we all\n,46
0x22dae7,are.,4
0x22daec,That about sums it up.,22
0x22db03,"Man, the Sakon disguise always makes him seem\n",47
0x22db33,like such a good-natured guy...,31
0x22db53,Eheheheh...,11
0x22db5f,"Yeah... I get it now. Thanks, guys.",35
0x22db83,Fwaaah? Was THAT the occasion's intendment?\n,45
0x22dbb1,I knew naught of all this.,26
0x22dbcc,"It is remarkable to me, Maroro, how you always\n",48
0x22dbfd,manage to remain so obliviously happy and\n,43
0x22dc29,carefree.,9
0x22dc33,"Oho? Ah, thy praise is too kind!",32
0x22dc54,"You know that wasn't praise, right?",35
0x22dc78,"Ah, but methinks thy sentiment is well justified,\n",51
0x22dcac,Master Haku.,12
0x22dcb9,"After such harrowing circumstance, little wonder\n",50
0x22dcec,that thou shouldst be overtaken with glooms.,44
0x22dd19,Zounds... Even the mere thought sendeth\n,41
0x22dd43,dreadful chill along my spine.,30
0x22dd62,For grisly Tatari to assume the countenance of\n,48
0x22dd93,man... Even I so young-eyed could not discern\n,47
0x22ddc3,it.,3
0x22ddcc,"M-Maroro, we shouldn't be talking about--",41
0x22ddf6,Oh! I... I blather skimble-skamble stuff!\n,43
0x22de22,Heed not that prattle! Heardst thou aught?\n,44
0x22de4f,N-Not I! *Whistle*,18
0x22de62,"...Master Kiwru... I am not to disappear now,\n",47
0x22de92,"am I? I beg thee, tell me I shall not\n",39
0x22deba,disappear!,10
0x22dec5,Wh-What am I supposed to do about it?,37
0x22deeb,"Even in this safe place, I can still remember\n",47
0x22df1b,everything that happened that day.,34
0x22df3e,"A Tatari disguised as a human, huh... I guess\n",47
0x22df6e,that's what we decided it was in the end.,41
0x22df98,It's not the truth... but it's what we decided\n,48
0x22dfc9,we saw.,7
0x22dfd1,But that was...,15
0x22dfe1,*Sigh* This is going nowhere...,31
0x22e001,"Ukon looks straight into my eyes, his expression\n",50
0x22e034,turning grave.,14
0x22e043,"Kid, I think you'd better tell me everything.",45
0x22e071,...What exactly happened over there?,36
0x22e096,"Whoa there. No need to get in his face about it,\n",50
0x22e0c9,huh?,4
0x22e0ce,...Kuon and I gave a full report on why we had\n,48
0x22e0ff,to seal the ruins. Everything should be in\n,44
0x22e12c,there.,6
0x22e133,"Kid, you know damn well that's not what I'm\n",45
0x22e161,talking about right now.,24
0x22e17a,I want you to tell me everything you're keeping\n,49
0x22e1ac,bottled up inside. I wanna hear it straight\n,45
0x22e1da,from you.,9
0x22e1e4,...That's...,12
0x22e1f1,I hesitate.,11
0x22e1fd,Master Haku...,14
0x22e20c,Why don't you try talking it over with everyone\n,49
0x22e23e,here? Sometimes just letting it out is enough\n,47
0x22e26e,to help.,8
0x22e277,True. Maybe telling someone about it will help\n,48
0x22e2a8,me feel better.,15
0x22e2b8,But... I don't know if I can find the words\n,45
0x22e2e6,to explain it.,14
0x22e2f5,"The thing we saw in the ruins, those fragmented\n",49
0x22e327,memories I kept seeing...,25
0x22e341,"Everything's jumbled up in my brain, like tiny\n",48
0x22e372,pieces of a puzzle I can't put together.,40
0x22e39b,"No, that's not right... I know the answer\n",43
0x22e3c7,I have to give...,17
0x22e3d9,...Sorry... but I need a little more time.,42
0x22e404,"But... I promise... one day, I'll be able to\n",46
0x22e433,tell you all everything.,24
0x22e44c,Mm. Still havin' trouble sortin' it out\n,41
0x22e476,"yourself... Awright, we can wait. I know\n",42
0x22e4a1,you'll get through it.,22
0x22e4b8,"Guess that's that then. Well then, kid,\n",41
0x22e4e2,let's drink 'til we collapse!,29
0x22e500,Ukon...,7
0x22e508,"Makes me grumpy, seeing you all glum like that.",47
0x22e538,Doesn't help to just obsess over your problems.\n,49
0x22e56a,"After all, if you could fix 'em that easy, you\n",48
0x22e59b,"already would have, right?",26
0x22e5b6,"So if that's how it is, for now... We can just\n",48
0x22e5e7,drink until we can laugh all our problems off.,46
0x22e616,...Yeah. Maybe you're right.,28
0x22e633,"That's the spirit. Here, you can have this!\n",45
0x22e661,I'm sure it'll make you feel better.,36
0x22e686,Sakon fishes the gigiri candy out from his\n,44
0x22e6b3,pocket and offers it to me.,27
0x22e6cf,I thought I told you I don't want that--\n,42
0x22e6fa,"Wait a minute, do you always carry that thing\n",47
0x22e72a,around?,7
0x22e732,Course I do. Why wouldn't I?\n,30
0x22e751,I knew you'd be here tonight.,29
0x22e76f,"Ukon, Sakon... Thanks.",22
0x22e786,"Awright, everyone! Let's get those clothes\n",44
0x22e7b3,off!!,5
0x22e7b9,Heigh-ho!!,10
0x22e7c4,"Not a bad idea, yeah? If we're supposed to be\n",47
0x22e7f4,"sharing tonight, might as well not hide\n",41
0x22e81e,anything!,9
0x22e828,"I see! Well, in that case, don't mind if I do!",46
0x22e857,So you intend for us to thus bare all to each\n,47
0x22e887,other... so to speak? Aha... An interesting\n,45
0x22e8b5,proposition.,12
0x22e8c2,"Huh? Wha--Wait, WHAT!?",22
0x22e8d9,Everyone...,11
0x22e8e5,All right! Let's get this party started!!,41
0x22e90f,"What do you think, Nekone?",26
0x22e92a,He seems like he is doing much better.\n,40
0x22e953,I can hear him laughing and having fun.,39
0x22e97b,Hee hee... That's good to hear.\n,33
0x22e99d,Haku's been so gloomy lately.,29
0x22e9bb,He can be quite a handful sometimes...,38
0x22e9e2,Kuon and Nekone sigh in relief as they hear the\n,49
0x22ea14,men having a good time.,23
0x22ea2c,"Nosuri and Atuy restrain the twins, who seem\n",46
0x22ea5b,"determined to join Haku, while Kurarin keeps\n",46
0x22ea8a,them bound.,11
0x22ea96,Mmf. Mmmf.,10
0x22eaa1,Mmmf! Mmmmmf!,13
0x22eaaf,You have my respect for boldly chasing your\n,45
0x22eadd,desires! However--,18
0x22eaf0,"Make sure you don't let them go now, Kurarin.",45
0x22eb1e,*Jiggle jiggle jiggle*,22
0x22eb35,Mmf...,6
0x22eb3c,Mmmmmf...,9
0x22eb46,Ahaha... I understand you two are worried about\n,49
0x22eb78,"Haku too, but I feel your methods may be less\n",47
0x22eba8,helpful...,10
0x22ebb3,"Oh, hello, everyone.",20
0x22ebc8,"Oh, Rulutieh. Where have you been?",34
0x22ebeb,Oh wow... That smells lovely.,29
0x22ec09,Um... I thought they might be running low\n,43
0x22ec35,"on food by now, so...",21
0x22ec4b,"Rulutieh carries a large tray, bearing a wide\n",47
0x22ec7b,array of smaller dishes and bowls.,34
0x22ec9e,"Good thinking, Rulutieh. That's very considerate\n",50
0x22ecd1,of you.,7
0x22ecd9,Mmm! I see you've chosen the perfect\n,38
0x22ed00,accompaniments for a drink.,27
0x22ed1c,Um... Thank you very much.,26
0x22ed37,"Well, Rulutieh, shall we go take these to them?",47
0x22ed67,Of course.,10
0x22ed72,Haku? Everyone? We're coming in.,32
0x22ed93,"Haaa, chunga chonga chunga chonga chunga...",43
0x22edbf,Everyone in the room besides Kiwru is stark\n,45
0x22eded,"naked, and dancing around in a flurry of\n",42
0x22ee18,excitement.,11
0x22ee24,"Oooh, Master Haku! Thy dance is a wonder to\n",45
0x22ee52,behold!!,8
0x22ee5b,"Not good enough, kid! You gotta move those\n",44
0x22ee88,trays faster! Hide the goods! Like this!!,41
0x22eeb2,"Come on, left to right! A stance that embodies\n",48
0x22eee3,attack and defense! You've got a long way to go!\n,50
0x22ef16,FEEL the dance!! Feel the purpose!,34
0x22ef39,I get it! How's this!? Like this!?\n,36
0x22ef5e,"This!? Hoo, hah, hoo, hoo, HAH!!",32
0x22ef7f,Gaaahahahahaw! I can see it! You're floppin'\n,46
0x22efae,"around right out in the open, boss!!",36
0x22efd3,"Come now, Kiwru. We simply cannot have you\n",44
0x22f000,remain the only man clothed!,28
0x22f01d,"With that, Ougi deftly slips off Kiwru's sash.",46
0x22f04c,"I can't!! P-Please, Ougi! Stop! G-Give it back!\n",49
0x22f07e,Please! Stooooooop!!,20
0x22f093,"Oh... Oh dear... Oh no, no, no...",33
0x22f0b5,...Uh.,6
0x22f0bc,"...Hello, Haku. It would appear you are having\n",48
0x22f0ed,the time of your life.,22
0x22f104,K...Kuon? Everyone?,19
0x22f118,N-Nekone...,11
0x22f124,"Th-Th-This isn't what it looks like, Nekone!\n",46
0x22f153,"This is just--Um, I... uh...",28
0x22f170,"Well, well. Looks like they picked the worst\n",46
0x22f19f,time to wander in! Hahaha!,26
0x22f1ba,What are you saying!? Behold this incredible\n,46
0x22f1e9,body! I am never ashamed to put it on full\n,44
0x22f216,display!,8
0x22f21f,...You disgust me.,18
0x22f232,Ghk!?,5
0x22f238,"Nekone abruptly exits, leaving the men with\n",45
0x22f266,that icy comment.,17
0x22f278,...Hoooo boy.,13
0x22f286,Nekoneee!!,10
0x22f291,"Sakon stands locked in his pose, completely\n",45
0x22f2bf,frozen.,7
0x22f2c7,"Dear sister, I must apologize.\n",32
0x22f2e8,"Inebriation notwithstanding, I have clearly\n",45
0x22f316,lapsed in decorum...,20
0x22f32b,I had no idea my brother had such... interests...\n,51
0x22f35f,"As your sister, I support your endeavors, but...",48
0x22f390,"Dear sister, I do believe you may have gravely\n",48
0x22f3c1,misunderstood...!,17
0x22f3d3,Gadzooks.,9
0x22f3dd,Everyone's like Dad. So many wigglies.,38
0x22f404,Shinonon... why don't we go somewhere else?,43
0x22f430,Kiwru's is the cutest.,22
0x22f447,C-Cutest...!?,13
0x22f455,Kiwru falls to his knees.,25
0x22f46f,Gadzooooks.,11
0x22f47b,"She's hiding her face with her hands, but she's\n",49
0x22f4ad,clearly peeking through her fingers.,36
0x22f4d2,"Mhm... Well, you seem fine now.\n",33
0x22f4f4,"Come on, Rulutieh, let's go.",28
0x22f511,...Gadzooooooks.,16
0x22f522,...It's a few days after the incident.,38
0x22f549,The girls still refuse to talk to us.,37
0x22f56f,...How did it end up like this?,31
