offset,text_target
0x1133d8,"Uau, que lugar enorme..."
0x1133f3,"Chamado de repente por Oshtor,\n"
0x113423,chegamos à mansão impressionante dele.
0x113446,Ele não disse que não tem muito dinheiro?\n
0x113477,Isso é definitivamente a casa de um rico...
0x1134a3,penso em voz alta enquanto caminhamos pelo longo corredor.
0x1134d4,Você precisa trabalhar um pouco mais em\n
0x1134fd,"perícia de avaliação, Haku."
0x113516,O que você quer dizer?
0x113528,É! Só porque você mora num lugar grande\n
0x113555,não significa que você tenha muito dinheiro.
0x113581,Atuy parece estar se ajustando ao grupo bem\n
0x1135b2,"rápido, apesar de ter chegado agora."
0x1135d9,Atuy está certa. Este solar foi concedido\n
0x113608,"para nosso uso, e não é de meu irmão.\n"
0x113634,propriedade pessoal.
0x113647,Já desconfiei. Boa parte das decorações\n
0x113675,"aqui são simples, então eu imaginava..."
0x11369e,"Acho que é isso mesmo. Pensei o mesmo, mas\n"
0x1136ce,"não queria ser mal-educado, então..."
0x1136ec,Não faço a menor ideia do que ela está falando.\n
0x113717,Essas decorações parecem exatamente iguais pra mim.
0x11374a,"Ah, me desculpe."
0x113759,Bato em alguém ao virar a esquina.\n
0x113786,É o que dá por não olhar por onde\n
0x1137b4,indo.
0x1137bb,"Ah, me perdoe, eu é que deveria me desculpar.\n"
0x1137ee,Eu estava perdido em pensamento.
0x113805,"Com sua licença, então."
0x113820,O homem sorri e continua seu caminho.
0x113849,Esse homem agora...
0x11385e,Hein?
0x113863,Acho que já vimos ele antes.
0x113882,De verdade? Onde?
0x113891,...Não consigo bem lembrar...
0x1138ae,Talvez você tenha visto na mansão uma vez?
0x1138da,Hmm. Não tenho certeza...
0x1138ef,"Minha irmã, todos — por favor,\n"
0x11391c,me acompanham?
0x113927,"S-Sim, vindo."
0x113936,"Obrigado por virem. Por favor, acomodem-se."
0x113967,"Esse porte nobre, essa aura calma e serena..."
0x113998,Ainda é difícil acreditar que é o mesmo cara\n
0x1139ca,como Ukon.
0x1139d3,Oshtor aguarda que nos sentemos antes de\n
0x113a00,continua falando.
0x113a10,Tenho um serviço do qual gostaria de falar.\n
0x113a3f,"Como sabem, uma série de roubos assola\n"
0x113a70,a cidade...
0x113a7c,Um contato meu está preocupado com a segurança\n
0x113aac,de seus negócios e está contratando\n
0x113ad6,segurança.
0x113ae0,"Guardando um depósito, é..."
0x113afe,Melhor do que limpar estábulo e recolher\n
0x113b31,"lixo, mas ainda parece um trabalho aleatório."
0x113b5e,"Normalmente não aceito pedidos pessoais,\n"
0x113b8e,mas meu contato era\n
0x113bb6,insistente...
0x113bc3,...e esta tarefa nos apresenta\n
0x113bf0,com uma oportunidade promissora única.
0x113c17,O que você quer dizer com isso?
0x113c31,O cliente deste serviço não é outro senão\n
0x113c5e,"Dekopompo, um dos Oito Generais-Pilar."
0x113c87,ESSE Dekopompo?
0x113c97,Os Oito Generais-Pilar não eram os\n
0x113cc7,"o topo do exército, ou algo assim?"
0x113cf5,Correto. Seus cargos são concedidos a eles\n
0x113d24,pelo próprio Mikado.
0x113d3b,"Todos vêm de famílias influentes,\n"
0x113d67,e superam meu irmão em patente como\n
0x113d90,Guarda Imperial.
0x113da0,Nossa. Não sabia que meu pai era tão\n
0x113dc9,importante.
0x113dd4,...Hein?
0x113ddc,Algum problema?
0x113ded,"Ah, Atuy? Seu pai, Soyankekur o Marinheiro--\n"
0x113e1f,comanda toda a marinha de Yamato. Ele é\n
0x113e50,a importância máxima para nossa prosperidade.
0x113e81,Como você não sabe disso?
0x113ea0,"Bem... sim, suponho."
0x113eb7,Nunca liguei muito para o que meu pai\n
0x113ee6,"faz. Além disso, são muitos generais,\n"
0x113f18,né?
0x113f1f,Oito Generais-Pilar. Oito. Isso não é\n
0x113f4b,"'muito', Atuy."
0x113f5a,"Mas o pai da Rulie não é um desses,\n"
0x113f87,também?
0x113f8c,"Bem, sim, ele é, mas isso não significa..."
0x113fb7,"Ei, Rulie, isso não quer dizer que você é\n"
0x113fe4,princesa importante?
0x113ff8,"Bom, er-- sou a mais nova dos m-meus irmãos,\n"
0x114027,"todos, então..."
0x11402d,Atuy não entende que 'princesa importante'\n
0x11405b,"vale para ela também? Achei que fosse rica,\n"
0x11408c,mas...
0x114093,Oshtor. Disse que vai aceitar por ele ser\n
0x1140c3,influente? Isso não parece com você.\n
0x1140f4,você...
0x1140fb,"Ha, bom — vamos deixar por isso mesmo.\n"
0x114124,Você aceita?
0x114135,Tudo bem. Não é que precisamos fazer algo\n
