offset,text_source,byte_budget
0x2dd7c9,RightArm,8
0x2dd7d2,mask,4
0x2dd7d8,door_open,9
0x2dd7e2,Dear brother... Are you... all right...?,40
0x2dd80b,"Nekone asks, her voice quavering.",33
0x2dd82d,Dear brothe--,13
0x2dd83b,lock04,6
0x2dd842,polySurface731,14
0x2dd851,polySurface27814,16
0x2dd862,polySurface1005,15
0x2dd872,polySurface1006,15
0x2dd882,polySurface1007,15
0x2dd892,jail_roof,9
0x2dd8a0,B-Brother...?,13
0x2dd8ae,Don't tell me he's--,20
0x2dd8c3,"...Kuon, please.",16
0x2dd8d4,Of course.,10
0x2dd8df,"After entering the cell, Kuon silently examines\n",49
0x2dd911,Oshtor for a moment... and sighs softly.,40
0x2dd93a,It's all right. He's just unconscious.,38
0x2dd961,Ah...!,6
0x2dd968,Thank goodness...,17
0x2dd97a,...Ah... Nekone.,16
0x2dd98b,"Oshtor stirs, managing only a raspy murmur.",43
0x2dd9b7,Dear brother...!,16
0x2dd9c8,Nekone pulls Oshtor in a tight embrace without\n,48
0x2dd9f9,even bothering to wipe her tears.,33
0x2dda1b,"Haku, everyone... You came.",27
0x2dda37,"Yeah, we sure did. Can you stand?",33
0x2dda59,Yes... We must... make haste.,29
0x2dda77,door_close,10
0x2dda82,"We unbind him from the chains, and lend him\n",45
0x2ddab0,a hand as he slowly rises.,26
0x2ddacb,"Below his ragged clothes, we can see reddened stripes\n",55
0x2ddb03,and wounds from the lashes covering his body.,45
0x2ddb31,He... withstood all that pain up to now?,40
0x2ddb5a,Nekone hastens to Oshtor's side in an attempt\n,47
0x2ddb8a,to support his weight.,22
0x2ddba1,"Oshtor looks down at her, his eyes softening,\n",47
0x2ddbd1,and gently holds her close.,27
0x2ddbed,Dear brother...,15
0x2ddbfd,"At that, Nekone finally relaxes, the terrified\n",48
0x2ddc2e,tension draining from her expression and body.,46
0x2ddc5d,"Drink this. It'll only be a temporary fix, but\n",48
0x2ddc8e,it should help with the pain.,29
0x2ddcac,Kuon takes out a pouch of medicine and hands it\n,49
0x2ddcde,to Oshtor.,10
0x2ddce9,Ah... My thanks.,16
0x2ddcfa,"If we had the time, I would've preferred to give\n",50
0x2ddd2d,you proper treatment...,23
0x2ddd45,No need. I can already feel the medicine working.\n,51
0x2ddd79,But we must move swiftly--Her Highness is in\n,46
0x2ddda8,grave danger.,13
0x2dddb6,"We know. Oshtor, do you have any idea where the\n",49
0x2ddde8,princess would be?,18
0x2dddfb,It's only a matter of time until they realize\n,47
0x2dde2b,we're here. We don't have the luxury of searching.,50
0x2dde5e,Her Highness's sleeping quarters are at the apex\n,50
0x2dde91,of the innermost building. I know... she is there...,52
0x2ddec6,"At my nod, Oshtor puts all his weight on his own\n",50
0x2ddef9,"legs, and tries to walk forward.",32
0x2ddf1a,Dear brother! You must not push yourself like that...,53
0x2ddf50,She's right. You can leave the rescue of\n,42
0x2ddf7b,Her Highness to us.,19
0x2ddf8f,"That's right. You need to escape quickly, brother...",52
0x2ddfc4,"I am sorry, but... I must go.",29
0x2ddfe2,"Whether or not my limbs can move, I will go to her.\n",53
0x2de018,"Even if I must crawl, I will go to her...",41
0x2de042,"Even Oshtor--stoic, calm, composed Oshtor--\n",45
0x2de070,has totally lost his cool...,28
0x2de08d,Guess that just shows how bad the situation's\n,47
0x2de0bd,gotten.,7
0x2de0c5,Lady-in-waiting,15
0x2de0d5,"Um... If that is the case, I do not mind helping\n",50
0x2de108,you walk.,9
0x2de112,"Please, take my hand.",21
0x2de128,You are...?,11
0x2de134,My apologies for the belated introduction.\n,44
0x2de161,I am the one in charge of Her Highness's\n,42
0x2de18c,well-being.,11
0x2de198,She's the one who told us you were being held\n,47
0x2de1c8,in this prison.,15
0x2de1d8,"I am truly sorry, Lord Oshtor. This is all my\n",47
0x2de208,fault...,8
0x2de211,"Sorry, but I'll have to ask you to save that stuff\n",52
0x2de246,for later. We don't have time to stand around\n,47
0x2de276,apologizing.,12
0x2de283,"Uruuru, Saraana, could you do your... thing?\n",46
0x2de2b2,One more time?,14
0x2de2c1,...As you wish.,15
0x2de2d1,"Oshtor, are you OK walking?",27
0x2de2ed,"If you slow us down, I swear I'm just gonna\n",45
0x2de31b,leave you in a ditch somewhere.,31
0x2de33b,I would have it no other way.,29
0x2de359,"This is how it must be, Nekone. We have no time.\n",50
0x2de38c,I would rather fall behind than hinder you all.,47
0x2de3bc,...I will help you walk.,24
0x2de3d5,Nekone--,8
0x2de3de,I WILL help you walk.,21
0x2de3f4,"Anju's caretaker also stands beside Oshtor,\n",45
0x2de422,supporting him.,15
0x2de432,I cannot fight like the rest of you...\n,40
0x2de45b,"So please, allow me to help in this small way.",46
0x2de48a,"Just let them handle it, Oshtor.\n",34
0x2de4ad,Otherwise we'll be wasting all our time here\n,46
0x2de4dc,arguing about it.,17
0x2de4ee,"I suppose so... Thank you, you two.",35
0x2de512,I-It is nothing...,18
0x2de525,"You good to go, Oshtor?",23
0x2de53d,Yes. Sorry for keeping you.,27
0x2de559,Don't worry about it.,21
