offset,file,text_en,byte_budget
scena/mp2052_01.dat:0x1a05f,scena/mp2052_01.dat,By the way... The manual is on the bookshelf.,46
scena/mp2052_01.dat:0x1a09c,scena/mp2052_01.dat,it if you're interested.,25
scena/mp2052_01.dat:0x1a0b5,scena/mp2052_01.dat,Feel free to flip through,26
scena/mp2052_01.dat:0x1a0de,scena/mp2052_01.dat,*Sigh* I owe you one for helping me out.,41
scena/mp2052_01.dat:0x1a116,scena/mp2052_01.dat,like a burden on you youngsters.,33
scena/mp2052_01.dat:0x1a137,scena/mp2052_01.dat,"Though lately, I feel more and more",36
scena/mp2052_01.dat:0x1a16a,scena/mp2052_01.dat,I guess I'm getting old.,25
scena/mp2052_01.dat:0x1a192,scena/mp2052_01.dat,with my back acting up like this.,34
scena/mp2052_01.dat:0x1a1b4,scena/mp2052_01.dat,*Sigh* I can't do a damn thing,31
scena/mp2052_01.dat:0x1a1e2,scena/mp2052_01.dat,"on the torch, so to speak.",27
scena/mp2052_01.dat:0x1a1fd,scena/mp2052_01.dat,I guess it's about time I passed,33
scena/mp2052_01.dat:0x1a22d,scena/mp2052_01.dat,my body's starting to break down.,34
scena/mp2052_01.dat:0x1a24f,scena/mp2052_01.dat,"Considering my age, it's no surprise",37
scena/mp2052_01.dat:0x1a283,scena/mp2052_01.dat,heart to keep this tower alight.,33
scena/mp2052_01.dat:0x1a2a4,scena/mp2052_01.dat,I need a youngster with a flame in their,41
scena/mp2052_01.dat:0x1a2dc,scena/mp2052_01.dat,but it's crucial for coastal safety.,37
scena/mp2052_01.dat:0x1a301,scena/mp2052_01.dat,"Lighthouse keeper's a lonely job,",34
scena/mp2052_01.dat:0x1a332,scena/mp2052_01.dat,"above yourself, you're not fit for the job.",44
scena/mp2052_01.dat:0x1a35e,scena/mp2052_01.dat,If you can't put the good of everyone,38
scena/mp2052_01.dat:0x1a393,scena/mp2052_01.dat,I wonder who the next mayor will be?,37
scena/mp2052_01.dat:0x1a3c7,scena/mp2052_01.dat,I have high hopes for Portos.,30
scena/mp2052_01.dat:0x1a3e5,scena/mp2052_01.dat,"Personally speaking,",21
scena/mp2052_01.dat:0x1a409,scena/mp2052_01.dat,He understands how important this lighthouse is.,49
scena/mp2052_01.dat:0x1a449,scena/mp2052_01.dat,take over minding the lighthouse.,34
scena/mp2052_01.dat:0x1a46b,scena/mp2052_01.dat,I'm sure he'll find a real keeper to,37
scena/mp2052_01.dat:0x1a49f,scena/mp2052_01.dat,nose where it doesn't belong...,32
scena/mp2052_01.dat:0x1a4bf,scena/mp2052_01.dat,"That snot-nosed kid, sticking his",34
scena/mp2052_01.dat:0x1a4f0,scena/mp2052_01.dat,I know this lighthouse better than anyone.,43
scena/mp2052_01.dat:0x1a52a,scena/mp2052_01.dat,an internal mechanical failure.,32
scena/mp2052_01.dat:0x1a54a,scena/mp2052_01.dat,This malfunction was caused by,31
scena/mp2052_01.dat:0x1a578,scena/mp2052_01.dat,problem like this in no time.,30
scena/mp2052_01.dat:0x1a596,scena/mp2052_01.dat,I should be able to fix a,26
scena/mp2052_01.dat:0x1a5bf,scena/mp2052_01.dat,That kid should keep his opinions to himself...,48
scena/mp2052_01.dat:0x1a5fe,scena/mp2052_01.dat,I know this lighthouse better than anyone.,43
scena/mp2052_01.dat:0x1a638,scena/mp2052_01.dat,"Hmmmm, this isn't good.",24
scena/mp2052_01.dat:0x1a65f,scena/mp2052_01.dat,even though there's nothing wrong.,35
scena/mp2052_01.dat:0x1a682,scena/mp2052_01.dat,The lighthouse still won't turn on,35
scena/mp2052_01.dat:0x1a6b4,scena/mp2052_01.dat,when he said it wasn't broken...,33
scena/mp2052_01.dat:0x1a6d5,scena/mp2052_01.dat,Zack may have been right,25
scena/mp2052_01.dat:0x1a6fd,scena/mp2052_01.dat,"Hmmmm, this isn't good.",24
scena/mp2052_01.dat:0x1a724,scena/mp2052_01.dat,I guess it's not actually broken after all.,44
scena/mp2052_01.dat:0x1a75f,scena/mp2052_01.dat,*Sigh* For crying out loud...,30
scena/mp2052_01.dat:0x1a78c,scena/mp2052_01.dat,the orbments aren't working...,31
scena/mp2052_01.dat:0x1a7ab,scena/mp2052_01.dat,I've told him countless times that,35
scena/mp2052_01.dat:0x1a7dd,scena/mp2052_01.dat,But it seems to go in one ear and out the other.,49
scena/mp2052_01.dat:0x1a81d,scena/mp2052_01.dat,I guess I'll just leave him be for now.,40
scena/mp2052_01.dat:0x1a854,scena/mp2052_01.dat,"orbments aren't working, he doesn't believe me.",48
scena/mp2052_01.dat:0x1a884,scena/mp2052_01.dat,No matter how many times I tell him the,40
scena/mp2052_01.dat:0x1a8bb,scena/mp2052_01.dat,*Sigh* I guess I'll just leave him be for now.,47
scena/mp2052_01.dat:0x1a8f9,scena/mp2052_01.dat,It seems Gramps finally got the picture.,41
scena/mp2052_01.dat:0x1a931,scena/mp2052_01.dat,but that's never happening.,28
scena/mp2052_01.dat:0x1a94d,scena/mp2052_01.dat,"I really wish he'd evacuate to the village,",44
scena/mp2052_01.dat:0x1a988,scena/mp2052_01.dat,around for a little while longer.,34
scena/mp2052_01.dat:0x1a9aa,scena/mp2052_01.dat,I guess I'll just have to stick,32
scena/mp2052_01.dat:0x1a9d9,scena/mp2052_01.dat,I can't just leave him on his own out here.,44
scena/mp2052_01.dat:0x1aa14,scena/mp2052_01.dat,It seems Gramps finally got the picture.,41
scena/mp2052_01.dat:0x1aa4c,scena/mp2052_01.dat,*Sigh* What a pigheaded old man.,33
scena/mp2052_01.dat:0x1ab13,scena/mp2052_01.dat,Oof... Still feelin' a bit sore.,33
scena/mp2052_01.dat:0x1ab44,scena/mp2052_01.dat,Guess I'd better take it easy...,33
scena/mp2052_01.dat:0x1ab74,scena/mp2052_01.dat,"Long time no see, Gramps!",26
scena/mp2052_01.dat:0x1abe0,scena/mp2052_01.dat,"Oh, it's you.",14
scena/mp2052_01.dat:0x1ac07,scena/mp2052_01.dat,You seem as chipper as ever.,29
scena/mp2052_01.dat:0x1ac38,scena/mp2052_01.dat,"Ah, I remember you...",22
scena/mp2052_01.dat:0x1ac62,scena/mp2052_01.dat,the incident with those guys in black.,39
scena/mp2052_01.dat:0x1ac89,scena/mp2052_01.dat,You're the old geezer who was knocked out during,49
