offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS028.DAT:7:0,AREAS028.DAT,7,0,"""We get the power we need[01]to operate this lift from[01]all the windmills.""",100,
AREAS028.DAT:7:1,AREAS028.DAT,7,1,"""We get the power we need[01]to operate this lift from[01]all the windmills.""",100,
AREAS028.DAT:7:2,AREAS028.DAT,7,2,"""Quite a view, isn't it?[02]If you're lucky, you might[01]even see the Wind Dragon[01]flying from here.""",134,
AREAS028.DAT:7:3,AREAS028.DAT,7,3,"""Don't people get scared[01]living so high up?""",62,
AREAS028.DAT:7:4,AREAS028.DAT,7,4,"""We Wyndians are not afraid[01]of height.[02]On the contrary, we love[01]high places.""",108,
AREAS028.DAT:7:5,AREAS028.DAT,7,5,"""I ain't afraid of[01]heights!""",40,
AREAS028.DAT:7:6,AREAS028.DAT,7,6,"""This is the dungeon.[01]There's not much of[01]interest here to see.""",90,
AREAS028.DAT:7:7,AREAS028.DAT,7,7,"""Ah, Princess Elina![02]And Princess [04][01]![02]They are both so[01]beautiful![02]What would I do if both of[01]them were to profess their[01]love for me?[02]How could I choose between[01]them!?""",234,
AREAS028.DAT:7:8,AREAS028.DAT,7,8,"""I'm sorry, but ordinary[01]citizens are not allowed[01]past this point.""",94,
AREAS028.DAT:7:9,AREAS028.DAT,7,9,"""I'm sorry, but ordinary...[02]...Princess [04][01]!?""",63,
AREAS028.DAT:7:10,AREAS028.DAT,7,10,"""Orinary citizens are[01]not...[0B]Huh?[02]Princess [04][01]!""",66,
AREAS028.DAT:7:11,AREAS028.DAT,7,11,"""It's good to have you[01]back, Princess [04][01]!""",59,
AREAS028.DAT:7:12,AREAS028.DAT,7,12,"""Welcome home, Princess[01][04][01]!""",40,
AREAS028.DAT:7:13,AREAS028.DAT,7,13,"""The King is waiting for[01]you.""",43,
AREAS028.DAT:7:14,AREAS028.DAT,7,14,"""Everyone has been worried[01]about you.""",54,
AREAS028.DAT:7:15,AREAS028.DAT,7,15,"""His Majesty the King, as[01]well as all of us, was[02]eagerly awaiting the[01]Princess' safe return.""",131,
AREAS028.DAT:7:16,AREAS028.DAT,7,16,"""I'm so glad the Princess[01]is back!""",50,
AREAS028.DAT:7:17,AREAS028.DAT,7,17,"""This is the King's[01]audience chamber.[01]Please withdraw.""",78,
AREAS028.DAT:7:18,AREAS028.DAT,7,18,"""It...[0B]It's Princess[01][04][01]!""",36,
AREAS028.DAT:7:19,AREAS028.DAT,7,19,"""Go on in,[01]Princess--you[02]can see the King anytime!""",72,
AREAS028.DAT:7:20,AREAS028.DAT,7,20,"""Who are you?""",20,
AREAS028.DAT:7:21,AREAS028.DAT,7,21,"""Princess [04][01]! We[01]weren't aware you'd[01]returned!""",66,
AREAS028.DAT:7:22,AREAS028.DAT,7,22,"""Does this mean Princess[01]Elina isn't coming back?""",71,
AREAS028.DAT:7:23,AREAS028.DAT,7,23,"""Nothing to report!""",29,
AREAS028.DAT:7:24,AREAS028.DAT,7,24,"""Strategy sessions were[01]held every day here during[01]the war.[02]I'm just glad the war's[01]over with! I hope we[01]never have another one!""",181,
AREAS028.DAT:7:25,AREAS028.DAT,7,25,"""No one can pass this point[01]without permission from the[01]King.""",87,
AREAS028.DAT:7:26,AREAS028.DAT,7,26,"[0C][04][14][80]@""I didn't know what[01]to think when I[01]received word from[02]Ludia that you'd[01]been captured.""",129,
AREAS028.DAT:7:27,AREAS028.DAT,7,27,"[0C][04][14][80]@""What was I supposed[01]to think?[02]My daughter goes out[01]in search of her[01]missing sister,[02]only to be caught[01]trespassing in enemy[01]territory...[02]How did this happen?""",229,
