offset,text_target
AREAS028.DAT:7:0,Obtemos a energia necessária[01]para operar este elevador de[01]todos os moinhos.
AREAS028.DAT:7:1,Obtemos a energia necessária[01]para operar este elevador de[01]todos os moinhos.
AREAS028.DAT:7:2,"Que vista, nao é? [02]Se der sorte, você até pode[01]ver o Dragão do Vento[01]voando daqui."
AREAS028.DAT:7:3,As pessoas nao ficam com medo[01]de viver tao alto?
AREAS028.DAT:7:4,"Nos Wundianos nao temos medo[01]de altura. [02]Ao contrario, adoramos[01]lugares altos."
AREAS028.DAT:7:5,Eu nao tenho medo de[01]altura!
AREAS028.DAT:7:6,Este é o calabouco. Nao há[01]muito de interesse aqui[01]para ver.
AREAS028.DAT:7:7,"Ah, Princesa Elina! [02]E Princesa [04][01]! [02]Ambas sao tao[01]belas! [02]O que eu faria se as duas[01]confessassem seu[01]amor por mim? [02]Como eu escolheria entre[01]elas!?"
AREAS028.DAT:7:8,"Desculpe, mas cidadaos comuns[01]nao podem passar[01]daqui."
AREAS028.DAT:7:9,"Desculpe, mas cidadaos... [02]...Princesa [04][01]!?"
AREAS028.DAT:7:10,Cidadaos comuns nao podem[01]... [0B]Huh? [02]Princesa [04][01]!
AREAS028.DAT:7:11,"É bom te-la de volta,[01]Princesa [04][01]!"
AREAS028.DAT:7:12,"Bem-vinda para casa, Princesa[01][04][01]!"
AREAS028.DAT:7:13,O Rei a está esperando.
AREAS028.DAT:7:14,Todos estavam preocupados[01]com você.
AREAS028.DAT:7:15,"Sua Majestade o Rei, assim[01]como todos nós, esperava[02]ansiosamente pelo retorno[01]seguro da Princesa."
AREAS028.DAT:7:16,Fico tao feliz que a Princesa[01]voltou!
AREAS028.DAT:7:17,"Esta é a câmara de audiências[01]do Rei. Por favor, retire-se."
AREAS028.DAT:7:18,É... é a Princesa[01][04][01]!
AREAS028.DAT:7:19,"Pode ir, Princesa--pode[02]ver o Rei a qualquer hora!"
AREAS028.DAT:7:20,Quem é você?
AREAS028.DAT:7:21,Princesa [04][01]! Nao sabíamos[01]que você tinha[01]voltado!
AREAS028.DAT:7:22,Isso significa que a Princesa[01]Elina nao vai voltar?
AREAS028.DAT:7:23,Nada para relatar!
AREAS028.DAT:7:24,Sessoes de estratégia eram feitas[01]todos os dias aqui durante a guerra. [02]Fico feliz que a guerra acabou! Espero[01]que nunca tenhamos outra!
AREAS028.DAT:7:25,Ninguém pode passar por aqui[01]sem permissão do[01]Rei.
AREAS028.DAT:7:26,"[0C][04][14][80]@""Eu nao sabia o que pensar quando[01]recebi noticia de[02]Ludia que você havia[01]sido capturada."""
AREAS028.DAT:7:27,"[0C][04][14][80]@""Como eu deveria pensar? [02]Minha filha sai em busca[01]de sua irma desaparecida, [02]apenas para ser pega[01]invadindo territorio[01]inimigo... [02]Como isso aconteceu?"""
