offset,text_source,byte_budget
0x49268,"Lured by the last of the rotting meat, the gigiri\n",51
0x4929c,horde swarms and scatters...,28
0x492b9,Ah! Look now to yon host of fiends; see the burning\n,53
0x492ef,purpose that doth drive them forth!,35
0x49313,They took the bait...,21
0x49329,"I squint into the chittering mass, trying to\n",46
0x49358,distinguish the Boro-Gigiri from the rest...,44
0x49385,There it is. It's keeping its distance from the\n,49
0x493b7,small fry.,10
0x493c2,"Pray tell, by what machination intendest thou to\n",50
0x493f5,lure the beast as a moth to the siren flame?,44
0x49422,You're gonna hit it REALLY hard.,32
0x49443,Nyeh?,5
0x49449,Your magecraft stuff. I need you to hit it with\n,49
0x4947b,"the biggest, flashiest spell you have.",38
0x494a2,"If it goes just right, you'll distract it and lure\n",52
0x494d7,it here.,8
0x494e0,Me? H-Humble Maroro?,20
0x494f5,"Who else? Now, come on and hurry, or else the guys\n",52
0x4952a,acting as decoys are gonna end up eaten!,40
0x49553,H-H-Hold! If I weave the ley-thread so ensorcelled--\n,54
0x4958a,Would such a spell not... lure it directly toward\n,51
0x495be,me?,3
0x495c2,...\n,5
0x495c8,...Don't worry. We'll be here.,30
0x495e7,Methinks thou didst pause a touch long before giving\n,54
0x4961e,thine answer! Speak truth--is there no d-danger?,48
0x4964f,"Yeah. Have a little faith, will you?",36
0x49674,Master Haku...,14
0x49683,"Yes... Yes, i'faith! For what can a man place his\n",51
0x496b7,"unwavering belief in, if not his bosom friends?",47
0x496e7,"Prithee, look not to another, for loyal Maroro\n",48
0x49718,shall see the fateful task done! Excelsior!,43
0x49744,"Though really, I'm just gonna... Kinda just gonna\n",51
0x49778,be standing here.,17
0x4978a,"If something does happen, it's gonna fall to Ukon\n",51
0x497be,and the others to take care of it.,34
0x497e1,Nyoooooo...,11
0x497ed,"Hhnnghh... HO! Stand and deliver, thou intemperate\n",52
0x49822,jackaknave! NYO-HOOOOOOOOOO!,28
0x4983f,...Can't anything be done about what he shouts\n,48
0x49870,while he's doing his magic?,27
0x4988c,...Well? Is it gonna come this w--,34
0x498af,"...A few of the smaller ones are coming with it,\n",50
0x498e2,too... Looks like that did the trick.,37
0x49908,"But... OK. OK, that's not a disaster. We can\n",46
0x49937,manage this.,12
0x49944,"Everyone! Keep pulling them, just like we planned--\n",53
0x4997a,Just don't overextend yourselves!,33
