offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD138.DAT:8:0,AREAD138.DAT,8,0,"[14][C2]@""This is it...![02]This is the place[01]they're holding[01]Elina!""",85,[14][C2]
AREAD138.DAT:8:1,AREAD138.DAT,8,1,"[14][C2]@""This is it...![02]This is the place[01]they're holding[01]Elina!""",85,[14][C2]
AREAD138.DAT:8:3,AREAD138.DAT,8,3,"[14][C2]@""Don't get your hopes[01]up too much--we still[01]need to find her.[02]Let's go!""",106,[14][C2]
AREAD138.DAT:8:4,AREAD138.DAT,8,4,There's a diary here.[12][8B][0C][93]Rest[01]Diary[01]Never mind,65,
AREAD138.DAT:8:5,AREAD138.DAT,8,5,There's a diary here.[12][8B][0C][93]Rest[01]Diary[01]Never mind,65,
AREAD138.DAT:8:6,AREAD138.DAT,8,6,"[0C][04][14][C5]@""blub blub...[02][04][05] does not need[01]to breath.[02]Still, she says she[01]thanks you for your[01]assistance.""",139,
AREAD138.DAT:8:7,AREAD138.DAT,8,7,"[14][81]A""Somebody's coming!""",33,[14][81]
AREAD138.DAT:8:8,AREAD138.DAT,8,8,"[14][02][02]""What then is the[01]status of the[01]sacrifice?""",65,[14][02]
AREAD138.DAT:8:9,AREAD138.DAT,8,9,"[0C][05]""It continues to...[01]grow, Lord Yuna.""",55,
AREAD138.DAT:8:10,AREAD138.DAT,8,10,"[14][02][02]""Excellent.[0B] I am[01]greatly pleased.""",54,[14][02]
AREAD138.DAT:8:13,AREAD138.DAT,8,13,"If you come out from behind[01]the curtain, you'll be[01]seen!",79,
AREAD138.DAT:8:14,AREAD138.DAT,8,14,"[0C][0C]""Yes, Lord Yuna. At[01]the present rate...""",59,
AREAD138.DAT:8:15,AREAD138.DAT,8,15,"[14][C1]@""Whew![0B] Looks like[01]they didn't see[01]us...""[15][10]",65,[14][C1]
AREAD138.DAT:8:16,AREAD138.DAT,8,16,"[0C][03][14][02][02]""Ah, but we did.""",31,
AREAD138.DAT:8:17,AREAD138.DAT,8,17,"[0C][03][14][02][02]""Well now, we can't[01]have this,[0B] can we?[02]This building belongs[01]to the Fou Empire.[02]And you are[01]Easterners,[01]are you not?""",173,
AREAD138.DAT:8:18,AREAD138.DAT,8,18,"[0C][04][14][C2]@""We're...looking for[01]someone.""",50,
AREAD138.DAT:8:19,AREAD138.DAT,8,19,"[0C][04][14][83]@""Yes--we're looking[01]for my sister.[02]Her name is Elina.[01]We were told she had[01]come here...""",131,
AREAD138.DAT:8:20,AREAD138.DAT,8,20,"[0C][04][14][81]A""What do you know[01]about her!?""",50,
AREAD138.DAT:8:21,AREAD138.DAT,8,21,"[0C][03][14][02][02]""Now now now...[0B][01]Don't get too close,[01]hmm?""",68,
AREAD138.DAT:8:22,AREAD138.DAT,8,22,"[0C][03][14][02][02]""You mean Princess[01]Elina, yes?[02]Yes, she was here.""",78,
AREAD138.DAT:8:23,AREAD138.DAT,8,23,"[0C][03][14][02][02]""She was a very kind[01]person--she said she[02]was here on a good-[01]will visit to see[02]people injured[01]during the war.[01]However...""",178,
AREAD138.DAT:8:24,AREAD138.DAT,8,24,"[0C][05][14][02][02]""She is no longer[01]with us.""",45,
AREAD138.DAT:8:25,AREAD138.DAT,8,25,"[0C][05][14][02][02]""I'm afraid it's the[01]truth.[02]Now then!""",61,
AREAD138.DAT:8:26,AREAD138.DAT,8,26,"[0C][05][14][02][02]""I think it's about[01]time you were on your[02]way, my Eastern[01]friends.""",101,
AREAD138.DAT:8:27,AREAD138.DAT,8,27,"[0C][06][14][84]@""[04][02]! This place...[01]Isn't it...?""[13]@[14][C2]@""Yep...It's where we[01]came looking for[01]Elina before...""",135,
AREAD138.DAT:8:28,AREAD138.DAT,8,28,"[14][C2]@""Yep...It's where we[01]came looking for[01]Elina before...""",80,[14][C2]
AREAD138.DAT:8:29,AREAD138.DAT,8,29,"[14][81]A""Doesn't look exactly[01]like the headquarters[02]for the Imperial[01]Army, does it?...[01]Wait!""",124,[14][81]
AREAD138.DAT:8:30,AREAD138.DAT,8,30,"[0C][06][14][81]A""What would a monster[01]like that be doing in[01]a place like this?""",96,
