offset,text_source,byte_budget
0x117a1a,"Now, then...",12
0x117a27,I begin to unpack the supplies I brought for\n,46
0x117a56,standing watch at Dekopompo's storehouse.,41
0x117a80,Haku?,5
0x117a86,Yeah? What's up?,16
0x117a97,"What, uh... What exactly is all that?",37
0x117abd,Necessities for the job. Can't you tell?,40
0x117ae6,"Those just look like booze and games, though...",47
0x117b16,Didn't you say you wanted to get a drink\n,42
0x117b41,AFTER the job is done?,22
0x117b58,THESE drinks are to warm us up when it gets\n,45
0x117b86,"cold. And the games will help us pass the time,\n",49
0x117bb8,see?,4
0x117bbd,Are you serious...?,19
0x117bd1,"Um, are you sure this is all right?",35
0x117bf5,I... suppose it's fine.,23
0x117c0d,We don't necessarily have to give our all for\n,47
0x117c3d,"this job. We could use a change of pace,\n",42
0x117c68,anyway.,7
0x117c74,Nekone?,7
0x117c7c,...It is as my dear sister says. We have been\n,47
0x117cac,"pushing ourselves, of late.",27
0x117cc8,If you show this lack of discipline around my\n,47
0x117cf8,"dear brother, however, you will NOT see the\n",45
0x117d26,next morning.,13
0x117d34,G-Got it...,11
0x117d40,N-Nekone?,9
0x117d4a,"Oh, you've got shogi! Wanna play a match or\n",45
0x117d78,"two, love?",10
0x117d83,"I may not look it, but I'm pretty good.",39
0x117dab,"I'll call next game, I think.",29
0x117dc9,I will have the match after that.,33
0x117deb,And then Rulutieh's turn!,25
0x117e05,I-I'm playing too?,18
0x117e18,"Yep. You like shogi, don't you?",31
0x117e38,"U-Uhm... if everyone else is playing, then...",45
0x117e66,"Heh. All right, I'll take you all on.\n",39
0x117e8e,Let's go!,9
0x117e98,"Um... I'll move here to take your hisha, and...\n",49
0x117eca,I think that's check.,21
0x117ee0,Hnngh...,8
0x117ee9,"Damn it, this isn't how this was supposed to go\n",49
0x117f1b,at all!,7
0x117f23,"Haku, love? You're... not very good at this\n",45
0x117f51,"game, are you?",14
0x117f60,This marks your fourth loss. I believe this is\n,48
0x117f91,"what is referred to as being ""all talk.""",40
0x117fba,Nngh...!!,9
0x117fc4,"Oh, Haku, you shouldn't move th--",33
0x117fe6,"No, no, I don't need advice! I've got this.",43
0x118012,But if you--,12
0x11801f,I said I've got it. I just need to move... here!,48
0x118050,And that gets me my hisha back.,31
0x118070,Um...,5
0x118076,Uh-oh.,6
0x11807d,*Sigh*...,9
0x118087,Wh-What?,8
0x118090,"Um... OK. I'm sorry, but I'll be taking your\n",46
0x1180bf,"keima, then.",12
0x1180cc,Bwuh!?,6
0x1180d3,"Goodness. That was a really bad move, love.",43
0x1180ff,"You could've blocked her with your fu, Haku...",46
0x11812e,This isn't how it was supposed to be...,39
0x118156,"Holy shit, I can't watch this any more!\n",41
0x118180,Your fu was right there! RIGHT. THERE.\n,40
0x1181a9,For the love of--,17
0x1181bb,Huh?,4
0x1181c5,Wh--,4
0x1181ca,"Get outta the way, amateur. I'll show you\n",43
0x1181f6,how to fuckin' PLAY. I swear...,31
0x118216,"W-Wait, aren't you...?",22
0x11822d,Hm?,3
0x118231,"Aw, shit!",9
0x11823b,Heh...,6
0x118242,"AhaHA! Caught you right in my trap, intruder!",45
0x118270,I knew if I kept losing I'd eventually lure\n,45
0x11829e,you out of your hiding place!,29
0x1182bc,What!?,6
0x1182c3,Whaaat? You were losing on PURPOSE?,35
0x1182e7,Did you really think I'd lose that easily?\n,44
0x118314,"Come on. To fool your enemy, first fool your\n",46
0x118343,allies.,7
0x11834b,"Oh, wow. Do you know how cool you sound right\n",47
0x11837b,now?,4
0x118380,"That's amazing, Sir Haku...",27
0x11839c,"Crap, I'm just spewing nonsense. I can't think\n",48
0x1183cd,of anything to back that up with...,35
0x1183f1,"Please, don't look at me with such admiration.\n",48
0x118422,You're making me feel guilty for deceiving you.,47
0x118452,No way...,9
0x11845c,And now I'm uncomfortable for ANOTHER reason...,47
0x11848c,"Gah, dammit!",12
0x118499,Don't think we're going to let you go that\n,44
0x1184c6,easy!,5
0x1184cc,"You're not getting away, mainly for my sake.",44
0x1184f9,"Argh. FINE! Let's wrap this up, boys!",37
0x11851f,Figures materialize from the shadows at their\n,47
0x11854f,leader's call...,16
0x118560,Brigand,7
0x118568,"Boss, what's WRONG with you?",28
0x118585,"We got THIS far without being noticed, and\n",44
0x1185b2,now...,6
0x1185b9,"Shut up, you idiots! What's done is done!",41
0x1185e3,"U-Um... Sir, about last time...",31
0x118614,No! Y-You're that--!,20
0x118629,"Boss, the guards know we're here now.\n",39
0x118651,"If we stick around too long, we might...",40
0x11867a,"Shit, shit, shit! Let's just book it, then.\n",45
0x1186a8,"Damn it all, this won't happen next time!",41
0x1186d2,Stay right where you are!,25
0x1186ec,"Like I'm gonna stick around for you, shitbrain!",47
0x11871c,"Before I can blink, Kiwru has an arrow out and\n",48
0x11874d,is taking aim--but they're already vaulting the\n,49
0x11877f,wall.,5
0x118785,YERGH! Who the fuck left dog shit here of all\n,47
0x1187b5,places!?,8
