offset,text_target
AREAS054.DAT:8:0,"[14][80]@""Droga!"""
AREAS054.DAT:8:1,"[14][80]@""Droga!"""
AREAS054.DAT:8:2,"[14][80]@""Eu estava tendo um[01]sonho bom, e voce[01]aparece assim![02]Voces humanos nao[01]tem educacao...!"""
AREAS054.DAT:8:3,"[14][01][01]""Desculpe,[01][04][05].[02][14]A"
AREAS054.DAT:8:4,"[14][80]@""Suspiro...[02]Deixa eu adivinhar--'Oh,[01]deusa poderosa,[02]diga-nos o que[01]devemos fazer!'[01]Acertei?"""
AREAS054.DAT:8:5,"[14][80]@""Humph![02]Sempre a mesma coisa,[01]nao eh? Nao conseguem[01]resolver sozinhos, ai[01]vem nos amolar!"""
AREAS054.DAT:8:6,"[14][02][01]""Eu...[0B]Desculpe..."""
AREAS054.DAT:8:7,"[14][80]@""Que mundo estranho[01]eh este, enfim?[02]Nunca ouvi falar de[01]um mundo onde eles[02]precisassem invocar[01]deuses assim..."""
AREAS054.DAT:8:9,"[14][C2]@""Nao eh que a gente nao[01]entenda como voce[01]se sente...[02]Eh que nao sabemos[01]direito o que fazer,[02]sabe?"""
AREAS054.DAT:8:13,"[14][83]B""Se o Imperio conseguir[01]controlar uma deusa,[02]isso significa outra[01]guerra![02][14][84]BNao podemos deixar[01]eles terem esse poder!"""
AREAS054.DAT:8:15,"[14][80]@""Se parte do Imperador[01]esta em [04]"
AREAS054.DAT:8:16,"[14][80]@""Os dois halves se encontrarao[01]--esse destino nao pode ser[01]mudado.[02]Porem, se [04]"
AREAS054.DAT:8:18,"[14][80]@""Algo assim,[01]passarinhos."""
AREAS054.DAT:8:20,"[14][80]@""Nao se preocupem--[01]existe um jeito.[02]Pra isso, porem,[01]preciso acordar."""
AREAS054.DAT:8:22,"""Ha ha ha ha ha!"""
AREAS054.DAT:8:23,"[0C][02]""Hehe hehe hehe..."""
