offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD145.DAT:8:2,AREAD145.DAT,8,2,"[14][C1]@""You mean, if we[01]follow this, we can[01]get to the mainland?[02][14][81]ARight, Poko?""",108,[14][C1]
AREAD145.DAT:8:7,AREAD145.DAT,8,7,"[14][02][02]""Heh heh...[02]She says we will be[01]in a great deal of[02]trouble should the[01]sun go down before[01]we reach land.""",150,[14][02]
AREAD145.DAT:8:8,AREAD145.DAT,8,8,"[14][03][01]""Uh-oh! It's getting[01]dark!""",43,[14][03]
AREAD145.DAT:8:9,AREAD145.DAT,8,9,"[14][04][03]""This isn't good...[01]It's getting dark.""",59,[14][04]
AREAD145.DAT:8:10,AREAD145.DAT,8,10,"[14][05][04]""Looks like we'd[01]better hurry.""",48,[14][05]
AREAD145.DAT:8:14,AREAD145.DAT,8,14,"[0C][02][14][87]A""Hmmm...""[02][14][C1]@""Looks like this is[01]as far as we can get[01]today.""",93,
AREAD145.DAT:8:15,AREAD145.DAT,8,15,"[0C][02][14][C2]@""Drat! It's too dark[01]to even see the path.[02]Guess we're stuck[01]here until morning.""",121,
AREAD145.DAT:8:16,AREAD145.DAT,8,16,"[0C][02][14][C4]@""It's too dark. We[01]should stop here and[01]wait until morning.""",92,
AREAD145.DAT:8:17,AREAD145.DAT,8,17,"[0C][02][14][C5]@""[04][05] tells me...""[02][14][86]E""It's too dark to[01]continue--looks like[01]we're stuck here.""",115,
AREAD145.DAT:8:18,AREAD145.DAT,8,18,"[14][85]D""I wonder how much[01]further we have to[01]go?""",63,[14][85]
AREAD145.DAT:8:19,AREAD145.DAT,8,19,"[14][C2]@""We can't afford[01]to waste our time[02]sitting around like[01]this!""",90,[14][C2]
AREAD145.DAT:8:21,AREAD145.DAT,8,21,"[14][C2]@""I guess you're[01]right...""",40,[14][C2]
AREAD145.DAT:8:22,AREAD145.DAT,8,22,"[0C][06][14][88]A""[04][02]...[0B]The[01]road!!""",33,
AREAD145.DAT:8:24,AREAD145.DAT,8,24,"[0C][05][14][09][04]""We shouldn't have[01]stopped![02]We should've kept[01]going through the[01]night,[02]no matter how risky[01]it was!""",146,
AREAD145.DAT:8:25,AREAD145.DAT,8,25,"[0C][06][14][8A]A""I'm sorry, [04][02].[01]It's my fault...[02]If I hadn't suggested[01]we rest for the[01]night...""",119,
AREAD145.DAT:8:28,AREAD145.DAT,8,28,"[0C][06][14][C1]@""C-come on! Let's[01]do as she says!""",55,
AREAD145.DAT:8:31,AREAD145.DAT,8,31,"[0C][05][14][C4]@""Judging by the lay[01]of the land, I'd say[02]this is where the[01]flats connect to the[01]mainland.""",134,
AREAD145.DAT:8:32,AREAD145.DAT,8,32,"[0C][05][14][C4]@""It's no use...[02]We can't go this way[01]either.""",71,
AREAD145.DAT:8:33,AREAD145.DAT,8,33,"[14][C1]@""You mean...""",23,[14][C1]
AREAD145.DAT:8:34,AREAD145.DAT,8,34,"[0C][05][14][04][03]""Until the tide[01]changes and the flats[01]reappear...[02]We're stuck here.""",103,
AREAD145.DAT:8:35,AREAD145.DAT,8,35,"[14][05][04]""How can you be so[01]calm!?""",41,[14][05]
AREAD145.DAT:8:38,AREAD145.DAT,8,38,"[14][86]E""Chill out, [04][02]![02]We'll get out of[01]here--you can count[01]on it.[02]Remember, [04]",104,[14][86]
AREAD145.DAT:8:39,AREAD145.DAT,8,39,"[14][86]E""At the very least,[01][04]",34,[14][86]
AREAD145.DAT:8:40,AREAD145.DAT,8,40,"[14][07][01]""Oh...[0B]Good morning,[01][04]",36,[14][07]
