offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD012.DAT:10:0,AREAD012.DAT,10,0,"[14][C1]@""Did anyone else hear[01]that strange sound?""",63,[14][C1]
AREAD012.DAT:10:1,AREAD012.DAT,10,1,"[14][C1]@""Did anyone else hear[01]that strange sound?""",63,[14][C1]
AREAD012.DAT:10:6,AREAD012.DAT,10,6,"[14][C1]@""If it's dangerous,[01]why are you laughing?[02]Shouldn't we be[01]getting out of here?""",115,[14][C1]
AREAD012.DAT:10:9,AREAD012.DAT,10,9,"[14][81][01]""It would appear it[01]is following us.""",57,[14][81]
AREAD012.DAT:10:11,AREAD012.DAT,10,11,[0C]!Press the ~ button rapidly[01]to run!,51,
AREAD012.DAT:10:12,AREAD012.DAT,10,12,"[14][80]@""Whew! [0B]Good![02]We made it!...""[13]0[0C][03][14]A",54,[14][80]
AREAD012.DAT:10:14,AREAD012.DAT,10,14,"[14][82]@""Whoa![01][04]",16,[14][82]
AREAD012.DAT:10:15,AREAD012.DAT,10,15,"[0C][06][14][C5]@""The malice contained[01]in the hex cannot be[01]so easily dissipated.[02]Even if it has been[01]struck down, it will[01]slowly grow larger[02]within the area[01]affected by the hex[01]until it is strong[02]enough to reform. At[01]least, this is what[01][04][05] says.""",330,
AREAD012.DAT:10:17,AREAD012.DAT,10,17,"[0C][06][14][84]B""It was humans who[01]created the hex.[02][04][05] says you get[01]what you deserve.""",106,
AREAD012.DAT:10:18,AREAD012.DAT,10,18,"[0C][06][14][C5]@""We must move on.[02]Use the ladder there.""",63,
AREAD012.DAT:10:19,AREAD012.DAT,10,19,"[14][04][02]""[04][05] says the hex[01]mist has grown[01]thicker.[02]We cannot go back.""",89,[14][04]
