offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD039.DAT:8:0,AREAD039.DAT,8,0,"[14][80]@""Who goes there!?""",30,[14][80]
AREAD039.DAT:8:1,AREAD039.DAT,8,1,"[14][80]@""Who goes there!?""",30,[14][80]
AREAD039.DAT:8:2,AREAD039.DAT,8,2,"[14][80]@""Who dares enter the[01]sacred resting place[01]of my master?""",83,[14][80]
AREAD039.DAT:8:3,AREAD039.DAT,8,3,"[14][80]@""Wait...Thou also[01]are one of The[01]Endless...?""",68,[14][80]
AREAD039.DAT:8:4,AREAD039.DAT,8,4,"[14][80]@""No matter! No one,[02]nay e'en though they[01]be brother to my[01]master,[02]may be allowed[01]entrance!""",132,[14][80]
AREAD039.DAT:8:5,AREAD039.DAT,8,5,Do you want to go up?[12],31,
AREAD039.DAT:8:6,AREAD039.DAT,8,6,Do you want to go down?[12][01][0C][82]Yes[01]No,47,
AREAD039.DAT:8:7,AREAD039.DAT,8,7,"Ye who wouldst walk the[01]path, seek ye first the[01]key",72,
AREAD039.DAT:8:11,AREAD039.DAT,8,11,Where do you want to go?[12][02][0C][93]Move ahead[01]Go up[01]Never mind,78,
AREAD039.DAT:8:12,AREAD039.DAT,8,12,Where do you want to go?[12][02][0C][93]Move ahead[01]Go up[01]Never mind,78,
AREAD039.DAT:8:13,AREAD039.DAT,8,13,What do you want to do?[12][03][0C][92]Go to Emperor's Tomb[01]Never mind,82,
AREAD039.DAT:8:16,AREAD039.DAT,8,16,"[10][02]Standing in front of a[01][05][02]switch[06] causes the floor to[01]light up.[02]You can push a cube forward[01]by pressing the ~ button,[02]and push it back by[01]pressing the [7F] button.[02]Line three blocks of the[01]same color up to create[01]a path.",306,
AREAD039.DAT:8:18,AREAD039.DAT,8,18,Beware the [05][02]Red Eye[06]...,34,
