offset,text_source,byte_budget
0x27fe1f,What's this pill for...?,24
0x27fe38,Man,3
0x27fe3c,Hmhmhm... It's something like a new antibiotic\n,48
0x27fe6d,I've developed.,15
0x27fe7d,Uh huh...,9
0x27fe87,Haha... No need to worry. You ARE the first\n,45
0x27feb5,"human test subject, but I've run all the\n",42
0x27fee0,simulations.,12
0x27feed,I guarantee it's safe to take.,30
0x27ff0c,That's not what I'm talking about.,34
0x27ff31,Is this... all really necessary for us?,39
0x27ff5d,I'm actually starting to question all this too.\n,49
0x27ff8f,"I understand your sense of duty and all, but--",46
0x27ffbe,You say this now...? If we humans can't adapt\n,47
0x27ffee,"to this environment, then history ends with us.",47
0x28001e,"If this experiment is successful, I want you to\n",49
0x280050,become the first hope for all of humanity.,42
0x28007b,No... you will do it.,21
0x280091,You WILL be a new hope for all of us...!!,41
0x2800bb,Bro...,6
0x2800c2,Please.,7
0x2800ca,...Fine. I just need to take this pill and\n,44
0x2800f7,"lie down here, right?",21
0x28010d,"Yes. Now then, let's get started.",33
0x28012f,Yeah...,7
0x280137,"The treatment will take some time, but to you\n",47
0x280167,it shouldn't feel very long. It'll be like...\n,47
0x280197,a short nap.,12
0x2801a4,There'll be a whole new world waiting for you\n,47
0x2801d4,when you wake up... Hmhmhm.,27
0x2801f0,Uh... Getting kinda sleepy...,29
0x28020e,All will look at you with envy.,31
0x28022e,"...Yes, we will create true humanity with this.\n",49
0x280260,You... You will become the true--,33
0x280282,Yes... You are the first... and the last...,43
0x2802ae,Hope...,7
0x2802b6,What did you... just say...?,28
0x2802d3,And I want you to create... the future... you...\n,50
0x280306,desi...,7
0x28030e,I'm...,6
0x280315,The last...,11
