offset,text_source,byte_budget
0x7778e,Hips_toriuma,12
0x7779b,Gwaaaaghh!!,11
0x777a7,"Gah! GEH! I'm sorry! I'm sorry, make it st--!!",46
0x777d6,Erm... P-Princess... Rulutieh?,30
0x777f5,"Just a suggestion, but maybe he's, um, had enough?",50
0x77828,"Huh? N-No, you don't understand-- I'm not making\n",50
0x7785b,Cocopo do this...,17
0x7786d,"Cocopo, you can stop now. It's all over...",42
0x778ae,GYEH!! GAAAH--!!,16
0x778bf,"The usual response to her asking nicely, then...\n",50
0x778f2,This is just cruel and unusual punishment.,42
0x7791d,"M-My life! Just spare my life, please!",38
0x77944,"This guy might be a scumbag, but I'm starting to\n",50
0x77977,feel sorry for him--not that I forgive him.,43
0x779a3,"Do whatever you like with him, I guess--have\n",46
0x779d2,"Cocopo kill him, for all I care. Your call,\n",45
0x77a00,Rulutieh.,9
0x77a0a,No... Y-You don't understand...,31
0x77a2a,"Oh, my. Now isn't THIS a grand scene?",37
0x77a50,Who's there?,12
0x77a5d,You're that guy from earlier...,31
0x77a7d,My apologies for the tribulations you've been put\n,51
0x77ab1,through thus far. It gave me no pleasure to play\n,50
0x77ae4,"my role, I assure you.",22
0x77afb,Then you guys are the...,24
0x77b14,"Wh-Why you--Ougi, you traitor!",30
0x77b33,I resent that accusation. I was never one of your\n,51
0x77b67,dogs to begin with.,19
0x77b7b,What happened to honor among thieves? You sold us\n,51
0x77baf,"out to the imperials, you damn turncoat!",40
0x77bd8,Honor among thieves? You mean thieves who don't\n,49
0x77c0a,"kill, violate women, or pillage from the poor,\n",48
0x77c3b,surely.,7
0x77c43,I find it offensive that you'd liken me to a\n,46
0x77c72,"murderous, philandering brute like yourself.",44
0x77c9f,"Hah! Pretty it up all you like, but you're still\n",50
0x77cd2,stealin' at the end of the day!,31
0x77cf2,"Think however you like, sir. I did not come here\n",50
0x77d25,to exchange verbal spurs with you.,34
0x77d48,"You won't be running your mouth a great deal more,\n",52
0x77d7d,anyway.,7
0x77d85,Wh--You aren't gonna-- Q-Quit joking around...!,47
0x77db5,"You befouled my sister with your lecherous hands,\n",51
0x77de9,insulted her aspirations...,27
0x77e05,"Have you any last words, sir?",29
0x77e23,Ougi's cold smile remains as he speaks.,39
0x77e4b,"Stop that! Like hell I'm gonna die here, y--",44
0x77e78,Ngh...,6
0x77e7f,"You realize this is a pointless endeavor, yes?\n",48
0x77eb0,"Honestly, the flailings of the shortsighted...",46
0x77edf,Hraaaaaagh!!,12
0x77eec,That mask...,12
0x77ef9,Th-That man... Could that be... Sir Oshtor?,43
0x77f25,"Damn it... Ougi, you bastard!",29
0x77f43,"As I said, my good man. Pointless.",34
0x77f66,"Is this your doing, Ougi!?",26
0x77f81,He's fast...,12
0x77f8e,I couldn't follow that. What did he just do...?,47
0x77fc2,"Fret not, princess. I merely struck him with the\n",50
0x77ff5,flat of my blade.,17
0x78007,This one isn't worth sullying good steel upon.,46
0x78036,"I believe that resolves matters, Lord Oshtor...?",48
0x78067,You have my gratitude. Convey my thanks to Lady\n,49
0x78099,"Nosuri for her aid, as well.",28
0x780b6,"As you wish. The cargo we ""stole"" has already been\n",52
0x780eb,"moved to the designated location, so do help\n",46
0x7811a,yourself.,9
0x78124,Understood.,11
0x78130,"Ah, and I have a message from my dearest sister\n",49
0x78162,for you.,8
0x7816b,"Let's have it, then.",20
0x78180,"""We only cooperated with you to put down these\n",48
0x781b1,"brutes. There will be no future ties between us.""",49
0x781e3,Heh... That certainly sounds like something Lady\n,50
0x78216,Nosuri would say.,17
0x78228,"I'll be off, then. Until our paths cross again.",47
0x78258,I never imagined... Sir Oshtor himself...,41
0x78282,The one in the mask?,20
0x78297,"Yes! That man... Sir Oshtor, Imperial Guard of the\n",52
0x782cc,"Right, one of the Twin Shields of Yamato...!",44
0x782f9,"That guy, huh?",14
0x78308,So you've apprehended the ringleader of these\n,47
0x78338,bandits.,8
0x78341,"Yeah, well...",13
0x7834f,"Had he escaped, this operation would have been\n",48
0x78380,deemed a failure.,17
0x78392,"You, too, have my gratitude.",28
0x783af,S-Sure...,9
0x783b9,"I cannot properly reward you in a place like this,\n",52
0x783ee,however. Expect a formal commendation soon.,43
0x7841a,Lady Rulutieh.,14
0x78429,Y-Yes...?,9
0x78433,Shall I report that Kujyuri's plea for assistance\n,51
0x78467,has been answered?,18
0x7847a,The details have been recorded in this letter.\n,48
0x784ab,Please see that your lord father the owlo\n,43
0x784d7,receives it.,12
0x784e4,Y-Yes. I'll... pass the message along to him.,45
0x78512,She's gone all tense. This guy must be someone\n,48
0x78543,"important, to make a princess like Rulutieh\n",45
0x78571,nervous.,8
0x7857a,There are other matters of state that require our\n,51
0x785ae,"presence, so we'll be taking our leave, now.",44
0x785db,Your escorts are en route to this location.\n,45
0x78609,"Please, enjoy the remainder of your journey in\n",48
0x7863a,"their protection, milady.",25
0x78654,Y-Yes... Thank you for your help.,33
0x78676,I will pray that your travels take you down safe\n,50
0x786a9,"roads only. For now... All forces, withdraw!",44
0x786d6,We'll meet again. Hup!,22
0x786ed,"Oshtor gallops away astride his woptor, the strike\n",52
0x78722,team following closely behind.,30
0x78741,"They all march in perfect formation, showing just\n",51
0x78775,as much discipline as their commander.,38
