offset,file,text_en,byte_budget
scena/mp0010_05.dat:0x54039,scena/mp0010_05.dat,"@&"" ",5
scena/mp0010_05.dat:0x541ec,scena/mp0010_05.dat,@&? ,5
scena/mp0010_05.dat:0x5424c,scena/mp0010_05.dat,@&O ,5
scena/mp0010_05.dat:0x542ac,scena/mp0010_05.dat,@&a ,5
scena/mp0010_05.dat:0x543ea,scena/mp0010_05.dat,@&y ,5
scena/mp0010_05.dat:0x57ade,scena/mp0010_05.dat,@& %,5
scena/mp0010_05.dat:0x5b3a6,scena/mp0010_05.dat,@& ),5
scena/mp0010_05.dat:0x62128,scena/mp0010_05.dat,@& 1,5
scena/mp0010_05.dat:0x7674f,scena/mp0010_05.dat,@& K,5
scena/mp0010_05.dat:0x7fe67,scena/mp0010_05.dat,Contact the castle<I426>,25
scena/mp0010_05.dat:0x7fe80,scena/mp0010_05.dat,Not right now,14
scena/mp0010_05.dat:0x7fe8f,scena/mp0010_05.dat,Are you sure?,14
scena/mp0010_05.dat:0x7fe9d,scena/mp0010_05.dat,able to freely travel around the Grancel region.,49
scena/mp0010_05.dat:0x7fece,scena/mp0010_05.dat,"<C1>If you contact the castle, you will no longer be",53
scena/mp0010_05.dat:0x7ff03,scena/mp0010_05.dat,Ask to be connected to the castle<I426>,40
scena/mp0010_05.dat:0x7ff2b,scena/mp0010_05.dat,Not right now,14
scena/mp0010_05.dat:0x7ff55,scena/mp0010_05.dat,to the castle right away.,26
scena/mp0010_05.dat:0x7ff6f,scena/mp0010_05.dat,"In that case, I'll put you through",35
scena/mp0010_05.dat:0x7ffd1,scena/mp0010_05.dat,supposed to be in the capital?,31
scena/mp0010_05.dat:0x7fff0,scena/mp0010_05.dat,What happened? Aren't you,26
scena/mp0010_05.dat:0x80019,scena/mp0010_05.dat,"had gone home, so...",21
scena/mp0010_05.dat:0x8002e,scena/mp0010_05.dat,"Uh, well, I heard that Joshua",30
scena/mp0010_05.dat:0x8005f,scena/mp0010_05.dat,...He isn't with you?,22
scena/mp0010_05.dat:0x800b1,scena/mp0010_05.dat,And you're...with the Septian Church?,38
scena/mp0010_05.dat:0x800e6,scena/mp0010_05.dat,at your service.,17
scena/mp0010_05.dat:0x800f7,scena/mp0010_05.dat,"Yep, that's right. Kevin Graham,",33
scena/mp0010_05.dat:0x8012b,scena/mp0010_05.dat,never seen Estelle like this before...),40
scena/mp0010_05.dat:0x80153,scena/mp0010_05.dat,"(I don't know what happened, but I've",38
scena/mp0010_05.dat:0x80189,scena/mp0010_05.dat,her for the time being?),25
scena/mp0010_05.dat:0x801a2,scena/mp0010_05.dat,"(I hate to ask, but could you accompany",40
scena/mp0010_05.dat:0x801d9,scena/mp0010_05.dat,"(No worries, that was always the plan.)",40
scena/mp0010_05.dat:0x80215,scena/mp0010_05.dat,"I'll be counting on you, then.",31
scena/mp0010_05.dat:0x8025c,scena/mp0010_05.dat,"Estelle, you should go home and rest for today.",48
scena/mp0010_05.dat:0x8029b,scena/mp0010_05.dat,how far the fog has spread.,28
scena/mp0010_05.dat:0x802b7,scena/mp0010_05.dat,"For now, I'd like you to confirm",33
scena/mp0010_05.dat:0x802e7,scena/mp0010_05.dat,Malga Trail to the north.,26
scena/mp0010_05.dat:0x80301,scena/mp0010_05.dat,"the Milch Main Road to the west, and the",41
scena/mp0010_05.dat:0x8032a,scena/mp0010_05.dat,"Specifically, down the Elize Highway to the south,",51
scena/mp0010_05.dat:0x8036c,scena/mp0010_05.dat,much of each of those areas is affected.,41
scena/mp0010_05.dat:0x80395,scena/mp0010_05.dat,"Please take a look, and let me know how",40
scena/mp0010_05.dat:0x803cc,scena/mp0010_05.dat,likely going to be very low. Do take care.,43
scena/mp0010_05.dat:0x803f7,scena/mp0010_05.dat,"Though, I'm sorry to say that visibility is",44
scena/mp0010_05.dat:0x80432,scena/mp0010_05.dat,Thank you for all your hard work.,34
scena/mp0010_05.dat:0x80454,scena/mp0010_05.dat,It looks like your survey is going well.,41
scena/mp0010_05.dat:0x8048c,scena/mp0010_05.dat,and the Malga Trail.,21
scena/mp0010_05.dat:0x804a1,scena/mp0010_05.dat,Now for the Milch Main Road,28
scena/mp0010_05.dat:0x804cc,scena/mp0010_05.dat,Thank you in advance for your efforts.,39
scena/mp0010_05.dat:0x80502,scena/mp0010_05.dat,Thank you for all your hard work.,34
scena/mp0010_05.dat:0x80524,scena/mp0010_05.dat,It looks like your survey is going well.,41
scena/mp0010_05.dat:0x8055c,scena/mp0010_05.dat,and the Malga Trail.,21
scena/mp0010_05.dat:0x80571,scena/mp0010_05.dat,Now for the Elize Highway,26
scena/mp0010_05.dat:0x8059a,scena/mp0010_05.dat,Good luck with the rest of your survey.,40
scena/mp0010_05.dat:0x805d1,scena/mp0010_05.dat,Thank you for all your hard work.,34
scena/mp0010_05.dat:0x805f3,scena/mp0010_05.dat,It looks like your survey is going well.,41
scena/mp0010_05.dat:0x8062b,scena/mp0010_05.dat,and the Milch Main Road.,25
scena/mp0010_05.dat:0x80644,scena/mp0010_05.dat,Now for the Elize Highway,26
scena/mp0010_05.dat:0x8066d,scena/mp0010_05.dat,Thank you in advance for your efforts.,39
scena/mp0010_05.dat:0x806a3,scena/mp0010_05.dat,The only one left now is the Malga Trail.,42
scena/mp0010_05.dat:0x806dc,scena/mp0010_05.dat,I'll be looking forward to your last report.,45
scena/mp0010_05.dat:0x80718,scena/mp0010_05.dat,The only one left now is the Elize Highway.,44
scena/mp0010_05.dat:0x80753,scena/mp0010_05.dat,I'll be looking forward to your last report.,45
scena/mp0010_05.dat:0x8078f,scena/mp0010_05.dat,The only one left now is the Milch Main Road.,46
scena/mp0010_05.dat:0x807cc,scena/mp0010_05.dat,I'll be looking forward to your last report.,45
scena/mp0010_05.dat:0x80808,scena/mp0010_05.dat,to visit your own home yet?,28
scena/mp0010_05.dat:0x80824,scena/mp0010_05.dat,Oh? You haven't had a chance,29
scena/mp0010_05.dat:0x80851,scena/mp0010_05.dat,until after you've done that.,30
scena/mp0010_05.dat:0x8086f,scena/mp0010_05.dat,"It's fine, your report can wait",32
scena/mp0010_05.dat:0x8089e,scena/mp0010_05.dat,"have started, at Mayor Klaus' request.",39
