offset,text_target
0xe6794,"Ah, o ar é tão fresco aqui em cima..."
0xe67b6,Sim... É realmente verdade.
0xe67ca,"Depois de acabar com aqueles caras, achamos o caminho\n"
0xe67fb,acima do solo e descemos pela trilha da montanha.
0xe6829,Nosso destino deve estar perto.
0xe684b,Deixa eu ver...
0xe6858,"Comparo os arredores com o mapa, e\n"
0xe6885,era exatamente o pinheiro usado como ponto de referência\n
0xe68b3,está à vista.
0xe68c4,"Ei, Yuuri. Um... sim. Eu..."
0xe68e1,Sim?
0xe68e6,"É que, eu..."
0xe68f4,"Eu... sempre achei você muito, muito especial...\n"
0xe6928,desde a primeira vez que nos conhecemos.
0xe6941,"Hein? ...Ahahaha, estou corado. Que elogio!\n"
0xe6972,Nunca ninguém me disse algo assim\n
0xe69a0,antes.
0xe69a8,Hmhm. Parecem estar se entendendo bem...
0xe69d0,"Ah... Por acaso, a Yuuri e a senhora\n"
0xe69fb,Atuy...?
0xe6a04,"Fico pensando nisso. Como princesa, poderia\n"
0xe6a36,"gerar problemas, mas acho que ela não liga\n"
0xe6a65,isso.
0xe6a6b,"Se ela quer, devemos desejar bem a ela."
0xe6a9a,Peraí! S-Se a gente não impedir ela de fazer isso\n
0xe6acb,"algo precipitado, haverá consequências!"
0xe6af5,Achei que você era uma mulher forte e adorável\n
0xe6b24,"quando nos conhecemos pela primeira vez, para ser honesto, Atuy."
0xe6b4b,Eu realmente admiro você.
0xe6b61,R-Realmente? Então--
0xe6b72,"Ei, parece que chegou seguro."
0xe6b96,Ukon?
0xe6b9c,Ukon aparece por trás das árvores com um sorriso\n
0xe6bcd,espalhado pelo seu rosto.
0xe6be8,Demorou. Estava ficando preocupado com você\n
0xe6c17,"crianças, sabe?"
0xe6c25,"É, bom. Digamos que, hm...\n"
0xe6c48,Esbarramos em alguns problemas.
0xe6c62,"Por que você está aqui, querido irmão?"
0xe6c82,"Hm? Ah, eu estava escoltando a outra pessoa."
0xe6cac,Yuuri!
0xe6cb3,Ah...
0xe6cb9,Nhalai!
0xe6cc1,"Com uma expressão radiante, Yuuri lança\n"
0xe6cef,tira o aperyu e corre para o recém-chegado.
0xe6d18,...Hein?
0xe6d20,...Hein?
0xe6d28,U-U... uma mulher...?
0xe6d3b,"Você está bem? Não se machucou, machucou?"
0xe6d63,Estou bem. Eles me protegeram!
0xe6d80,Vejo... Ótimo. Que bom ouvir isso.
0xe6da4,"Ah, então é isso que..."
0xe6dba,cara irmã?
0xe6dc7,...Quê?
0xe6dd0,Todos... Muito obrigada.
0xe6df1,Não teria chegado aqui sem você me\n
0xe6e1f,me protegeram.
0xe6e2b,...\n
0xe6e31,Permita-me expressar minha gratidão também.\n
0xe6e5e,Muito obrigada a todos.
0xe6e77,Pretendo enfrentar o que o futuro me reservar\n
0xe6ea8,com Yuuri do meu lado. Juntos.
0xe6ec9,E vou ficar ao lado dele e ser o apoio que\n
0xe6efb,ele precisa.
0xe6f05,Entendo. Qualquer coisa que eu diga vai soar\n
0xe6f33,"bem clichê, então... Cuidem bem de si, vocês dois."
0xe6f5e,Yuuri & Nhalai
0xe6f6d,Vamos!
0xe6f76,Senhorita Atuy.
0xe6f81,Hein!?
0xe6f87,"Ouvir seu encorajamento me deixou muito feliz,\n"
0xe6fb8,Senhora Atuy. Nunca esquecerei a gentileza que\n
0xe6fe5,me mostrou.
0xe6ff0,"Muito, muito obrigada."
0xe700b,"U-Uhm. Sim, claro..."
0xe7020,"Tudo bem, vocês dois. Devemos ir embora."
0xe7049,"Sim, vamos indo."
0xe7063,"Senhorita Atuy, todos, cuidem-se."
0xe708a,E assim viveram felizes para sempre\n
0xe70b7,"depois, hein? Vamos para casa, turma."
0xe70dc,...O que foi? Por que todo mundo está me olhando\n
0xe710c,assim?
0xe7117,Ela... tinha um amante.
0xe712b,"Não só isso, mas ela era... u-uma mulher."
0xe7154,...Haku?
0xe715d,"O rabo da Kuon balança... E como sempre, ela\n"
0xe718a,o sorriso não chega bem aos seus olhos.
0xe71b2,Vocês podem... parar de me encarar assim?
0xe71e0,Então você sabia.
0xe71ed,"Haku, amor? SEUS IDIOTA!!"
0xe7204,*BAQUE*
0xe720c,AAHHH!!
