offset,text_target
0x6d387,A caravana segue seu ritmo lento e inexorável\n
0x6d3bc,pela trilha da montanha...
0x6d3d4,"Dá pra ver que essa estrada já foi pavimentada,\n"
0x6d408,mas agora restam apenas algumas pedras soltas.
0x6d43a,"As árvores brotaram com o tempo, as raízes\n"
0x6d46b,serpenteando pelo chão e destruindo o\n
0x6d49b,caminho.
0x6d4a1,Então é isso que Ukon quis dizer quando falou que\n
0x6d4d4,seria difícil...
0x6d4e6,"A neve derretida afundou na terra também,\n"
0x6d514,forçando todos a caminhar pelo barro pesado.
0x6d546,Dupla misteriosa dir.
0x6d55f,Dupla misteriosa esq.
0x6d573,*Cutuca-cutuca-cutuca*...
0x6d587,*Tchap-tchap-tchap*...
0x6d5a1,"Como sempre, os Gêmeos Misteriosos estão por perto."
0x6d5d0,"Isso é... Ah, deixa pra lá."
0x6d5ea,"Não importa o que eu diga, eles não vão\n"
0x6d61e,responder. Não adianta nem se preocupar.
0x6d64c,"...Nossa, tá ficando escuro."
0x6d66f,"O sol deveria estar a pino, mas a copa densa\n"
0x6d69f,das árvores acima de nós bloqueia a luz\n
0x6d6cb,completamente.
0x6d6d8,Nunca em vida aspirei ar tão fétido como o que\n
0x6d70d,me gela os próprios ossos neste lugar...
0x6d73b,Maroro murmura inquieto enquanto lança olhares\n
0x6d76a,"furtivos ao redor, espiando entre as árvores."
0x6d791,Isto me traz à memória um pergaminho funesto que\n
0x6d7c3,outrora li com grande temor.
0x6d7ed,Era o conto de um homem que vagava numa floresta\n
0x6d820,"tal como esta, quando encontrou uma mulher de\n"
0x6d852,beleza inigualável.
0x6d85d,Mas eis que por baixo da máscara desta mulher\n
0x6d891,escondia-se uma nugwisomkami! Que se farta da\n
0x6d8c6,carne de viajantes.
0x6d8d4,"""Nugwisomkami?"" Então, tipo, é um fantasma ou\n"
0x6d902,assombração ou coisa assim...?
0x6d924,"O conto não vos apavora, Mestre Haku?"
0x6d952,"Não... muito, não."
0x6d965,A-Ah é...
0x6d970,"Além de ser uma história genérica, um\n"
0x6d9a0,resumo curto assim não vai me dar medo\n
0x6d9d0,algum.
0x6d9df,Hum?
0x6d9e3,Uma figura na estrada à frente chama minha atenção...
0x6da11,"Alguém desconhecido está na beira da estrada,\n"
0x6da46,acenando com os dois braços tentando nos parar.
0x6da75,"Ao lado, uma carroça parecida com as nossas havia\n"
0x6daaa,"tombado, bloqueando a estrada."
0x6dad0,Ukon ordena parada e um clima de tensão percorre\n
0x6db08,"a caravana, o risco de bandidos muito real."
0x6db38,Garota
0x6db3d,"Me desculpe, mas pode me ajudar?"
0x6db66,A jovem ao lado da carroça se aproxima de nós\n
0x6db97,com um sorriso de desculpas.
0x6dbb1,"O que posso fazer por você, senhorita?"
0x6dbcf,As rodas da minha carroça ficaram presas num\n
0x6dc04,buraco e não consigo soltar sozinha.
0x6dc1a,"Meus companheiros foram pedir socorro, mas\n"
0x6dc4f,vai escurecer antes que eles voltem...
0x6dc7b,"Me desculpe muito, mas podem me ajudar a\n"
0x6dcaa,tirar a carroça do buraco?
0x6dcc1,"Que aperto, hein. Tudo bem, rapazes, vamos\n"
0x6dcf6,ajudar ela!
0x6dd04,Coorte do Ukon
0x6dd12,Sim!
0x6dd17,Pode deixar!
0x6dd27,Vários homens se reúnem rapidamente ao chamado de Ukon.
0x6dd52,Parece que estão um pouco ansiosos demais para\n
0x6dd86,agradar só porque é uma mulher bonita. Típico.
0x6ddb9,"Ei, Maroro. É a sua nugwisomkami?"
0x6dde1,Como assim?
0x6ddea,A história que você contou. Ela vai nos devorar\n
0x6de1c,quando baixarmos a guarda?
0x6de35,"G-Grandes céus, Mestre Haku, não façais tais\n"
0x6de65,gracejos! Isto não é motivo de riso!
0x6de7e,"Relaxa, não to falando sério. Só perguntei\n"
0x6deb1,se parece com ela.
0x6dec7,"Quer dizer, ela é bonita, mas não chamaria de\n"
0x6def7,"""beleza inigualável"" como você disse."
0x6df29,H-Há de se convir...
0x6df44,"Ela possui certo charme, mas não. Milady não é\n"
0x6df77,bela o suficiente para que tais criaturas\n
0x6dfa3,se façam passar.
0x6dfb0,"Em verdade, louvemos tua simplicidade, ó dama..."
0x6dfe3,"Hm? Aconteceu alguma coisa, senhorita?"
0x6dffe,"Não, nada..."
0x6e010,Vocês são muito gentis. Posso fazer mais um\n
0x6e042,pedido?
0x6e052,"Claro, pode falar."
0x6e067,"Hm, larguem suas armas e deixem todos os seus\n"
0x6e096,outros pertences para trás.
0x6e0af,...Hein?
0x6e0b6,Hein?
0x6e0bb,Larguem suas armas e deixem seus pertences\n
0x6e0ee,para trás.
0x6e0f6,*VUSH*
0x6e0ff,"Num piscar de olhos, a lona cobrindo a carga\n"
0x6e134,"da carroça é arrancada, revelando homens armados."
0x6e161,Os homens de Ukon que se aproximaram para ajudar\n
0x6e195,são rapidamente dominados e imobilizados...
0x6e1c4,Ah--!
0x6e1ca,Qu--!
0x6e1d0,Não se mexam.
0x6e1dc,"Antes que Ukon alcance sua espada, a garota\n"
0x6e211,levanta a mão...
0x6e224,"Ao seu sinal, mais homens com arcos enfileirados\n"
0x6e253,"surgem das árvores com flechas prontas,\n"
0x6e284,em nós.
0x6e28b,Eeek! Q-Q-Que espécie de--
0x6e2a8,Estamos cercados!
0x6e2ba,"São apenas metade do nosso número, mas todos\n"
0x6e2ef,com os arcos tensionados e prontos.
0x6e319,"Vamos ter que jogar com muito, muito cuidado."
0x6e347,M-Mestre Haku...!
0x6e359,Maroro começa a tremer visivelmente com o\n
0x6e389,acontecimento.
0x6e396,"Tanto ele quanto os gêmeos estão-- Espera, onde\n"
0x6e3c8,os gêmeos foram?
0x6e3d2,"...Sumiram de novo, claro."
