offset,text_source,byte_budget
0x4a4f3,Hah... hah... phew...,21
0x4a509,I thought this whole thing was supposed to make me\n,52
0x4a53e,stronger while I sleep. So why am I so tired?,45
0x4a56c,Not to mention how realistic that was. I thought\n,50
0x4a59f,I was going to die there.,25
0x4a5b9,Amplified. Double the trouble.,30
0x4a5d8,The amount of exertion required is increased.\n,47
0x4a608,Your fatigue should feel about three times more\n,49
0x4a63a,than normal.,12
0x4a647,What!?,6
0x4a64e,You will feel as fresh as a pile of mud.,40
0x4a677,"...When you awaken, I am sure you will feel equal\n",51
0x4a6ab,parts fatigue and intense accomplishment.,41
0x4a6d5,"Wh--Hold on, what's that even supposed to mean?\n",49
0x4a707,I'm calling it here. Abort! Abort!,34
0x4a72a,Not possible.,13
0x4a738,I am afraid you will have to overcome all the\n,47
0x4a768,trials before you can awaken.,29
0x4a786,"We forgot to mention, but the line between dream\n",50
0x4a7b9,and reality can often blur. Please use caution.,47
0x4a7e9,Wh-What exactly do you mean by that?,36
0x4a80e,If you believe that you die within your dream.,46
0x4a83d,"You will kick the bucket in reality, as well.",45
0x4a86b,The HELL!?,10
0x4bef3,gake_parts,10
0x4beff,"All right! Now we just wait for Kuon to get back,\n",51
0x4bf33,and... {W230}Huh?,17
0x4bf45,Here's my grand entrance!\n,27
0x4bf61,"Did I keep you waiting, Haku?",29
0x4bf7f,"...Well, how do I put it...",27
0x4bf9b,...Huh?,7
0x4bfa3,We can talk later. Looks like naptime's over.,45
0x4bfd1,"Damn, it's persistent. Maroro, it's up to you!",46
0x4c000,Drop it straight down. Your guest is just\n,43
0x4c02c,nearby.,7
0x4c034,W-We shall not fail!,20
0x4c049,"NOW, Maroro!",12
0x4c056,We did it...,12
0x4c063,Leg_2_B_L,9
0x4c06d,Leg_2_B_R,9
0x4c077,"The game is over, I think. Are you hurt, Haku?",46
0x4c0a6,"No, but never mind me. Are you OK?",34
0x4c0c9,"I'm fine. I did say I was good at running,\n",44
0x4c0f6,didn't I?,9
0x4c100,"Good grief, missy. Teasing a beastie like that\n",48
0x4c131,all the way out here... You really are somethin'.,49
0x4c167,It's over...,12
0x4c174,"Yeah, it's over all right.",26
0x4c18f,"...Gah, I need a nap.",21
0x4c1a5,I sag to the ground in sheer relief.,36
0x4c1ca,"M-Master Haku, have we won the day?\n",37
0x4c1f0,O-Our lives are yet our own!?,29
0x4c20e,"Yeah, it's over now. So you can quit clinging\n",47
0x4c23e,to me so much!,14
0x4c24d,"The day is ours! Oh, the day is OURS, Master Haku!",50
0x4c280,"All right, I got it, so just... get off me...",45
0x4c2ae,"Let's head back, Haku. There'll be a feast\n",44
0x4c2db,"waiting... Fine drink, fine delicacies, and\n",45
0x4c309,a hot bath.,11
0x4c315,"Even with us all injured and battered, something\n",50
0x4c348,joyful surges inside all of us at Kuon's words.,47
0x4c378,"Joyous shouts fill the air, and resolve into\n",46
0x4c3a7,roars of triumph.,17
0x4da0e,gake_parts,10
0x4da1a,"NOW, Maroro!",12
0x4da27,We did it...,12
0x4da34,"Eyes up, kid! We're not done yet!",33
0x4da56,"O, what unhappy tenacity! ",26
0x4da71,"Sorry, but this is the end!",27
0x4da8d,...She's here!,14
0x4da9c,Leg_2_B_L,9
0x4daa6,Leg_2_B_R,9
0x4dab0,"I'm back. Haku, are you hurt or anything?",41
0x4dada,"No, but never mind me. Are you OK?",34
0x4dafd,"I'm fine. I did say I was good at running,\n",44
0x4db2a,didn't I?,9
0x4db34,"Good grief, missy. Teasing a beastie like that\n",48
0x4db65,all the way out here... You really are somethin'.,49
0x4db9b,It's over...,12
0x4dba8,"Yeah, it's over all right.",26
0x4dbc3,"...Gah, I need a nap.",21
0x4dbd9,I sag to the ground in sheer relief.,36
0x4dbfe,"M-Master Haku, have we won the day? O-Our lives\n",49
0x4dc30,are yet our own!?,17
0x4dc42,"Yeah, it's over now. So you can quit clinging\n",47
0x4dc72,to me so much!,14
0x4dc81,"The day is ours! Oh, the day is OURS, Master Haku!",50
0x4dcb4,"All right, I got it, so just... get off me...",45
0x4dce2,"Let's head back, Haku. There'll be a feast\n",44
0x4dd0f,"waiting... Fine drink, fine delicacies, and\n",45
0x4dd3d,a hot bath.,11
0x4dd49,"Even with us all injured and battered, something\n",50
0x4dd7c,joyful surges inside all of us at Kuon's words.,47
0x4ddac,"Joyous shouts fill the air, and resolve into\n",46
0x4dddb,roars of triumph.,17
