offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD075.DAT:12:0,AREAD075.DAT,12,0,The line got caught on the bottom!,48,
AREAD075.DAT:12:1,AREAD075.DAT,12,1,The line got caught on the bottom!,48,
AREAD075.DAT:12:2,AREAD075.DAT,12,2,The fish is thrashing about!,40,
AREAD075.DAT:12:3,AREAD075.DAT,12,3,Your line broke!,23,
AREAD075.DAT:12:4,AREAD075.DAT,12,4,The fish got away with the lure!,45,
AREAD075.DAT:12:5,AREAD075.DAT,12,5,The fish has calmed down.,36,
AREAD075.DAT:12:6,AREAD075.DAT,12,6,You threw the line too far!,38,
AREAD075.DAT:12:7,AREAD075.DAT,12,7,[0C][02]You do not have the proper[01]equipment to fish!,66,
AREAD075.DAT:12:8,AREAD075.DAT,12,8,[0C][02]You do not have the proper[01]equipment to fish!,66,
AREAD075.DAT:12:9,AREAD075.DAT,12,9,[0C][02]You do not have the proper[01]equipment to fish!,66,
AREAD075.DAT:12:10,AREAD075.DAT,12,10,[0C][02]You have too many items--[01]you won't be able to keep[01]any fish you catch.,103,
AREAD075.DAT:12:11,AREAD075.DAT,12,11,[0C][02]You have too many items--[01]you have to let this one[01]go.,79,
AREAD075.DAT:12:12,AREAD075.DAT,12,12,[0C][02]Please choose a rod and[01]lure to use.,54,
AREAD075.DAT:12:13,AREAD075.DAT,12,13, NO DATA,12,
AREAD075.DAT:12:20,AREAD075.DAT,12,20,Equip a rod and lure.,30,
AREAD075.DAT:12:21,AREAD075.DAT,12,21,View fish data.,22,
AREAD075.DAT:12:22,AREAD075.DAT,12,22,Learn how to fish.,26,
AREAD075.DAT:12:23,AREAD075.DAT,12,23,Hints to help you fish better.,43,
AREAD075.DAT:12:24,AREAD075.DAT,12,24,Change game options.,29,
AREAD075.DAT:12:25,AREAD075.DAT,12,25,Stop fishing.,19,
AREAD075.DAT:12:53,AREAD075.DAT,12,53,Change game settings.,30,
AREAD075.DAT:12:54,AREAD075.DAT,12,54,Change Controller settings.,38,
AREAD075.DAT:12:55,AREAD075.DAT,12,55,Adjust screen resolution.,36,
AREAD075.DAT:12:56,AREAD075.DAT,12,56,Return all settings to their[01]default values.,62,
