offset,text_target
AREAD075.DAT:12:0,A linha prendeu no fundo!
AREAD075.DAT:12:1,A linha prendeu no fundo!
AREAD075.DAT:12:2,O peixe esta se debatendo!
AREAD075.DAT:12:3,A linha arrebentou!
AREAD075.DAT:12:4,O peixe fugiu com a isca!
AREAD075.DAT:12:5,O peixe se acalmou.
AREAD075.DAT:12:6,Voce lancou longe demais!
AREAD075.DAT:12:7,[0C][02]Voce nao tem o equipamento[01]necessario para pescar!
AREAD075.DAT:12:8,[0C][02]Voce nao tem o equipamento[01]necessario para pescar!
AREAD075.DAT:12:9,[0C][02]Voce nao tem o equipamento[01]necessario para pescar!
AREAD075.DAT:12:10,[0C][02]Itens demais no inventario--[01]voce nao conseguira guardar[01]nenhum peixe capturado.
AREAD075.DAT:12:11,[0C][02]Itens demais no inventario--[01]voce precisa soltar[01]este peixe.
AREAD075.DAT:12:12,[0C][02]Escolha uma vara e uma[01]isca para usar.
AREAD075.DAT:12:13,NO DATA
AREAD075.DAT:12:20,Equipar vara e isca.
AREAD075.DAT:12:21,Ver dados dos peixes.
AREAD075.DAT:12:22,Aprender a pescar.
AREAD075.DAT:12:23,Dicas para pescar melhor.
AREAD075.DAT:12:24,Alterar opcoes do jogo.
AREAD075.DAT:12:25,Parar de pescar.
AREAD075.DAT:12:53,Alterar configuracoes do jogo
AREAD075.DAT:12:54,Alterar configuracoes do controle.
AREAD075.DAT:12:55,Ajustar resolucao da tela.
AREAD075.DAT:12:56,Restaurar todas as[01]configuracoes padrao.
AREAD075.DAT:12:57,Deseja restaurar todas as[01]configuracoes para o padrao?
AREAD075.DAT:12:58,Ativar/desativar vibracao.[01](Apenas para controle c/ força.)
AREAD075.DAT:12:59,"Manual=Correr, Auto=Andar ao[01]pressionar o botao de corrida."
AREAD075.DAT:12:60,Alterar direcao de rotacao[01]da camera.
AREAD075.DAT:12:61,Cima/Baixo e Dir./Esq. para[01]mover na diagonal.
AREAD075.DAT:12:62,Alterar velocidade das mensagens.
AREAD075.DAT:12:63,Alterar configuracoes de som.
AREAD075.DAT:12:64,Alterar volume da musica de fundo.
AREAD075.DAT:12:65,Alterar volume dos efeitos de som.
AREAD075.DAT:12:66,Opcoes restauradas para[01]o padrao.
AREAD075.DAT:12:67,Mudar Classe
AREAD075.DAT:12:68,SubScreen
AREAD075.DAT:12:69,Acao/Cancelar
AREAD075.DAT:12:70,Girar Camera Esq.
AREAD075.DAT:12:71,Botao START Pausa
AREAD075.DAT:12:72,Botao SELECT Ajuda
AREAD075.DAT:12:73,Tecla/Controle Cima/Baixo:Selecionar[01]Enter:OK Esc:Cancelar
AREAD075.DAT:12:77,A linha prendeu no fundo!
AREAD075.DAT:12:79,Girar Camera Dir.
AREAD075.DAT:12:80,Falar/Confirmar
AREAD075.DAT:12:87,Resolucao
AREAD075.DAT:12:89,Ajuste de tela[01]~: Confirmar [7F]: Sair
AREAD075.DAT:12:90,[0C][8A][12][82][0C][82]Sim[01]Nao
AREAD075.DAT:12:91,[0C][88][12][82][0C][82]Sim[01]Nao
AREAD075.DAT:12:92,Equipar vara.
AREAD075.DAT:12:93,Equipar isca.
AREAD075.DAT:12:94,Escolha uma vara para equipar.
AREAD075.DAT:12:95,Escolha uma isca para equipar.
AREAD075.DAT:12:96,Cima/Baixo: Selecionar[01]~: Confirmar [7F]: Sair da tela[01][81]: Sair de qualquer tela
AREAD075.DAT:12:97,Cima/Baixo: Selecionar[01]~: Confirmar [7F]: Sair da tela[01][81]: Sair de qualquer tela
AREAD075.DAT:12:98,Cima/Baixo: Selecionar[01]~: Confirmar[01][7F]: Fechar tela
AREAD075.DAT:12:99,Cima/Baixo: Selecionar[01]Dir./Esq.: Alterar opcao[01][80]: Cancelar
AREAD075.DAT:12:100,Cima/Baixo: Selecionar[01]ENTER: Confirmar[01]ESC: Cancelar
AREAD075.DAT:12:101,Dir./Esq.: Alterar opcao[01][01]~: Confirmar [7F]: Sair
AREAD075.DAT:12:102,Para Iniciantes
AREAD075.DAT:12:103,"Facil de usar, mas quebra facilmente. Nivel de Forca: 1"
AREAD075.DAT:12:104,Vara de bambu
AREAD075.DAT:12:105,"Bom alcance, mas dificil[01]de controlar.[01]Nivel de Forca: 2"
AREAD075.DAT:12:106,Vara chique
AREAD075.DAT:12:107,"Bom equilibrio,[01]facil de controlar.[01]Nivel de Forca: 2"
AREAD075.DAT:12:108,Bom alcance
AREAD075.DAT:12:109,Vara poderosa[01]com longo alcance.[01]Nivel de Forca: MAX
AREAD075.DAT:12:110,Super vara
AREAD075.DAT:12:111,Vara artesanal;[01]bom equilibrio.[01]Nivel de Forca: 3
AREAD075.DAT:12:112,Vara Suprema
AREAD075.DAT:12:113,Pode ser usada para capturar qualquer coisa. Nivel de Forca: MAX
AREAD075.DAT:12:114,Isca Suprema
AREAD075.DAT:12:115,Nenhum peixe resiste[01]a tentacao[01]desta isca.
AREAD075.DAT:12:116,Spinner Nv 1
AREAD075.DAT:12:117,Atrai peixes com[01]sua pele prateada.[01]Afunda rapido[01]ao ser recolhida.
AREAD075.DAT:12:118,Spinner Nv 2
AREAD075.DAT:12:119,Afunda rapido e[01]sobe devagar.[01]Pele dourada[01]atrai peixes.
AREAD075.DAT:12:120,Spinner Nv 3
AREAD075.DAT:12:121,Superficie metalica[01]brilhante atrai[01]humanos e peixes[01]igualmente.
AREAD075.DAT:12:122,Winder Nv 1
AREAD075.DAT:12:123,"Raramente prende,[01]ideal para pescar[01]no fundo."
AREAD075.DAT:12:124,Winder Nv 2
AREAD075.DAT:12:125,Bem equilibrada;[01]atrai peixes[01]com seu movimento[01]flutuante.
AREAD075.DAT:12:126,Winder Nv 3
AREAD075.DAT:12:127,Pesada e afunda[01]rapido. Tem um[01]movimento[01]ritmico.
AREAD075.DAT:12:128,Topper Nv 1
AREAD075.DAT:12:129,Faz barulho ao ser[01]recolhida. Nao[01]afunda mesmo se[01]movimentada.
AREAD075.DAT:12:130,Topper Nv 2
AREAD075.DAT:12:131,Move-se como um peixe de aguas rasas.
AREAD075.DAT:12:132,Topper Nv 3
AREAD075.DAT:12:133,Atrai peixes com[01]uma helice que[01]agita a superficie.
AREAD075.DAT:12:134,Minnow Nv 1
AREAD075.DAT:12:135,Em forma de peixe[01]pequeno; facil[01]de usar.
AREAD075.DAT:12:136,Minnow Nv 2
AREAD075.DAT:12:137,Flutua ao recolher;[01]afunda se parada.
AREAD075.DAT:12:138,Minnow Nv 3
AREAD075.DAT:12:139,Afunda rapido;[01]sobe devagar.[01]Ideal para peixes[01]de fundo.
AREAD075.DAT:12:140,Frogger Nv 1
AREAD075.DAT:12:141,Isca em forma de[01]ra; nao afunda[01]mesmo ao mover.
AREAD075.DAT:12:142,Frogger Nv 2
AREAD075.DAT:12:143,Afunda devagar mas[01]sobe rapido.[01]Cor rosa[01]encantadora.
AREAD075.DAT:12:144,Frogger Nv 3
AREAD075.DAT:12:145,O melhor frogger;[01]tem um ar quase[01]orgulhoso no[01]rosto.
AREAD075.DAT:12:146,Worm Nv 1
AREAD075.DAT:12:147,Isca em forma de[01]minhoca. Captura[01]varios tipos de[01]peixe.
AREAD075.DAT:12:148,Worm Nv 2
AREAD075.DAT:12:149,Bom equilibrio;[01]longo alcance[01]e facil de usar.
AREAD075.DAT:12:150,Worm Nv 3
AREAD075.DAT:12:151,Sobe um pouco ao[01]recolher. Ideal[01]para capturar[01]peixes de fundo.
AREAD075.DAT:12:152,Isca Suprema
AREAD075.DAT:12:153,Atrai todo tipo[01]de peixe.
AREAD075.DAT:12:156,Voce pode equipar uma vara[01]e uma isca por vez.[01]Selecione um item para trocar.[02]Cima/Baixo: Selecionar[01]~: Confirmar [7F]: Cancelar
AREAD075.DAT:12:157,Selecione uma vara para equipar.[01]Cima/Baixo: Selecionar vara[01]~: Confirmar [7F]: Cancelar
AREAD075.DAT:12:158,Selecione uma isca para equipar.[02]Cima/Baixo: Selecionar isca[01][82]: Pagina anterior[01][83]: Proxima pagina[02]~: Confirmar [7F]: Cancelar
AREAD075.DAT:12:159,Parar de pescar?
AREAD075.DAT:12:160,Parar de pescar?
AREAD075.DAT:12:161,Cima/Baixo: Selecionar[01]~: Confirmar [7F]: Cancelar[01][80]: Sair da subtela
AREAD075.DAT:12:162,[0C][01]Dir./Esq.: Mudar pagina[01][7F]: Cancelar[01][80]: Sair da subtela
AREAD075.DAT:12:163,[84]: Trocar isca[01]~: Confirmar [7F]: Cancelar
AREAD075.DAT:12:164,[82]/[83] Trocar isca[01]~: Confirmar [7F]: Cancelar
AREAD075.DAT:12:165,"[10][02]Equipamentos de pesca podem[01]ser comprados em cidades e[01]vilarejos.[02]E uma boa ideia comprar[01]bastante com antecedencia[01]para estar sempre pronto![02]Se sua linha [05][02]prender[01]no fundo[06] ou [05][02]arrebentar[06],[01]voce perde uma isca, mas[02]se tiver mais de uma[01]igual, ela sera[01]reposta automaticamente![11]"
AREAD075.DAT:12:167,"[10][02]Mire em areas sombreadas[01]ou onde ver peixes[01]nadando.[02]Isso aumenta as chances[01]de pegar um peixe grande[01]ou raro.[02]Peixes diferentes vivem em[01]areas diferentes--alguns[01]nadam perto da superficie,[02]enquanto outros ficam[01]perto do fundo.[02]O segredo e fazer o peixe[01]notar sua isca.[02]Dependendo da area, alguns[01]peixes podem se esconder[01]atras de pedras ao[02]ser recolhidos--mas[01]cuidado para nao arrebentar[01]a linha![11]"
AREAD075.DAT:12:168,"[10][02]Ao recolher um peixe,[01]quanto mais rapido puxar,[01]melhor.[02]Se recolher com tensao[01]fraca, a isca nao cai,[02]e se soltar a linha com[01]tensao alta, ela nao[01]arrebenta.[02]Para recolher o peixe,[01]mantenha a tensao na[01]faixa indicada na tela.[02]Voce cansa o peixe mais[01]rapido movendo a vara[02]de um lado para o outro[01]ou na direcao oposta[01]ao peixe.[11]"
AREAD075.DAT:12:169,"[10][02]Voce pode usar os peixes[01]capturados como itens,[02]ou troca-los na Loja[01]Manillo por itens raros[01]e dificeis de encontrar.[11]"
AREAD075.DAT:12:170,Tente sincronizar o movimento[01]da vara com o ritmo dos[01]tambores da musica.
AREAD075.DAT:12:177,Vive em lagos[01]e rios; aceita[01]qualquer tipo de[01]isca.
AREAD075.DAT:12:178,Qualquer
AREAD075.DAT:12:180,Tem dentes afiados[01]e escamas duras.[01]Vive em cardumes[01]em lagos.
AREAD075.DAT:12:183,"Onivoro, mas[01]exigente. Evita[01]iscas que nao[01]lhe agradam."
AREAD075.DAT:12:186,Natureza violenta;[01]pode atacar sem[01]aviso.
AREAD075.DAT:12:187,Qualquer
AREAD075.DAT:12:189,Considerado uma[01]iguaria em muitas[01]partes do mundo.
AREAD075.DAT:12:192,Forma e cor mudam[01]conforme o habitat.
AREAD075.DAT:12:195,"Nao e bonito,[01]mas rico em[01]proteina e[01]nutricao."
AREAD075.DAT:12:196,Ilhas do Norte
AREAD075.DAT:12:198,Encontrado apenas[01]em lagos de[01]montanha. Popular[01]entre criancas.
AREAD075.DAT:12:199,Serra Zhinga
AREAD075.DAT:12:201,Muito alerta ao[01]perigo; luta para[01]se defender.
AREAD075.DAT:12:204,Lindo de se ver[01]nadando.
AREAD075.DAT:12:205,Qualquer
AREAD075.DAT:12:208,Serra Zhinga
AREAD075.DAT:12:210,Vive em aguas[01]rasas. Dificil de[01]capturar por ser[01]muito forte.
AREAD075.DAT:12:211,Qualquer
AREAD075.DAT:12:213,Tao grande que nao[01]da pra comer[01]de uma vez!
AREAD075.DAT:12:214,Ilhas do Norte
AREAD075.DAT:12:216,"Geralmente nada[01]em alto mar, mas[01]pode ser pescado[01]em rios."
AREAD075.DAT:12:219,"Rei dos lagos,[01]tem um ar quase[01]majestoso."
AREAD075.DAT:12:220,Serra Zhinga
AREAD075.DAT:12:222,"As vezes chamado[01]de ""joia viva."""
AREAD075.DAT:12:223,Serra Zhinga
AREAD075.DAT:12:225,Agua-viva oceanica;[01]aceita qualquer[01]isca.
AREAD075.DAT:12:226,Qualquer
AREAD075.DAT:12:228,Salta sobre as[01]ondas. Muito[01]agil e dificil[01]de capturar.
AREAD075.DAT:12:231,Se protege com[01]espinhos muito[01]afiados.
AREAD075.DAT:12:234,Popular entre[01]mulheres; parece[01]voar na agua.
AREAD075.DAT:12:237,"Luta, mas nao[01]muito; bom para[01]iniciantes."
AREAD075.DAT:12:238,Mar Salgado
AREAD075.DAT:12:240,Nada perto do[01]fundo. Seus olhos[01]sempre olham[01]para a esquerda.
AREAD075.DAT:12:241,Mar Salgado
AREAD075.DAT:12:243,Bonito e[01]saboroso.
AREAD075.DAT:12:246,"Tambem chamado de[01]""Peixe-Diabo.""[01]Ninguem ainda[01]o comeu."
AREAD075.DAT:12:247,Mar Salgado
AREAD075.DAT:12:249,Um peixe veloz.[01]Captura-lo e[01]uma distincao.
AREAD075.DAT:12:250,Levante Sul
AREAD075.DAT:12:252,"Dificil de capturar,[01]mas vale a pena[01]o esforco."
AREAD075.DAT:12:255,"Peixe raro,[01]geralmente nas[01]profundezas."
AREAD075.DAT:12:256,Levante Sul
AREAD075.DAT:12:258,Usa os chifres[01]para cortar e[01]escapar das redes.
AREAD075.DAT:12:259,Mar Salgado
AREAD075.DAT:12:261,"Rei do mar,[01]e a captura[01]suprema."
AREAD075.DAT:12:262,Mar Salgado
AREAD075.DAT:12:264,Peixe mutado por[01]energia de[01]maldicao.[01]Manuseie com cuidado!
AREAD075.DAT:12:280,[0C][02] Como Pescar[01] Selecione um topico:[01][16][19][01][12][88][0C][95]Lançar[01]Mover a isca[01]Fisgar[01]Recolher o peixe[01]Sair
AREAD075.DAT:12:281,[12][88][0C][95]Lancar[01]Mover a isca[01]Fisgar[01]Recolher o peixe[01]Sair
AREAD075.DAT:12:282,"[0C][02]A pesca em Breath of Fire `[01]e feita em mapas chamados[01]""pontos de pesca.""[02]Para pescar, voce precisa[01]encontrar um ponto de pesca."
AREAD075.DAT:12:283,[0C][02]Pressione ~ perto da agua[01]para entrar na tela[01]de pesca.
AREAD075.DAT:12:284,[0C][02]Voce pode girar o angulo[01]da camera pressionando [07]
AREAD075.DAT:12:285,[0C][02]Use os botoes direcionais[01]para apontar a vara na[01]direcao desejada.
AREAD075.DAT:12:286,"[0C][02]Entao, pressione ~.[01]A Barra de Forca comecara[01]a se mover."
AREAD075.DAT:12:287,[0C][02]Pressione ~ novamente[01]para lancar.
AREAD075.DAT:12:288,[0C][02]A distancia do lance varia[01]conforme a vara usada.
AREAD075.DAT:12:289,"[0C][02]Dependendo de onde lancar,[01]a isca pode cair[01]em terra firme."
AREAD075.DAT:12:290,"[0C][02]Iscas prendem facilmente[01]em terra--se nao tomar[01]cuidado, pode perder a isca."
AREAD075.DAT:12:291,"[0C][02]Se lancar alem da borda[01]da tela, voce nao[01]perde a isca."
AREAD075.DAT:12:292,"[0C][02]Tente lancar onde acha[01]que os peixes estao,[02]mas cuidado para nao[01]prender ou perder a isca."
AREAD075.DAT:12:295,[0C][02]Voce pode mover a isca[01]apos lanca-la:[01]
AREAD075.DAT:12:296,[0C][02]Voce pode mover a isca[01]apos lanca-la:[01]
AREAD075.DAT:12:297,[0C][02]Voce pode mover a isca[01]apos lanca-la:[01]
AREAD075.DAT:12:298,[0C][02]Voce pode mover a isca[01]apos lanca-la:[01]
AREAD075.DAT:12:299,[0C][02][01]Botao ~: Recolher a isca
AREAD075.DAT:12:300,[0C][02]Dir.: Mover a isca para a[01] direita
AREAD075.DAT:12:301,[0C][02]Esq.: Mover a isca para a[01] esquerda
AREAD075.DAT:12:302,[0C][02]Baixo: Levantar a vara
AREAD075.DAT:12:303,[0C][02]Voce pode recolher a isca[01]a qualquer momento[01]pressionando [7F].
AREAD075.DAT:12:304,[0C][02]Verifique a profundidade[01]atual da isca no[01]Medidor de Profundidade.
AREAD075.DAT:12:305,"[0C][02]Algumas iscas flutuam[01]ao puxar,"
AREAD075.DAT:12:306,[0C][02]outras afundam ao[01]ser recolhidas.
AREAD075.DAT:12:307,[0C][02]Continuar recolhendo a isca[01]quando ela toca o fundo[01]pode prende-la.
AREAD075.DAT:12:308,"[0C][02]Se a isca prender no fundo,[01]voce a perde.[02]Tome cuidado para nao[01]prender a isca ao[01]recolhe-la."
AREAD075.DAT:12:309,"[0C][02]Se pressionar ~ de forma[01]ritmica ao recolher[01]a isca,[02]ela ficara mais atraente[01]para os peixes."
AREAD075.DAT:12:310,"[0C][02]Quanto mais atraente[01]a isca,[02]maior a chance de[01]capturar um peixe."
AREAD075.DAT:12:311,"[0C][02]Se um peixe se interessar[01]pela isca,[02]a tensao da linha[01]vai aumentar."
AREAD075.DAT:12:312,"[0C][02]Se um peixe se interessar[01]pela isca,[02]a tensao da linha[01]vai aumentar."
AREAD075.DAT:12:313,"[0C][02]Se um peixe se interessar[01]pela isca,[02]a tensao da linha[01]vai aumentar."
AREAD075.DAT:12:314,"[0C][02]Isso se chama ""picada.""[02]Porem, nao significa[01]que o peixe mordeu[01]a isca.[02]Voce precisa fazer o peixe[01]morder. Isso se chama[01]""fisgada."""
AREAD075.DAT:12:315,[0C][02]O que e fisgar?
AREAD075.DAT:12:316,"[0C][02]Quando houver uma picada[01]na isca,"
AREAD075.DAT:12:317,"[0C][02]a tensao da linha[01]vai aumentar.[02]Se pressionar o botao[01]no momento certo,[02]voce consegue fazer[01]o peixe morder a isca."
AREAD075.DAT:12:318,"[0C][02]Isso se chama ""fisgada.""[02]Voce pode pressionar[01]qualquer botao exceto ~[01]para tentar fisgar.[02]Ao sentir a picada, tente[01]fisgar o peixe o mais[01]rapido possivel."
AREAD075.DAT:12:319,"[0C][02]As vezes, o peixe e fisgado[01]automaticamente ao morder,[01]sem fazer nada."
AREAD075.DAT:12:320,"[0C][02]Nesses casos, o risco de[01]perder a isca e maior[01]que o normal.[02]Cuidado para nao deixar[01]o peixe fugir com[01]a isca."
AREAD075.DAT:12:321,"[0C][02]Apos fisgar o peixe,[02]a tensao da linha muda[01]conforme o movimento[01]do peixe."
AREAD075.DAT:12:322,"[0C][02]Apos fisgar o peixe,[02]a tensao da linha muda[01]conforme o movimento[01]do peixe."
AREAD075.DAT:12:323,"[0C][02]Apos fisgar o peixe,[02]a tensao da linha muda[01]conforme o movimento[01]do peixe."
AREAD075.DAT:12:324,"[0C][02]Apos fisgar o peixe,[02]a tensao da linha muda[01]conforme o movimento[01]do peixe."
AREAD075.DAT:12:325,"[0C][02]Apos fisgar o peixe,[02]a tensao da linha muda[01]conforme o movimento[01]do peixe."
AREAD075.DAT:12:326,"[0C][02]Apos fisgar o peixe,[02]a tensao da linha muda[01]conforme o movimento[01]do peixe."
AREAD075.DAT:12:327,"[0C][02]Voce pode ajustar a tensao[01]recolhendo a isca[01](usando ~).[02]Recolher a isca aumenta[01]a tensao,"
AREAD075.DAT:12:328,[0C][02]e soltar a linha[01]diminui a tensao.
AREAD075.DAT:12:329,"[0C][02]Se a tensao passar para[01]a direita da area alvo[01]ao recolher,[02]a linha pode arrebentar[01]sob a pressao."
AREAD075.DAT:12:330,"[0C][02]Por outro lado, se a tensao[01]for para a esquerda da[01]area alvo,[02]o peixe fuge com a isca[01]se voce nao recolher[01]a tempo."
AREAD075.DAT:12:331,"[0C][02]Se a linha arrebentar,[01]voce perde o peixe[01]e a isca tambem."
AREAD075.DAT:12:332,[0C][02]Cuidado para nao deixar[01]a tensao sair da[01]area alvo.
AREAD075.DAT:12:333,1: Varas e Iscas
AREAD075.DAT:12:334,1: Varas e Iscas
AREAD075.DAT:12:335,1: Varas e Iscas
AREAD075.DAT:12:336,1: Varas e Iscas
AREAD075.DAT:12:337,2: Tipos de Iscas
AREAD075.DAT:12:338,3: Terreno e Alcance
AREAD075.DAT:12:339,4: Fisgada
AREAD075.DAT:12:340,5: Uso dos Peixes
AREAD075.DAT:12:341,6: Movimentos da Isca
AREAD075.DAT:12:342,Onde encontrar varas e iscas
AREAD075.DAT:12:343,Onde encontrar varas e iscas
AREAD075.DAT:12:344,A ferramenta certa para cada situacao
AREAD075.DAT:12:345,Como encontrar os melhores pontos
AREAD075.DAT:12:346,Dicas e truques para fisgar
AREAD075.DAT:12:347,O que fazer apos capturar um peixe
AREAD075.DAT:12:348,Tente chegar ao Tec. 4!
AREAD075.DAT:12:349,[0C][02]A distancia do lance varia[01]conforme a vara usada.[02]Escolha a vara com cuidado[01]e lance onde acha que[01]os peixes estao.
AREAD075.DAT:12:350,[0C][02]A distancia do lance varia[01]conforme a vara usada.[02]Escolha a vara com cuidado[01]e lance onde acha que[01]os peixes estao.
AREAD075.DAT:12:351,[0C][02]A distancia do lance varia[01]conforme a vara usada.[02]Escolha a vara com cuidado[01]e lance onde acha que[01]os peixes estao.
AREAD075.DAT:12:352,[0C][02]A distancia do lance varia[01]conforme a vara usada.[02]Escolha a vara com cuidado[01]e lance onde acha que[01]os peixes estao.
AREAD075.DAT:12:353,Cima/Baixo: Selecionar peixe[01][82]: Pagina anterior[01][83]: Proxima pagina[02]~: Confirmar [7F]: Cancelar
AREAD075.DAT:12:354,Botoes direcionais: Mudar[01] pagina[01][80]: Voltar a tela anterior
AREAD075.DAT:12:355,Cima/Baixo: Selecao
AREAD075.DAT:12:356,[7F]: Ver dados em [07]
AREAD075.DAT:12:357,Botoes direcionais: Mudar pagina
AREAD075.DAT:12:358,Ponto de Rio 1
AREAD075.DAT:12:359,Ponto de Rio 1
AREAD075.DAT:12:360,Ponto de Rio 1
AREAD075.DAT:12:361,Ponto de Rio 2
AREAD075.DAT:12:362,Ponto de Rio 3
AREAD075.DAT:12:363,Ponto Oceano 1
AREAD075.DAT:12:364,Ponto Oceano 3
AREAD075.DAT:12:365,Ponto de Lago 1
AREAD075.DAT:12:366,Ponto de Lago 1
AREAD075.DAT:12:367,Ponto de Lago 2
AREAD075.DAT:12:368,Ponto de Lago 3
AREAD075.DAT:12:369,Ponto Chamba
AREAD075.DAT:12:370,Ponto Saldine
AREAD075.DAT:12:371,Ponto Oceano 2
AREAD075.DAT:12:372,[0C][01]Pressione ~ em um ponto onde[01]o marcador de pesca acender[01]para comecar a pescar.[02]Os maiores peixes ficam[01]perto da base da[01]cachoeira!
AREAD075.DAT:12:373,[0C][01]Pressione ~ em um ponto onde[01]o marcador de pesca acender[01]para comecar a pescar.[02]Tente pescar perto da[01]area pantanosa!
AREAD075.DAT:12:374,[0C][01]Pressione ~ em um ponto onde[01]o marcador de pesca acender[01]para comecar a pescar.[02]Tente pescar ao redor[01]das pedras!
AREAD075.DAT:12:375,[0C][01]Pressione ~ em um ponto onde[01]o marcador de pesca acender[01]para comecar a pescar.[02]Tente pescar perto das[01]areas rochosas!
AREAD075.DAT:12:376,[0C][01]Pressione ~ em um ponto onde[01]o marcador de pesca acender[01]para comecar a pescar.[02]Os peixes maiores ficam[01]perto do fundo!
AREAD075.DAT:12:377,[0C][01]Pressione ~ em um ponto onde[01]o marcador de pesca acender[01]para comecar a pescar.[02]Os peixes grandes ficam[01]na parte funda[01]da enseada.
AREAD075.DAT:12:378,[0C][01]Pressione ~ em um ponto onde[01]o marcador de pesca acender[01]para comecar a pescar.[02]Tente mirar entre[01]as pedras e troncos!
