offset,text_source,byte_budget
0x1133d8,"Wow, this place is huge...",26
0x1133f3,"Having received a sudden summons from Oshtor,\n",47
0x113423,we arrive at his impressive manor.,34
0x113446,Didn't he say he doesn't have very much money?\n,48
0x113477,This is definitely a rich person's house...,43
0x1134a3,I think aloud as we walk along the long hallway.,48
0x1134d4,You need to work a little more on your\n,40
0x1134fd,"appraising skills, Haku.",24
0x113516,What do you mean?,17
0x113528,Yeah! Just because you live in a big place\n,44
0x113555,doesn't mean you have a whole lot of money.,43
0x113581,Atuy seems to be adjusting to our group rather\n,48
0x1135b2,"quickly, despite only just joining us.",38
0x1135d9,Atuy is correct. This manor has been granted\n,46
0x113608,"for our use, and is not my dear brother's\n",43
0x113634,personal property.,18
0x113647,I figured as much. A lot of the decorations\n,45
0x113675,"in here are plain, so I had a feeling...",40
0x11369e,"I guess you're right. I thought so too, but I\n",47
0x1136ce,"didn't want to be rude, so...",29
0x1136ec,I have no idea what she's talking about.\n,42
0x113717,These decorations look exactly the same to me.,46
0x11374a,Oh--excuse me.,14
0x113759,I bump into someone as we turn the corner.\n,44
0x113786,That's what I get for not looking where I'm\n,45
0x1137b4,going.,6
0x1137bb,"Ah, forgive me, I should be the one apologizing.\n",50
0x1137ee,I was lost in thought.,22
0x113805,"If you'll excuse me, then.",26
0x113820,The man smiles and continues on his way.,40
0x113849,That man just now...,20
0x11385e,Huh?,4
0x113863,I think we've seen him before.,30
0x113882,Really? Where?,14
0x113891,...I can't quite remember...,28
0x1138ae,Maybe you saw him in the manor once before?,43
0x1138da,Hrm. I'm not sure...,20
0x1138ef,"Dear sister, everyone--if you would please\n",44
0x11391c,follow me?,10
0x113927,"Y-Yes, coming.",14
0x113936,"I thank you for coming. Please, seat yourselves.",48
0x113967,"That noble bearing, that calm, collected aura...",48
0x113998,It's still hard to believe this is the same guy\n,49
0x1139ca,as Ukon.,8
0x1139d3,Oshtor waits for us to be seated before he\n,44
0x113a00,speaks further.,15
0x113a10,I have a job I'd like to speak to you about.\n,46
0x113a3f,"As you know, a spate of burglaries has plagued\n",48
0x113a70,the city...,11
0x113a7c,A contact of mine is concerned for the safety\n,47
0x113aac,"of his stores, and is hiring additional\n",41
0x113ad6,security.,9
0x113ae0,"Guarding a storehouse, huh...",29
0x113afe,It's better than cleaning stables and picking up\n,50
0x113b31,"trash, but it still seems like a random job.",44
0x113b5e,"Ordinarily, I have a policy against accepting\n",47
0x113b8e,"personal requests, but my contact was\n",39
0x113bb6,insistent...,12
0x113bc3,...and this task in particular presents us\n,44
0x113bf0,with a uniquely promising opportunity.,38
0x113c17,What do you mean by that?,25
0x113c31,Our client for this job is none other than\n,44
0x113c5e,"Dekopompo, of the Eight Pillar Generals.",40
0x113c87,THAT Dekopompo?,15
0x113c97,Weren't the Eight Pillar Generals the Yamatan\n,47
0x113cc7,"military's top brass, or something like that?",45
0x113cf5,Correct. Their positions are granted to them\n,46
0x113d24,by the Mikado himself.,22
0x113d3b,"All of them come from influential houses,\n",43
0x113d67,and they outrank my dear brother as an\n,40
0x113d90,Imperial Guard.,15
0x113da0,Goodness. I had no idea my papa was so\n,40
0x113dc9,important.,10
0x113dd4,...Huh?,7
0x113ddc,Something wrong?,16
0x113ded,"Ah, Atuy? Your father, Soyankekur the Mariner--\n",49
0x113e1f,he has full command of Yamato's navy. He is of\n,48
0x113e50,the most paramount importance to our prosperity.,48
0x113e81,How are you not aware of that?,30
0x113ea0,"Well... yeah, I guess.",22
0x113eb7,I've never really kept track of what my papa\n,46
0x113ee6,"does. Besides, there's a lot of those generals,\n",49
0x113f18,right?,6
0x113f1f,Eight Pillar Generals. Eight. That is not\n,43
0x113f4b,"""a lot,"" Atuy.",14
0x113f5a,"But isn't Rulie's papa one of those folks,\n",44
0x113f87,too?,4
0x113f8c,"Well--yes, he is, but that does not mean--",42
0x113fb7,"Hey, Rulie, doesn't that mean you're a big\n",44
0x113fe4,important princess?,19
0x113ff8,"Well, er--I'm the youngest of m-my siblings,\n",46
0x114027,so...,5
0x11402d,"Does Atuy not get that ""important princess""\n",45
0x11405b,"applies to her too? I expected her to be rich,\n",48
0x11408c,but...,6
0x114093,Oshtor. You said you're taking this guy's job\n,47
0x1140c3,because he's a bigwig? That doesn't sound like\n,48
0x1140f4,you...,6
0x1140fb,"Ha, well--let's just leave it at that.\n",40
0x114124,Will you accept?,16
0x114135,"Sure, I guess. Not like we have to do anything\n",48
0x114166,particularly special.,21
0x11417c,Excellent. You have my gratitude.,33
0x11419e,So we just have to camp out in front of this\n,46
0x1141cd,"storehouse, eh...",17
0x1141df,Nekone leads us to Dekopompo's estates.,39
0x114207,"Ah, I get what Kuon meant, now...",33
0x114229,"Looking around at the grounds, I can't help\n",45
0x114257,but exclaim.,12
0x114264,This must be what she meant by appraisal skills.,48
0x114295,"Oshtor's manor was impressive, sure,\n",38
0x1142bc,but this is a cut above.,24
0x1142d5,Each room is several times larger than Oshtor's\n,49
0x114307,office.,7
0x11430f,The entirety of the manor is decked out in\n,44
0x11433c,"hanging scrolls, large vases, ceremonial\n",42
0x114367,weapons...,10
0x114372,Every artifact must cost a small fortune.,41
0x11439c,"Compared to this place, Oshtor's manor seems\n",46
0x1143cb,modest in comparison.,21
0x1143e1,"Just how corrupt do you have to be, to live in\n",48
0x114412,a place this extravagant?,25
0x11442c,"Don't say things like that while we're here,\n",46
0x11445b,Haku.,5
0x114461,"If he's the master of such a splendid manor,\n",46
0x114490,I'm sure he's a deserving gentleman.,36
0x1144b5,Is this what they perceive as tasteful and\n,44
0x1144e2,"elegant, then? I guess I can see it...",38
0x114509,"Urgh, this place hurts my eyes.\n",33
0x11452b,Such awful taste...,19
0x11453f,"Ah, everyone, I think he's coming.",34
0x114562,Oh.,3
0x114566,"A rotund, pompous-looking man enters the room\n",47
0x114596,"soon after, flanked by fawning women.",37
0x1145bc,He waddles over and seats himself in front of\n,47
0x1145ec,us...,5
0x1145f2,"I am Dekopompo, lord of these grand estates.\n",46
0x114621,I presume you to be the help Oshtor promised\n,46
0x114650,me?,3
0x114654,Eww...,6
0x11465b,"Please, don't look so apprehensive! It's natural\n",50
0x11468e,to be awestruck by a man of so high a station\n,47
0x1146be,as mine.,8
0x1146c7,I'm sure Oshtor informed you of your task.\n,44
0x1146f4,You're to protect a storehouse from any\n,41
0x11471e,intruders.,10
0x114729,Rumors abound of this 'noble thief' in the city\n,49
0x11475b,"of late. A fly, buzzing about and disrupting my\n",49
0x11478d,trade.,6
0x114794,Such a nuisance is easily dispatched by the\n,45
0x1147c2,"soldiers in my direct employ, to be sure, but...",48
0x1147f3,"I have a GREAT many storehouses to guard, you\n",47
0x114823,"see. RELUCTANTLY, I asked Oshtor for additional\n",49
0x114855,staff.,6
0x11485c,Which is where you come in. I advise that you\n,47
0x11488c,try not to screw this up.,25
0x1148a6,"With that, Dekopompo gets up and turns to leave\n",49
0x1148d8,before any of us can respond.,29
0x1148f6,"Ah, by the way... You there. Girl.",34
0x114919,Me?,3
0x11491d,Indeed. I couldn't help but overhear what you\n,47
0x11494d,said about the manor befitting a gentleman.,43
0x114979,So he heard everything. Great.,30
0x114998,"You have an EXQUISITE eye, to be sure.\n",40
0x1149c1,Discriminating indeed.,22
0x1149d8,The paintings and ornaments you see around you\n,48
0x114a09,are rarities! Items from my personal collection\n,49
0x114a3b,all.,4
0x114a40,It pleases me that even commoners like you can\n,48
0x114a71,appreciate the acumen of my artistic taste!\n,45
0x114a9f,Nyeh-HAH!,9
0x114aa9,"His piece apparently said, Dekopompo leaves the\n",49
0x114adb,room with his entourage in tow.,31
0x114afb,"""Commoners like us,"" huh.",25
0x114b15,It's fairly clear most of us aren't commoners.\n,48
0x114b46,"I mean, HOW many princesses do we have, again?",46
0x114b75,"Kind of a pompous dick, isn't he?",33
0x114b97,He's... quite the character.,28
0x114bb4,Never have I met a man whose appearance matched\n,49
0x114be6,his personality so perfectly.,29
0x114c04,It bears mentioning he's foremost among those\n,47
0x114c34,who harbor enmity for my dear brother.,38
0x114c5b,...I see.,9
0x114c65,Nekone...,9
0x114c6f,I was expecting something terrible since it's\n,47
0x114c9f,"one of Ukon's jobs, but at least this one is\n",46
0x114cce,simple.,7
0x114cd6,"Kiwru, wanna get a drink after we're done\n",43
0x114d02,here?,5
0x114d08,Um... H-Haku?,13
0x114d16,"Why're you shaking like that, Nekone? I think\n",47
0x114d46,"I saw the bathroom on our way in, if you have\n",47
0x114d76,to--,4
0x114d7b,Bwah!,5
