offset,text_source,byte_budget
0x36f09,Yaaaawn...\n,12
0x36f16,Sleepy...,9
0x36f20,"Hmhm. Big yawn, there.",22
0x36f37,Since our plans were to leave for the capital at\n,50
0x36f6a,"dawn, I woke up before the sun even rose...",43
0x36f96,Mmnhh... aahh...,16
0x36fa7,"But man, I'm liable to fall asleep right here at the\n",54
0x36fde,table. I didn't rest at all after that commotion.,49
0x37010,"We're gonna have to walk for a few days, Haku. You\n",52
0x37045,"should eat up, or you'll tire out on the road.",46
0x37074,"*Nomf, hromf--*",15
0x37084,"Kuon, of course, makes short work of the mountain of\n",54
0x370bb,food before her--no match for her appetite.,43
0x370e7,"...Even so, I just got up. I don't have much of an\n",52
0x3711c,"appetite myself, yet.",21
0x37132,"Hey, you kids are up awfully early.",35
0x37156,"As I reply to Kuon, the man who'd called himself\n",50
0x37189,Ukon approaches us.,19
0x3719d,"Good morning. You're up early, too. Did something\n",51
0x371d1,happen?,7
0x371d9,"Oh, it's nothing major. The village chieftain hired\n",53
0x3720f,us to hunt down that swarm of gigiri.,37
0x37235,"If we leave 'em like they are, they'll just attack\n",52
0x3726a,folks again. The chief wants something done.,44
0x37297,"He said he'll compensate us fairly for the work, so\n",53
0x372cd,"I accepted, circumstances being what they are.",46
0x372fc,The others oughta be waking up soon.,36
0x37321,Hunt down... that?,18
0x37334,"Hey, can I ask you something?",29
0x37352,Hm?,3
0x37356,"You said ""hunt down."" You're really planning on\n",49
0x37388,going up against a monster like that?,37
0x373ae,"Huh? Well, yeah, that's the plan. Not sure what you\n",53
0x373e4,mean.,5
0x373ea,"Isn't it dangerous, even for a company like yours?\n",52
0x3741f,Facing off with a creature like that...,39
0x37447,"Not at all. I mean, sure, there's some danger since\n",53
0x3747d,"they're venomous and there's a bunch of 'em, but...",51
0x374b1,"They're not a big threat once you isolate 'em, and\n",52
0x374e6,my men are all skilled fighters.,32
0x37507,"It's trivial work, really. No sweat.",36
0x3752c,"Wh--Did he just call that thing ""trivial""? Just ONE,\n",54
0x37563,"let alone a whole horde, is--",29
0x37581,"Uh... Haku? I don't know how to tell you this, but\n",52
0x375b6,any reasonably strong person can probably kill one.,51
0x375ea,What?,5
0x375f0,I mean... I'm sorry?,20
0x37605,T-Take down that monster? What sort of people ARE\n,51
0x37639,you guys?,9
0x37643,"The fact remains, their venom is a legitimate threat,\n",55
0x3767b,and the sudden nature of the job means we're\n,46
0x376aa,underprepared.,14
0x376b9,Ukon sits and leans forward on his elbow.,41
0x376e3,"With that said, I'm impressed by your apothecary\n",50
0x37716,chops. What would you say to joining up with us?,48
0x3774b,Kuon's apothecary skills...?,28
0x37768,I'll pay you triple what the grunts make. How about\n,53
0x3779e,it? Sound fair to you?,22
0x377b5,"Kuon chews her bite of amamunii slowly, mulling over\n",54
0x377ec,the offer.,10
0x377f7,"If that's the case... Yes, let's cooperate.",43
0x37823,So you'll accept?,17
0x37835,"Even if Ukon's warriors are skilled, that doesn't\n",51
0x37869,mean Kuon...,12
0x37876,"...No, she'll be all right. I can't really imagine\n",52
0x378ab,her falling behind.,19
0x378bf,Her constitution isn't exactly something I can\n,48
0x378f0,"imitate, though.",16
0x37901,"H-Hold on, did you say ""us""?",28
0x3791e,Is something wrong with that?,29
0x3793c,"Don't you ""is something wrong"" me! Are you trying to\n",54
0x37973,get me killed?,14
0x37982,I don't stand a chance against a monster like that!,51
0x379b6,It'll be all right. Even you should be able to\n,48
0x379e7,manage if you get attacked.,27
0x37a03,No. No way. Nope. Not happening.,32
0x37a24,That's my condition for accepting. You have to bring\n,54
0x37a5b,Haku along.,11
0x37a67,Would you listen to me for just a second!?,42
0x37a92,"The kid too, huh? Are you sure? He doesn't seem too\n",53
0x37ac8,wild about the idea.,20
0x37add,"He can come, but just because you're with us doesn't\n",54
0x37b14,"guarantee his safety, understand? He's gotta pull\n",51
0x37b48,his own weight.,15
0x37b58,Mhm. I don't mind that.,23
0x37b70,"Mind it, would you? Because I DIE if you don't!",47
0x37ba0,"Haku, it's probably safe to say the amnesia means\n",51
0x37bd4,you don't really know the dangers of the world.,47
0x37c04,And it's also probably fair to say you haven't done\n,53
0x37c3a,a whole lot of strenuous activity so far.,41
0x37c64,"If you go on like you have been, you really MIGHT\n",51
0x37c98,lose your life in a future dangerous situation.,47
0x37cc8,I'd rather you experience the strenuous stuff that's\n,54
0x37cff,"manageable now, to prepare you.",31
0x37d1f,"But if you absolutely won't go, I won't force you.",50
0x37d52,Urk...,6
0x37d59,"Won't pressure me? It's not like I have a choice,\n",51
0x37d8d,when she says it like that...,29
0x37dab,"So, what'll it be?",18
0x37dbe,"All right, all right. I'll go with you.",39
0x37de6,Good! Then that's that.,23
0x37dfe,Kuon seems strangely cheerful...,32
0x37e1f,"She's enjoying this, isn't she?",31
