offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD154.DAT:10:0,AREAD154.DAT,10,0,"[0C][06][14][80]@""Hey there! This is[01]the Imperial Castle![02]It's not a place[01]for people like you[01]to be in!""",131,
AREAD154.DAT:10:1,AREAD154.DAT,10,1,"[0C][06][14][80]@""Hey there! This is[01]the Imperial Castle![02]It's not a place[01]for people like you[01]to be in!""",131,
AREAD154.DAT:10:2,AREAD154.DAT,10,2,"[14][01][01]""This be the[01]Emperor's Castle?""",48,[14][01]
AREAD154.DAT:10:3,AREAD154.DAT,10,3,"[0C][06][14][82]@""That's right--this[01]is the castle of[02]the Thirteenth[01]Emperor of the Fou[01]Empire,[02]His Majesty[01]Emperor Soniel.[02]Now go on--get[01]out...""",188,
AREAD154.DAT:10:4,AREAD154.DAT,10,4,[0C][81]     [05][08]Inside the Castle[06][13][90]This isn't the way to the[01]castle...,90,
AREAD154.DAT:10:5,AREAD154.DAT,10,5,This isn't the way to the[01]castle...,50,
AREAD154.DAT:10:6,AREAD154.DAT,10,6,"[0C][02][14][03][02]""Who dares?""",24,
AREAD154.DAT:10:7,AREAD154.DAT,10,7,"[14][83]B""Who dares enter the[01]sacred grounds of[01]my Master?""",75,[14][83]
AREAD154.DAT:10:8,AREAD154.DAT,10,8,"[0C][06][14][83]B""I am the guardian of[01]this place.[02]I bid thee leave,[01]intruder, lest thy[01]life be forfeit.""",131,
AREAD154.DAT:10:10,AREAD154.DAT,10,10,"[0C][06][14][83]B""Can it be? Do mine[01]eyes see true?""",57,
AREAD154.DAT:10:11,AREAD154.DAT,10,11,"[0C][06][14][83]B""Majesty! Thou hast[01]returned!""",50,
AREAD154.DAT:10:12,AREAD154.DAT,10,12,"[0C][06][14][83]B""My lord...The[01]mortals that hath[02]followed you on thy[01]throne...[02]They disparage thee[01]with each passing[01]generation...""",169,
AREAD154.DAT:10:13,AREAD154.DAT,10,13,"[0C][06][14][83]B""Truly didst I[01]fear they wouldst[02]not fulfill their[01]promise with thee.[02]It gladdens my heart[01]to see thy safely[02]restored to thy[01]proper place, my[01]lord.""",215,
