offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS043.DAT:7:0,AREAS043.DAT,7,0,"[0C][81][05][08]Chedo, the Imperial Capital[06][13][90][0C][02]""Hey there, fella...[01]What's the matter?""",107,
AREAS043.DAT:7:1,AREAS043.DAT,7,1,"[0C][81][05][08]Chedo, the Imperial Capital[06][13][90][0C][02]""Hey there, fella...[01]What's the matter?""",107,
AREAS043.DAT:7:2,AREAS043.DAT,7,2,"[0C][02]""Hey there, fella...[01]What's the matter?""",59,
AREAS043.DAT:7:3,AREAS043.DAT,7,3,"[0C][02]""You look like you've had a[01]rough time![02]Are you all right!?""",87,
AREAS043.DAT:7:4,AREAS043.DAT,7,4,"[0C][04][14][80]@""Tell me...[0B][01]This be Chedo?""",47,
AREAS043.DAT:7:5,AREAS043.DAT,7,5,"[0C][02]""Yep. This is Chedo all[01]right.[02]Built by the mighty God[01]Emperor [04][06] to be the[01]capital of his Empire.""",142,
AREAS043.DAT:7:6,AREAS043.DAT,7,6,"""What am I going to do!?[01]My house...My money...It's[01]all gone!...""",92,
AREAS043.DAT:7:7,AREAS043.DAT,7,7,"""This big monster--looked[01]like a dog or something--[01]came first...[02]And then more and more[01]monsters, until the streets[01]were filled with 'em!""",195,
AREAS043.DAT:7:8,AREAS043.DAT,7,8,"""Huh? No, I'm not a thief![02]I just can't make up my[01]mind if I should run away[01]or not!""",119,
AREAS043.DAT:7:9,AREAS043.DAT,7,9,"""Looks like those monsters[01]aren't going outside the[01]gate, for whatever reason.[02]Still, who knows? They[01]might attack again any[01]time!""",184,
AREAS043.DAT:7:12,AREAS043.DAT,7,12,"""This town grew with the[01]capital...[02]Looks like it'll end with[01]the capital as well...""",119,
AREAS043.DAT:7:13,AREAS043.DAT,7,13,"""The heart of the capital's[01]on the other side of this[01]gate...[02]But as you've probably[01]already heard, right now[01]it's full of monsters...""",190,
AREAS043.DAT:7:14,AREAS043.DAT,7,14,"""Welcome. I don't care[01]if it's an earthquake, a[01]volcano, or monsters...[02][19]",103,
AREAS043.DAT:7:15,AREAS043.DAT,7,15,"""Umm...Looks like you need[01]some more zenny.""",62,
AREAS043.DAT:7:16,AREAS043.DAT,7,16,"""I heard General Rhun led[01]a force into the heart of[01]the capital...[02]What's going to happen to[01]him? I hope he's all[01]right...!""",174,
AREAS043.DAT:7:17,AREAS043.DAT,7,17,The Empire...is finished.,36,
AREAS043.DAT:7:18,AREAS043.DAT,7,18,But there is still work to be[01]done here.,57,
AREAS043.DAT:7:19,AREAS043.DAT,7,19,You mean...,16,
AREAS043.DAT:7:20,AREAS043.DAT,7,20,"This is goodbye then,[01][04][04]?",36,
AREAS043.DAT:7:21,AREAS043.DAT,7,21,Yes. There are things I have[01]to do...Like find General Rhun.,85,
AREAS043.DAT:7:23,AREAS043.DAT,7,23,Thanks for everything.,31,
AREAS043.DAT:7:24,AREAS043.DAT,7,24,Wha...? I was only doing[01]my duty as...,54,
AREAS043.DAT:7:25,AREAS043.DAT,7,25,"I know. Still, we're allies[01]now, not enemies...Right?",75,
