offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS009.DAT:8:0,AREAS009.DAT,8,0,"[14][80]@""[0A][02]woof!""",17,[14][80]
AREAS009.DAT:8:1,AREAS009.DAT,8,1,"[14][80]@""[0A][02]woof!""",17,[14][80]
AREAS009.DAT:8:2,AREAS009.DAT,8,2,"[14][81]A""Don't get many[01]folks out here...[02]Ain't nothin' much[01]here 'cept for odds[01]n' ends...[02]What can I do fer[01]ya?""",153,[14][81]
AREAS009.DAT:8:3,AREAS009.DAT,8,3,"[14][81]A""Hmmm...[0B]I see.[01]Lookin' for parts,[01]eh?[02]Well, I suppose ya[01]might be able t'find[01]whatcha need here...""",145,[14][81]
AREAS009.DAT:8:4,AREAS009.DAT,8,4,"[14][81]A""Well, suit yerself.[02]If ya need me, ya[01]know where t'find[01]me.""",90,[14][81]
AREAS009.DAT:8:5,AREAS009.DAT,8,5,"[14][81]A""That'll be 25[01]zenny then.""",43,[14][81]
AREAS009.DAT:8:6,AREAS009.DAT,8,6,"[14][81]A""Thank you kindly.[01]Good luck t'ya!""",54,[14][81]
AREAS009.DAT:8:7,AREAS009.DAT,8,7,"[14][81]A""That'll cost you[01]50 zenny.""",44,[14][81]
AREAS009.DAT:8:8,AREAS009.DAT,8,8,"[14][81]A""Yer shovel broke,[01]did it? Well, thems[01]the breaks. Ha ha ha![02]If ya needs me, ya[01]know where t'find[01]me.""",148,[14][81]
AREAS009.DAT:8:9,AREAS009.DAT,8,9,"[14][80]@""[0A][02]woof!""",17,[14][80]
AREAS009.DAT:8:10,AREAS009.DAT,8,10,"""Ya wanna borrow a[01]shovel and m'dog[01]again?""[19]",62,
AREAS009.DAT:8:11,AREAS009.DAT,8,11,"""If yer all done,[01]I'll take m'shovel[01]back then.[02]If ya needs me, ya[01]know where t'find[01]me.""",125,
AREAS009.DAT:8:12,AREAS009.DAT,8,12,"[14][81]A""Hey! Ya ain't got[01]enough money there!""",59,[14][81]
AREAS009.DAT:8:13,AREAS009.DAT,8,13,"[14][81]A""The parts yer[01]lookin' for are all[01]buried in the sand.[02]Yer gonna need a[01]shovel t'dig 'em[01]out.[02]If'n ya have a dog[01]that can scent them[01]out,[02]ya might be able[01]t'find what yer[01]looking for.""",262,[14][81]
AREAS009.DAT:8:14,AREAS009.DAT,8,14,"[14][81]A""I'll loan ya a[01]shovel and m'dog for[01]25 zenny each.[19]",78,[14][81]
AREAS009.DAT:8:15,AREAS009.DAT,8,15,Do you want to operate the[01]winch?[12][01][0C][82]Yes[01]No,61,
AREAS009.DAT:8:16,AREAS009.DAT,8,16,    [05][02]Winch Under Repairs[06][01] Caution: Standing on the[01] anchor will activate it.,110,
AREAS009.DAT:8:17,AREAS009.DAT,8,17,"[14][81]A""Don't think there's[01]anything left there.[02]Ya won't find nuthin'[01]else, no matter how[01]hard ya look.""",142,[14][81]
AREAS009.DAT:8:18,AREAS009.DAT,8,18,The [05][02]anchor[06] has already[01]been lowered.,55,
