offset,file,text_en,byte_budget
scena/mp0010_06.dat:0x306a9,scena/mp0010_06.dat,@&X ,5
scena/mp0010_06.dat:0x3ec12,scena/mp0010_06.dat,@& 2,5
scena/mp0010_06.dat:0x43652,scena/mp0010_06.dat,Huh? Estelle! Schera!,22
scena/mp0010_06.dat:0x436b3,scena/mp0010_06.dat,was an INCIDENT last night!,28
scena/mp0010_06.dat:0x436cf,scena/mp0010_06.dat,Aha! That means that there,27
scena/mp0010_06.dat:0x436f9,scena/mp0010_06.dat,I'd better get ready to report on this!,40
scena/mp0010_06.dat:0x43721,scena/mp0010_06.dat,I can hardly contain myself.,29
scena/mp0010_06.dat:0x4374d,scena/mp0010_06.dat,morning can only mean one thing...,35
scena/mp0010_06.dat:0x43770,scena/mp0010_06.dat,Bracers working this early in the,34
scena/mp0010_06.dat:0x437a1,scena/mp0010_06.dat,There were foul dealings afoot!,32
scena/mp0010_06.dat:0x437d0,scena/mp0010_06.dat,"Hmm... I KNOW something happened, but...",41
scena/mp0010_06.dat:0x43808,scena/mp0010_06.dat,He didn't spill any beans!,27
scena/mp0010_06.dat:0x43823,scena/mp0010_06.dat,Father Divine's onto me.,25
scena/mp0010_06.dat:0x4384b,scena/mp0010_06.dat,to let the cat out of the bag...,33
scena/mp0010_06.dat:0x4386c,scena/mp0010_06.dat,Maybe I can get Sister May,27
scena/mp0010_06.dat:0x43896,scena/mp0010_06.dat,with any crucial information.,30
scena/mp0010_06.dat:0x438b4,scena/mp0010_06.dat,Father Divine isn't being very forthcoming,43
scena/mp0010_06.dat:0x438ee,scena/mp0010_06.dat,bugging Sister May instead.,28
scena/mp0010_06.dat:0x4390a,scena/mp0010_06.dat,Hmm... Maybe I should start,28
scena/mp0010_06.dat:0x43935,scena/mp0010_06.dat,night we had at the Birthday Festival...,41
scena/mp0010_06.dat:0x4395e,scena/mp0010_06.dat,"Ooh, I can't stop thinking back on that",40
scena/mp0010_06.dat:0x43995,scena/mp0010_06.dat,and the whole sky was blanketed in stars...,44
scena/mp0010_06.dat:0x439c1,scena/mp0010_06.dat,"We were right by the gorgeous Grancel Castle,",46
scena/mp0010_06.dat:0x439fe,scena/mp0010_06.dat,"Mhm, he said just what I'd been hoping to hear.",48
scena/mp0010_06.dat:0x43a2e,scena/mp0010_06.dat,"We stopped to take in the view, and then he...",47
scena/mp0010_06.dat:0x43a6c,scena/mp0010_06.dat,that was bubbling up inside me...,34
scena/mp0010_06.dat:0x43a8e,scena/mp0010_06.dat,I had to hold back the pure happiness,38
scena/mp0010_06.dat:0x43ac3,scena/mp0010_06.dat,"a moment, just to see how he'd react.",38
scena/mp0010_06.dat:0x43ae9,scena/mp0010_06.dat,...So I could pretend to think about it for,44
scena/mp0010_06.dat:0x43b24,scena/mp0010_06.dat,how anxious Armand looked then.,32
scena/mp0010_06.dat:0x43b44,scena/mp0010_06.dat,Teehee... I don't think I'll ever forget,41
scena/mp0010_06.dat:0x43b7c,scena/mp0010_06.dat,All wide-eyed and eager...,27
scena/mp0010_06.dat:0x43b97,scena/mp0010_06.dat,He was just like a puppy!,26
scena/mp0010_06.dat:0x43bc0,scena/mp0010_06.dat,to tease him any longer!,25
scena/mp0010_06.dat:0x43bd9,scena/mp0010_06.dat,"Gosh, I didn't have the heart",30
scena/mp0010_06.dat:0x43c06,scena/mp0010_06.dat,"And, so...that's how we got engaged.",37
scena/mp0010_06.dat:0x43c3a,scena/mp0010_06.dat,backdrop I've ever seen.,25
scena/mp0010_06.dat:0x43c53,scena/mp0010_06.dat,*Sigh*... That was the most spectacular,40
scena/mp0010_06.dat:0x43c8a,scena/mp0010_06.dat,"Oh, Armand! You're such a romantic!",36
scena/mp0010_06.dat:0x43cbd,scena/mp0010_06.dat,"Armand, please... We're in public!",35
scena/mp0010_06.dat:0x43cef,scena/mp0010_06.dat,Who knows who could be watching?,33
scena/mp0010_06.dat:0x43d1f,scena/mp0010_06.dat,"Oh, Armand. That expression's not very handsome.",49
scena/mp0010_06.dat:0x43d5f,scena/mp0010_06.dat,Armand and I have started to plan our wedding.,47
scena/mp0010_06.dat:0x43d9d,scena/mp0010_06.dat,at the Grancel Cathedral.,26
scena/mp0010_06.dat:0x43db7,scena/mp0010_06.dat,"I'd love to have a lavish ceremony,",36
scena/mp0010_06.dat:0x43dea,scena/mp0010_06.dat,spot that holds so many memories would be perfect.,51
scena/mp0010_06.dat:0x43e1d,scena/mp0010_06.dat,Being able to start our new lives together in a,48
scena/mp0010_06.dat:0x43e5c,scena/mp0010_06.dat,at the Grancel Cathedral.,26
scena/mp0010_06.dat:0x43e76,scena/mp0010_06.dat,I'm hoping to have the ceremony,32
scena/mp0010_06.dat:0x43ea5,scena/mp0010_06.dat,spot that holds so many memories would be perfect.,51
scena/mp0010_06.dat:0x43ed8,scena/mp0010_06.dat,Being able to start our new lives together in a,48
scena/mp0010_06.dat:0x43f17,scena/mp0010_06.dat,Can you hear me up in heaven?,30
scena/mp0010_06.dat:0x43f35,scena/mp0010_06.dat,Dear Dad...,12
scena/mp0010_06.dat:0x43f51,scena/mp0010_06.dat,becoming a bride today.,24
scena/mp0010_06.dat:0x43f69,scena/mp0010_06.dat,Your darling daughter's...,27
scena/mp0010_06.dat:0x43f94,scena/mp0010_06.dat,I'm going to change into my wedding gown soon.,47
scena/mp0010_06.dat:0x43fd3,scena/mp0010_06.dat,"It's a gorgeous dress, you would have loved it.",48
scena/mp0010_06.dat:0x44013,scena/mp0010_06.dat,little Ellie becomes a bride.,30
scena/mp0010_06.dat:0x44031,scena/mp0010_06.dat,Dear Dad... Today your,23
scena/mp0010_06.dat:0x44058,scena/mp0010_06.dat,"from above, just like always.",30
scena/mp0010_06.dat:0x44076,scena/mp0010_06.dat,Please keep watching over me,29
scena/mp0010_06.dat:0x440a3,scena/mp0010_06.dat,"Oh, that night was too perfect!",32
scena/mp0010_06.dat:0x440d2,scena/mp0010_06.dat,back to how wonderful everything was...,40
scena/mp0010_06.dat:0x440fa,scena/mp0010_06.dat,"Ellie, whenever I see your face, I keep thinking",49
scena/mp0010_06.dat:0x4413a,scena/mp0010_06.dat,fireworks lit up the sky...,28
