offset,file,text_en,byte_budget
scena/mp2071_03.dat:0x11e52,scena/mp2071_03.dat,"...It feels strange, doesn't it?",33
scena/mp2071_03.dat:0x11e87,scena/mp2071_03.dat,was here with us...but it feels like a lifetime.,49
scena/mp2071_03.dat:0x11eb8,scena/mp2071_03.dat,It was only a few months ago that Joshua,41
scena/mp2071_03.dat:0x11f3b,scena/mp2071_03.dat,So much has happened since then.,33
scena/mp2071_03.dat:0x11f76,scena/mp2071_03.dat,part with such a straight face...,34
scena/mp2071_03.dat:0x11f98,scena/mp2071_03.dat,"No more Princess Joshua, playing the",37
scena/mp2071_03.dat:0x11fcd,scena/mp2071_03.dat,Now it's...just the two of us left on stage.,45
scena/mp2071_03.dat:0x12016,scena/mp2071_03.dat,It feels really unsettling somehow.,36
scena/mp2071_03.dat:0x1206a,scena/mp2071_03.dat,Yes...it does...,17
scena/mp2071_03.dat:0x1209d,scena/mp2071_03.dat,"Um, Estelle. Can I let you in on a secret?",43
scena/mp2071_03.dat:0x1211b,scena/mp2071_03.dat,<w1800>I had a crush on Joshua.,32
scena/mp2071_03.dat:0x12179,scena/mp2071_03.dat,that drew me in.,17
scena/mp2071_03.dat:0x1218a,scena/mp2071_03.dat,there was something about him,30
scena/mp2071_03.dat:0x121a8,scena/mp2071_03.dat,"From the moment I first saw him,",33
scena/mp2071_03.dat:0x12232,scena/mp2071_03.dat,I see...,9
scena/mp2071_03.dat:0x1225b,scena/mp2071_03.dat,me you had feelings for him.,29
scena/mp2071_03.dat:0x12278,scena/mp2071_03.dat,I figured. Something was telling,33
scena/mp2071_03.dat:0x122a9,scena/mp2071_03.dat,in that final scene with the kiss?!,36
scena/mp2071_03.dat:0x122cd,scena/mp2071_03.dat,Can you imagine how nervous I was,34
scena/mp2071_03.dat:0x122fe,scena/mp2071_03.dat,but I got swept up in the whole drama of the play.,51
scena/mp2071_03.dat:0x12331,scena/mp2071_03.dat,"And I felt so guilty, knowing about your feelings,",51
scena/mp2071_03.dat:0x12381,scena/mp2071_03.dat,"In the end, I almost genuinely kissed him.",43
scena/mp2071_03.dat:0x123e4,scena/mp2071_03.dat,"You're actually pretty daring, aren't you...",45
scena/mp2071_03.dat:0x12433,scena/mp2071_03.dat,I keep her on edge.,20
scena/mp2071_03.dat:0x12447,scena/mp2071_03.dat,"Hehe, well, Julia's always saying that",39
scena/mp2071_03.dat:0x124a6,scena/mp2071_03.dat,When Mayor Dalmore pointed that gun at you...,46
scena/mp2071_03.dat:0x124d4,scena/mp2071_03.dat,"But then, later...",19
scena/mp2071_03.dat:0x12519,scena/mp2071_03.dat,I saw Joshua's eyes go dark with rage.,39
scena/mp2071_03.dat:0x12559,scena/mp2071_03.dat,you are to him.,16
scena/mp2071_03.dat:0x12569,scena/mp2071_03.dat,I understood just how important,32
scena/mp2071_03.dat:0x125a2,scena/mp2071_03.dat,possibly compete with that.,28
scena/mp2071_03.dat:0x125be,scena/mp2071_03.dat,And I realized that I couldn't,31
scena/mp2071_03.dat:0x1262c,scena/mp2071_03.dat,but you shouldn't give up so easily.,37
scena/mp2071_03.dat:0x12651,scena/mp2071_03.dat,"It may be weird coming from me,",32
scena/mp2071_03.dat:0x12680,scena/mp2071_03.dat,couldn't possibly compete with you.,36
scena/mp2071_03.dat:0x126a4,scena/mp2071_03.dat,"Let's face it, I'm the one who",31
scena/mp2071_03.dat:0x126d3,scena/mp2071_03.dat,"Oh, Estelle! How could you even think that?!",45
scena/mp2071_03.dat:0x1272f,scena/mp2071_03.dat,just how charming you are.,27
scena/mp2071_03.dat:0x1274a,scena/mp2071_03.dat,You really don't have any idea,31
scena/mp2071_03.dat:0x12779,scena/mp2071_03.dat,Uh... Are you being sarcastic?,31
scena/mp2071_03.dat:0x127a7,scena/mp2071_03.dat,Of course not!,15
scena/mp2071_03.dat:0x127c6,scena/mp2071_03.dat,you're so amazing without realizing.,37
scena/mp2071_03.dat:0x127eb,scena/mp2071_03.dat,"I actually really like that about you, how",43
scena/mp2071_03.dat:0x12826,scena/mp2071_03.dat,And I think Joshua felt the same way.,38
scena/mp2071_03.dat:0x1285b,scena/mp2071_03.dat,Maybe he and I are a bit similar in that sense.,48
scena/mp2071_03.dat:0x128d3,scena/mp2071_03.dat,do have a bunch of similarities.,33
scena/mp2071_03.dat:0x128f4,scena/mp2071_03.dat,"Yeah... Come to think of it, you",33
scena/mp2071_03.dat:0x12924,scena/mp2071_03.dat,"You're both smart, polite, levelheaded...",42
scena/mp2071_03.dat:0x1296b,scena/mp2071_03.dat,would make a good couple...,28
scena/mp2071_03.dat:0x12987,scena/mp2071_03.dat,"I even teased him at first, saying you two",43
scena/mp2071_03.dat:0x129d6,scena/mp2071_03.dat,I met the teachers here.,25
scena/mp2071_03.dat:0x129ef,scena/mp2071_03.dat,"You know, my life used to be so lonely before",46
scena/mp2071_03.dat:0x12a40,scena/mp2071_03.dat,Joshua before he met you?,26
scena/mp2071_03.dat:0x12a5a,scena/mp2071_03.dat,Maybe it was the same for,26
scena/mp2071_03.dat:0x12a83,scena/mp2071_03.dat,He's so much stronger than I am.,33
scena/mp2071_03.dat:0x12aa4,scena/mp2071_03.dat,But I know one way we're very different...,43
scena/mp2071_03.dat:0x12b1e,scena/mp2071_03.dat,Stronger than you?,19
scena/mp2071_03.dat:0x12b46,scena/mp2071_03.dat,appoint me as her successor.,29
scena/mp2071_03.dat:0x12b63,scena/mp2071_03.dat,Grandmother is hoping to,25
scena/mp2071_03.dat:0x12b8b,scena/mp2071_03.dat,given the circumstances.,25
scena/mp2071_03.dat:0x12ba4,scena/mp2071_03.dat,"Logically, it's a sensible move,",33
scena/mp2071_03.dat:0x12bd9,scena/mp2071_03.dat,<w3500>I'll never be Kloe again.,33
scena/mp2071_03.dat:0x12bfa,scena/mp2071_03.dat,But if I become queen...,25
scena/mp2071_03.dat:0x12c42,scena/mp2071_03.dat,"of my life, with all that power and responsibility.",52
scena/mp2071_03.dat:0x12c76,scena/mp2071_03.dat,I'll have to be Klaudia von Auslese for the rest,49
scena/mp2071_03.dat:0x12cb6,scena/mp2071_03.dat,hug the children at the orphanage...,37
scena/mp2071_03.dat:0x12cdb,scena/mp2071_03.dat,"friends, ask my teachers for advice, or",40
scena/mp2071_03.dat:0x12d03,scena/mp2071_03.dat,I won't be able to casually chat with my,41
scena/mp2071_03.dat:0x12d40,scena/mp2071_03.dat,And that terrifies me.,23
scena/mp2071_03.dat:0x12d7a,scena/mp2071_03.dat,and I feel ashamed of being so weak.,37
scena/mp2071_03.dat:0x12d9f,scena/mp2071_03.dat,"I'm scared of being so lonely again,",37
scena/mp2071_03.dat:0x12ddd,scena/mp2071_03.dat,Grandmother a clear answer.,28
scena/mp2071_03.dat:0x12df9,scena/mp2071_03.dat,I still haven't managed to give,32
scena/mp2071_03.dat:0x12e2d,scena/mp2071_03.dat,"Oh, Kloe...",12
scena/mp2071_03.dat:0x12e64,scena/mp2071_03.dat,stronger than me in that way.,30
scena/mp2071_03.dat:0x12e82,scena/mp2071_03.dat,"So, you see, Joshua's much",27
scena/mp2071_03.dat:0x12ead,scena/mp2071_03.dat,was to be separated from you.,30
scena/mp2071_03.dat:0x12ecb,scena/mp2071_03.dat,The last thing he would've wanted,34
scena/mp2071_03.dat:0x12f09,scena/mp2071_03.dat,he didn't want you caught up in his troubles.,46
scena/mp2071_03.dat:0x12f37,scena/mp2071_03.dat,"And yet, he managed to tear himself away because",49
scena/mp2071_03.dat:0x12f95,scena/mp2071_03.dat,...I see what you mean about Joshua being strong.,50
scena/mp2071_03.dat:0x12fd7,scena/mp2071_03.dat,But... I don't think that kind of strength is good.,52
scena/mp2071_03.dat:0x13066,scena/mp2071_03.dat,Of course you'd be daunted by it!,34
scena/mp2071_03.dat:0x13088,scena/mp2071_03.dat,Becoming a queen is a crazy level of responsibility.,53
scena/mp2071_03.dat:0x130d0,scena/mp2071_03.dat,were just cool with that.,26
scena/mp2071_03.dat:0x130ea,scena/mp2071_03.dat,"If anything, it'd be weird if you",34
scena/mp2071_03.dat:0x13123,scena/mp2071_03.dat,you're worthy of being queen!,30
scena/mp2071_03.dat:0x13141,scena/mp2071_03.dat,trying to give the right answer shows just why,47
scena/mp2071_03.dat:0x13170,scena/mp2071_03.dat,The fact that you're so torn but you're still,46
scena/mp2071_03.dat:0x13205,scena/mp2071_03.dat,But Joshua is different.,25
scena/mp2071_03.dat:0x1322e,scena/mp2071_03.dat,He didn't agonize over his decision.,37
scena/mp2071_03.dat:0x13278,scena/mp2071_03.dat,it was the most natural thing in the world.,44
scena/mp2071_03.dat:0x132a4,scena/mp2071_03.dat,"He just turned his back on us and left, as if",46
scena/mp2071_03.dat:0x132f7,scena/mp2071_03.dat,I just...can't accept it. I can't forgive him.,47
scena/mp2071_03.dat:0x13384,scena/mp2071_03.dat,...I don't blame you. It is pretty unforgivable.,49
scena/mp2071_03.dat:0x133eb,scena/mp2071_03.dat,a girl's feelings like that?,29
