offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS037.DAT:7:3,AREAS037.DAT,7,3,"[14][C4]@""We'll wait until[01]dark, then attack.[02]We should be able[01]to handle the[01]guards easily.""",122,[14][C4]
AREAS037.DAT:7:4,AREAS037.DAT,7,4,"[14][01][01]""Um...[0B][04][04]? I[01]don't know if that's[01]such a good idea.""",78,[14][01]
AREAS037.DAT:7:5,AREAS037.DAT,7,5,"[14][82]B""Why not?[02]If we strike in the[01]dark, the advantage[01]is ours.""",87,[14][82]
AREAS037.DAT:7:6,AREAS037.DAT,7,6,"[14][03][03]""Let's try to keep[01]things a little more[01]quiet, OK?[02][14]B",79,[14][03]
AREAS037.DAT:7:8,AREAS037.DAT,7,8,"[0C][02][14][04][04]""Huh?[0B] Wait a[01]minute![02]You're [04][02],[01]aren't you! Chief[01]of the Worens!?""",101,
AREAS037.DAT:7:9,AREAS037.DAT,7,9,"[0C][02][14][05]E""It is him![02]He's wanted by the[01]Ludian Kingdom![02]If we let him through[01]we'll be in a lot of[01]trouble!""",146,
AREAS037.DAT:7:10,AREAS037.DAT,7,10,"[0C][02][14][04][04]""No kidding! Come on,[01]let's get him out of[01]here!""",76,
AREAS037.DAT:7:11,AREAS037.DAT,7,11,"[14][86]C""Whoa!""",15,[14][86]
AREAS037.DAT:7:13,AREAS037.DAT,7,13,"[14][81]A""It's all right...[02]Besides, I was[01]thinking...""",69,[14][81]
AREAS037.DAT:7:14,AREAS037.DAT,7,14,"[0C][03][14][07][01]""Couldn't we somehow[01]use those wagons to[01]get over the gate?""",92,
AREAS037.DAT:7:17,AREAS037.DAT,7,17,"[14][04][04]""Don't think you[01]can get away with[01]what you did!""",73,[14][04]
AREAS037.DAT:7:18,AREAS037.DAT,7,18,"[14][05][05]""There's no way[01]you're getting[01]through here! Never!""",78,[14][05]
AREAS037.DAT:7:19,AREAS037.DAT,7,19,It looks like you might be[01]able to push this wagon...,75,
AREAS037.DAT:7:20,AREAS037.DAT,7,20,You can't push it this way!,38,
AREAS037.DAT:7:21,AREAS037.DAT,7,21,"""Have you ever heard of the[01]Tree of Wisdom?""[12]",63,
AREAS037.DAT:7:22,AREAS037.DAT,7,22,"""I came all this way to see[01]it, but they've got the[01]road closed off![02]Figures! Just my luck!""",129,
AREAS037.DAT:7:23,AREAS037.DAT,7,23,"""Well, they say that[01]somewhere in the woods on[01]the road to Shikk,[02]there's a tree that can[01]talk! Just like you or[01]me![02]I heard that it became[01]aware because it's been[01]alive for so long!""",257,
AREAS037.DAT:7:24,AREAS037.DAT,7,24,"""I don't know what[01]your hurry is,[02]but it won't hurt[01]you to sit back and[01]rest for a while.""[12][86][0C][93]Rest[01]Diary[01]Never mind",162,
AREAS037.DAT:7:25,AREAS037.DAT,7,25,"[14][08][05]""Even if you kn-knock[01]me out,[02]you still won't be[01]able to get past the[01]gate![02]Now g-go away and[01]leave me alone...[01]Please?""",173,[14][08]
AREAS037.DAT:7:26,AREAS037.DAT,7,26,"[14][09][06]""We Manillo 'ave two[01]mottos--[02]'Time is money,' and[01]'The world is our[01]customer'!""[12][85][0C][93]Trade for items[01]Cash in stamp card[01]Never mind",185,[14][09]
AREAS037.DAT:7:27,AREAS037.DAT,7,27,"[14][0A][07]""Figures...I go to[01]all that trouble to[02]get you to let me[01]ride in your[01]sandflier,[02]and now I can't get[01]through the gate!""",171,[14][0A]
