offset,text_target
AREAS037.DAT:7:3,"[14][C4]@""Aguardaremos ate a escuridao, entao atacaremos.[02]Devemos conseguir lidar com os guardas facilmente."""
AREAS037.DAT:7:4,"[14][01][01]""Ah...[0B][04][04]? Nao tenho certeza se e boa ideia."""
AREAS037.DAT:7:5,"[14][82]B""Por que nao?[02]Se atacarmos na escuridao, a vantagem e nossa."""
AREAS037.DAT:7:6,"[14][03][03]""Vamos manter as coisas um pouco mais caladas, certo?[02][14]B"
AREAS037.DAT:7:8,"[0C][02][14][04][04]""Ha?[0B] Espera um minuto![02]Voce e [04][02], nao e? O Chefe dos Worens!?"""
AREAS037.DAT:7:9,"[0C][02][14][05]E""E mesmo ele![02]Ele e procurado pelo Reino Ludiano![02]Se o deixarmos passar, estaremos em apuros!"""
AREAS037.DAT:7:10,"[0C][02][14][04][04]""Sem brincadeira! Vamos tira-lo daqui!"""
AREAS037.DAT:7:11,"[14][86]C""Ops!"""
AREAS037.DAT:7:13,"[14][81]A""Ta bem...[02]Alem disso, eu estava pensando..."""
AREAS037.DAT:7:14,"[0C][03][14][07][01]""Nao conseguiriamos usar aqueles carros para passar pelo portao?"""
AREAS037.DAT:7:17,"[14][04][04]""Nao pense que consegue se safar do que fez!"""
AREAS037.DAT:7:18,"[14][05][05]""Nao tem como voce passar daqui! Nunca!"""
AREAS037.DAT:7:19,Parece que voce conseguiria empurrar este carro...
AREAS037.DAT:7:20,Nao da pra empurrar deste lado!
AREAS037.DAT:7:21,"""Voce ja ouviu falar da Arvore da Sabedoria?""[12]"
AREAS037.DAT:7:22,"""Percorri todo este caminho para ve-la, mas fecharam a estrada![02]E obvio! Que azar o meu!"""
AREAS037.DAT:7:23,"""Bem, dizem que em algum lugar na floresta na estrada para Shikk,[02]existe uma arvore que consegue falar! Igual voce ou eu![02]Ouvi dizer que ela ficou consciente porque esteve viva por muito tempo!"""
AREAS037.DAT:7:24,"""Nao sei qual e sua pressa,[02]mas nao vai doer voce descansar um pouco.""[12][86][0C][93]Descansar[01]Diario[01]Nao, obrigado"
AREAS037.DAT:7:25,"[14][08][05]""Mesmo que voce me b-bata,[02]voce ainda nao conseguira passar pelo portao![02]Agora sum-suma e me deixa em paz...[01]Por favor?"""
AREAS037.DAT:7:26,"[14][08][05]""Nos Manillo temos dois lemas--[02]'Tempo eh dinheiro' e 'O mundo eh nosso cliente'!""[12][85][0C][93]Comprar itens[01]Trocar cartao[01]Nao, obrigado"
AREAS037.DAT:7:27,"[14][0A][07]""Que pena...Fiz de tudo para[02]te convencer a deixar eu andar em teu sandflier,[02]e agora nao consigo passar pelo portao!"""
