offset,text_target
0x2cc7f2,Mal o navio atraca no porto\n
0x2cc822,saíram rumo à Capital Imperial.
0x2cc844,"e a carruagem já dispara pela estrada, sem parar\n"
0x2cc873,de graça.
0x2cc880,O clima está longe de ser tão alegre quanto quando\n
0x2cc8b2,saímos. Bem poucas palavras são trocadas.
0x2cc8dd,"Bem, voltamos para casa."
0x2cc8fc,Parece que faz uma eternidade que partimos...
0x2cc923,De fato. Enfim estamos em casa...
0x2cc942,"Ai, estou com tanta fome. Mal posso esperar pelos espetinhos\n"
0x2cc973,de novo...
0x2cc980,A expressão de Rulutieh só vai ficando mais sombria\n
0x2cc9b0,quanto mais nos aproximamos da cidade.
0x2cc9cb,"Kuon faz o possível para animá-la, mas não\n"
0x2cc9f9,não parece estar tendo muito efeito.
0x2cca29,"Kuon me olha de relance, na esperança de que eu possa\n"
0x2cca5b,"para ajudar de algum jeito, mas..."
0x2cca73,Desculpe. Tenho muita coisa na cabeça pra resolver\n
0x2ccaa5,agora.
0x2ccab0,Hum? Pare a carruagem.
0x2ccac7,Não são aqueles os soldados de Raiko e Dekopompo?
0x2ccaf4,Eles partiram bem antes de nós.\n
0x2ccb1b,Por que ainda estão fora da cidade?
0x2ccb40,Algum motivo especial para o portão estar\n
0x2ccb6a,fechado...?
0x2ccb75,Hein?
0x2ccb7a,Parece que eles foram impedidos de\n
0x2ccba5,entrando. Hum...
0x2ccbb5,Os soldados estão sendo barrados? Parece\n
0x2ccbe3,estranho... O que está acontecendo lá dentro?
0x2ccc0f,"Nosuri, Ougi, vocês se importam?"
0x2ccc2a,"Sim, vale a pena investigar.\n"
0x2ccc4b,"Comigo, Ougi."
0x2ccc5a,"Sim, querida irmã."
0x2ccc6c,*Apito*
0x2ccc76,Eles apenas... subiram pelas paredes. Impressionante.
0x2ccca1,Você parece cautelosa.
0x2cccb4,"É, enfim. Só estou com um mau pressentimento sobre\n"
0x2ccce4,essa.
0x2cccea,...Essa é a única razão?
0x2ccd05,"Você é um péssimo mentiroso, Haku. Não sei o que\n"
0x2ccd32,"está escondendo, mas é óbvio que algo está\n"
0x2ccd60,na sua mente.
0x2ccd6e,Ahan?
0x2ccd76,Eu... queria que você me explicasse tudo\n
0x2ccda3,para mim...eventualmente.
0x2ccdb7,Vou. Um dia. Prometo.
0x2ccdd3,Tá bem. Vou estar esperando.
0x2ccdef,"Obrigado, Kuon. Prometo que vou explicar tudo\n"
0x2cce21,"com você, um dia..."
0x2cce35,Desculpe por termos demorado tanto.
0x2cce4c,"A pior notícia primeiro, acho... O Mikado\n"
0x2cce7c,de fato se foi.
0x2cce8e,Nnh.
0x2cce94,Não...
0x2cce9a,"A cidade está de luto, e os exércitos dos Generais\n"
0x2ccecd,estão sendo impedidos de entrar pela duração.
0x2ccefb,"Agora, antes de continuar, quero deixar claro que\n"
0x2ccf27,"é mera conjectura com alguma base,\n"
0x2ccf55,por boato--
0x2ccf60,"Minhas fontes só me deram informações incertas,\n"
0x2ccf89,mas parece que a corte está em\n
0x2ccfb5,caos.
0x2ccfbc,Para de enrolar e fala logo de uma vez\n
0x2ccfe8,direto.
0x2ccff2,"Muito bem. Em poucas palavras, então."
0x2cd013,O boato popular é que Oshtor matou\n
0x2cd041,Mikado.
0x2cd049,...Hein?
0x2cd051,Que?
0x2cd057,Oshtor... assassinou o Mikado? Matou o meu\n
0x2cd086,irmão?
0x2cd08f,Impossível...
0x2cd09d,Completamente ridículo!
0x2cd0b1,Meu querido irmão... mesmo que os céus\n
0x2cd0df,"desabassem sobre a terra, ele JAMAIS trairia\n"
0x2cd10f,Mikado!
0x2cd117,Não é só isso. Dizem também que ele tentou\n
0x2cd144,tentativa de assassinato da princesa.
0x2cd164,"Por sorte, a Alteza sobreviveu, mas está em\n"
0x2cd195,condição crítica.
0x2cd1a9,Deve haver algum engano!\n
0x2cd1cf,Ele NUNCA--
0x2cd1e0,Nekone...
0x2cd1ea,E-Ele nunca... Ele jamais f-faria uma coisa horrível\n
0x2cd21a,coisa...
0x2cd223,Tá tudo bem. Todos aqui confiam em Oshtor.
0x2cd253,"Por favor, não chore. OK?"
0x2cd269,Sniff...\n
0x2cd274,OK.
0x2cd278,"Então, onde está Oshtor agora?"
0x2cd297,"Ah, sim. Ele... foi preso.\n"
0x2cd2bb,Estão o mantendo em custódia.
0x2cd2db,Havia outro nome também. A alta\n
0x2cd307,"sacerdotisa, senhora Honoka, é acusada de ser\n"
0x2cd335,um conspirador.
0x2cd344,Ela teria sido a responsável por enviar o veneno\n
0x2cd374,ao Mikado pela comida... pelo menos é o que dizem\n
0x2cd3a5,estado.
0x2cd3ac,O quê!?
0x2cd3b3,"Honoka matou meu irmão? Não, isso é...\n"
0x2cd3dd,Que ridículo.
0x2cd3f5,Alguém definitivamente está tentando incriminá-la\n
0x2cd425,Oshtor. Tudo isso cheira a cilada.
0x2cd452,"Haku, o que você tá pensando agora?"
0x2cd481,Não são muitos os que sabem que somos de Oshtor\n
0x2cd4ad,Agentes...
0x2cd4b7,Mas isso não quer dizer que não há ninguém na\n
0x2cd4e5,"da cidade, quem sabe."
0x2cd4f5,"No pior cenário, imagino que todos nós somos procurados\n"
0x2cd527,Criminosos.
0x2cd532,É. Não podemos nos dar ao luxo de andar na\n
0x2cd560,"aberto. Devemos tomar cuidado para esconder os rostos,\n"
0x2cd58f,Se conseguirmos.
0x2cd59a,Fazemos o possível para nos disfarçar com\n
0x2cd5ca,suprimentos à mão.
0x2cd5e4,'os suprimentos que temos à mão'\n
0x2cd610,são lenços para cobrir o rosto. É mais\n
0x2cd641,de uma fantasia.
0x2cd64f,"Melhor que nada, acho."
0x2cd66f,"Os portões principais estão fechados, mas o\n"
0x2cd6a1,portão ocidental ainda está aberto para passagem\n
0x2cd6d1,comerciantes.
0x2cd6dc,Proponho que nos passemos por mercadores para entrar\n
0x2cd70d,através.
0x2cd716,É...
0x2cd71e,"...Uf. Parece que conseguimos, de algum jeito."
0x2cd74a,Eles nos deixaram passar com muito mais facilidade do que\n
0x2cd779,pensamento. Nem teve revista mesmo.
0x2cd7aa,"É, eu também notei. Talvez estejamos sendo\n"
0x2cd7db,"um pouco demais--Não, não devemos relaxar."
0x2cd80c,"Considerando o que pode nos esperar, é\n"
0x2cd83f,"melhor ser cuidadoso que desleixado, acho."
0x2cd86b,"Ei, nenhum de vocês está com fome?\n"
0x2cd88c,Aonde foram os vendedores...?
0x2cd8ab,"Cara, ela tem razão. As ruas estão mortas. Você\n"
0x2cd8d9,não estava exagerando sobre a capital entrar em\n
0x2cd908,luto.
0x2cd912,É por isso? Nunca vi a cidade assim\n
0x2cd944,quieto...
0x2cd94d,"Há pessoas nas ruas, mas todas elas\n"
0x2cd97d,"caminham em silêncio, se guardando."
0x2cd9ad,Eu... nunca percebi o quão enorme é este\n
0x2cd9d5,"via antes, uma vez..."
0x2cd9f1,Moradores
0x2cd9fb,"Como pode ser...? Não só perdemos nosso soberano,\n"
0x2cda2a,mas a princesa imperial está em risco de vida.\n
0x2cda59,perigo...
0x2cda63,O que será de Yamato?
0x2cda7f,O clima é tenso. Não posso culpá-los.
0x2cdaad,Como vou conseguir fazer qualquer comércio com a cidade\n
0x2cdadf,assim?
0x2cdaea,Uma coisa ruim atrás da outra...\n
0x2cdb0b,É como uma maldição.
0x2cdb29,Espero que seja o fim das más notícias...
0x2cdb53,Escutando as conversas das\n
0x2cdb7f,"moradores, todos parecem muito tristes."
0x2cdbaf,"E agora, o que fazemos?"
0x2cdbc2,Não temos motivo para demorar. Devemos evitar\n
0x2cdbf3,chamar atenção na rua assim.
0x2cdc21,Certo. Vamos para o Hakurokaku por\n
0x2cdc53,por enquanto.
0x2cdc63,Com cuidado para não atrair atenção demais para\n
0x2cdc93,"nós, seguimos pra Hakurokaku."
0x2d22e8,Uhuu!
0x2d22f0,"Atuy mergulha de cabeça no sofá macio,\n"
0x2d231e,afundando nos almofadões.
0x2d2339,Ahh. Que alívio estar aqui de novo.
0x2d2362,Vou fazer um chá.
0x2d2379,"Ei, Rulie! Você pode trazer algo de comer\n"
0x2d23ac,enquanto está nisso?
0x2d23c0,Claro. Vou preparar algo que todos\n
0x2d23ee,dividir juntos...
0x2d2400,Hehe. Essa é minha Rulie.
0x2d2416,"Uf. Enfim, podemos respirar..."
0x2d243f,Este lugar nunca muda. É bom estar de volta\n
0x2d2470,aqui de novo.
0x2d247c,Kuon sorri enquanto Atuy entra em modo\n
0x2d24a5,Modo Descanso.
0x2d24b2,Como você relaxa? Não temos tempo a perder...!
0x2d24e1,"Podemos aproveitar ao menos um pouco assim,\n"
0x2d2513,acho.
0x2d251c,"É verdade, sim."
0x2d252f,"Graças ao entusiasmo da Atuy, o clima pesado e sombrio\n"
0x2d2560,ar começa a dissipar um pouco...
0x2d2589,"Antes que alguém fale, passinhos rápidos ecoam\n"
0x2d25bb,"pelo corredor lá fora, e a porta se abre\n"
0x2d25e9,aberto.
0x2d25ef,"Bem-vindo de volta, Pai!"
0x2d2602,"Ei, Shinonon. Você foi uma boa menina enquanto eu\n"
0x2d2634,foi?
0x2d263a,Claro que fui! SOU sempre boa.
0x2d265f,"Shinonon, não pode sair correndo assim!\n"
0x2d2686,Você tropeça e se machuca.
0x2d26a5,"Ei, oi. Acabamos de voltar. Obrigado por cuidar\n"
0x2d26d5,depois que Shinonon enquanto eu estava fora.
0x2d26f6,A mulher que havia trazido Shinonon sorri\n
0x2d2720,envergonhada por ser agradecida.
0x2d273c,Bem-vindos de volta. Não foi nenhum problema--\n
0x2d2767,ela é uma criança muito bem-comportada.
0x2d2788,Ela até ajudou com tarefas aqui na pousada.
0x2d27b8,Sim! Eu ajudei.
0x2d27c7,Essa é a minha Shinonon. Vai ser uma\n
0x2d27f5,"mulher quando crescer, garota."
0x2d2812,Claro que sim.
0x2d2820,Jachdwalt passa os dedos pelo cabelo de Shinonon\n
0x2d2850,"cabelo carinhosamente, bagunçando-o."
0x2d286a,"Bem-vindo de volta, chefe."
0x2d287e,Obrigado por aguentar o forte enquanto\n
0x2d28af,"sumiram. Você não ficou com saudade da gente, né?"
0x2d28de,Não é nada disso! Não fiquei com saudade nem um pouco.\n
0x2d2906,Nem um pouquinho.
0x2d291d,Eu... acho que vou deixar por isso.
0x2d293f,"Olha só, trouxe algo pra você -- uma recordação."
0x2d296d,Dou a Shinonon uma boneca -- algo que achei em\n
0x2d299c,"Tuskur, um mononofu com membros articuláveis e\n"
0x2d29c8,articulações.
0x2d29d0,"Nunca tinha visto nada parecido em Yamato,\n"
0x2d2a03,então tinha certeza de que seria um bom presente para\n
0x2d2a34,a ela.
0x2d2a39,"A-Ah, isso..."
0x2d2a47,"Uau, esse cara é muito legal!"
0x2d2a60,"Tá bom, amigão, seu nome vai ser Vilãobonzão.\n"
0x2d2a93,"Prazer em conhecê-lo, Goodbadguy!"
0x2d2ab1,Por que diabos...?
0x2d2ac2,E esse é de mim.
0x2d2ad7,"Kuon tira uma concha imaculada, cintilante\n"
0x2d2b07,em todas as cores do arco-íris.
0x2d2b25,Ooooh! É tão lindo!
0x2d2b3e,Achei na praia aqui perto.\n
0x2d2b64,Pensei que você ia gostar.
0x2d2b81,O que você acha?
0x2d2b94,Eu realmente adoro!
0x2d2ba6,"Pai, olha como é legal! Tem tudo brilhando!"
0x2d2bd4,"Fico feliz que você gostou, garota."
0x2d2bf4,...E trouxe um livro para você. Não é\n
0x2d2c24,"difícil de ler, mas alguém pode ler pra\n"
0x2d2c54,com você.
0x2d2c5c,"Ooh! Você lê pra mim depois, mocinha?"
0x2d2c90,Você... não vai ler?
0x2d2cad,"...Acho que vou, sim."
0x2d2ccf,"Pai, ela disse que vai ler pra mim!\n"
0x2d2cf4,A mocinha vai ler pra mim!
0x2d2d14,"Ótimo pra você, garota."
0x2d2d27,...Hã?
0x2d2d2e,Um... Uh.
0x2d2d38,"E você, Kiwru, trouxe algo pra mim?"
0x2d2d5a,"Um!? Bem, eu--"
0x2d2d69,Você... Você esqueceu?
0x2d2d84,H-Hahaha... Desculpa.
0x2d2d97,"Você é bem inútil mesmo, Kiwru..."
0x2d2db4,Argh...
0x2d2dbc,É por isso que ninguém tem nada de bom a dizer\n
0x2d2dea,"sobre você, sabe."
0x2d2dfd,"Kiwru cai no chão e geme, enterrando\n"
0x2d2e2e,seu rosto entre os braços.
0x2d2e44,"Cara, estou destruído de tanto viajar.\n"
0x2d2e72,Quero tirar um bom descanso.
0x2d2e92,Temo que esse luxo não temos.\n
0x2d2ebe,O Hakurokaku pode não continuar sendo um refúgio seguro\n
0x2d2eeb,por muito tempo.
0x2d2efa,"E agora, Haku? Qual é o nosso plano?"
0x2d2f1f,Todos focam seus olhos em mim.
0x2d2f42,"Nosso plano daqui em diante, huh..."
0x2d2f5d,"Independente do que façamos, ainda não\n"
0x2d2f88,temos muita informação crucial.
0x2d2fab,"Meu irmão, a princesa, Oshtor, Honoka..."
0x2d2fd7,"São incógnitas demais em jogo,\n"
0x2d3008,Aqui.
0x2d300e,Precisamos reunir o máximo de informação possível.\n
0x2d3041,E pra fazer isso...
0x2d305c,"Nosuri, preciso que você se infiltre\n"
0x2d308a,"no... Não, não, é perigoso demais. Risco\n"
0x2d30ba,segurança.
0x2d30c4,"Desculpe a interrupção, mas há uma visita\n"
0x2d30f4,está perguntando por você. Devo mostrá-lo?
0x2d311f,Hã?
0x2d3123,Eles já estão nos procurando?
0x2d313e,Céus. Descobriram onde estamos?
0x2d316d,Quantas pessoas são? E como elas parecem\n
0x2d319c,gosto?
0x2d31a2,"Ah, ao que parece, é apenas uma mulher.\n"
0x2d31cd,Ela parece estar sozinha.
0x2d31e6,Eu... ela aparenta ser uma dama nobre da\n
0x2d3214,algum tipo.
0x2d321f,"Uma dama da corte, sozinha...?\n"
0x2d3240,Por que seria...
0x2d324d,Então não é alguém tentando nos caçar\n
0x2d327a,afinal?
0x2d3285,Dama de companhia
0x2d3295,"Por favor, perdoe a intrusão. Lamento profundamente\n"
0x2d32c8,incomodá-lo nesta hora.
0x2d32e5,"Eu... venho em nome de minha senhora, a\n"
0x2d3314,"Senhora Honoka, que me pediu para transmitir um recado."
0x2d333e,Uma mensagem da Honoka?
0x2d3355,"Com isso, toda a sala fica imóvel."
0x2d337a,Tenho atuado como cuidadora interina da\n
0x2d33ab,princesa sob ordens da Senhora Honoka.
0x2d33d0,"Sei que devem ter suas suspeitas, mas a\n"
0x2d3402,as acusações contra a Dama são falsas.
0x2d3428,Alguém tenta manchar seu bom nome.
0x2d3451,O que você quer dizer?
0x2d3463,A essa altura tenho certeza que já ouviram que após a\n
0x2d3491,"morte do Mikado, alguém tentou assassinar\n"
0x2d34c0,a princesa.
0x2d34ce,"Sim, ouvimos os rumores. Há alguma\n"
0x2d34fb,alguma verdade nisso?
0x2d350a,Sim...
0x2d3511,"A Alteza bebeu um chá envenenado,\n"
0x2d353f,e... e desabou.
0x2d3557,E qual é seu estado atual?
0x2d3579,"Felizmente, a Alteza sobreviveu ao ocorrido,\n"
0x2d35a9,mas... ainda não recuperou nenhuma\n
0x2d35d2,consciência.
0x2d35e1,...Entendo.
0x2d35eb,Senhora Anju...
0x2d35f8,"Sinceramente, isso é...\n"
0x2d3614,Tudo isso é culpa minha.
0x2d362a,Hein?
0x2d362f,F-Fui eu... Fui eu quem serviu o chá à Alteza\n
0x2d3662,o chá envenenado.
0x2d3677,"Me mandaram levar uma xícara de chá à princesa,\n"
0x2d36aa,nada mais.
0x2d36b8,"Fiz o que me pediram, claro, mas aí a-a\n"
0x2d36ea,"princesa desmaiou, e o palácio mergulhou no\n"
0x2d371c,caos.
0x2d3723,Eu... deixei o medo me dominar e fugi sem\n
0x2d374f,pensando.
0x2d3759,"A Senhora Honoka me escondeu, felizmente, mas..."
0x2d3780,Ela explicou que é suspeita de assassinar\n
0x2d37b2,"o Mikado, e ela mesma continua escondida."
0x2d37de,Me disse que fui usada como peão de alguma\n
0x2d3809,conspiração na corte. Ela disse que era...\n
0x2d3838,desculpe.
0x2d383f,Quem foi que mandou você levar o chá\n
0x2d386e,à princesa?
0x2d387f,S-Senhor... Oshtor.
0x2d3891,Isso... Isso é mentira. Meu irmão jamais\n
0x2d38c0,faria uma coisa assim.
0x2d38d1,Foste tu...!
0x2d38e0,VOCÊ é o conspira contra ele!
0x2d3905,"Nekone, pare!"
0x2d3913,Bem quando Nekone tenta se lançar em direção\n
0x2d3942,"mulher, consigo segurá-la."
0x2d3967,Solte-me! É ela! Ela é a responsável!
0x2d3997,...Não nego o que dizes.
0x2d39bc,A pessoa que me mandou levar o chá à\n
0x2d39ec,"Alteza... Na época, eu tinha certeza de que era\n"
0x2d3a1c,Lorde Oshtor.
0x2d3a29,"Mas... Agora que reflito, é como se\n"
