offset,file,text_en,byte_budget
scena/mp0010_07.dat:0x144aa,scena/mp0010_07.dat,Hotel Rolent,13
scena/mp0010_07.dat:0x144ec,scena/mp0010_07.dat,Airliner Passenger,19
scena/mp0010_07.dat:0x14508,scena/mp0010_07.dat,Airliner Passenger,19
scena/mp0010_07.dat:0x1451b,scena/mp0010_07.dat,I can barely see a thing!,26
scena/mp0010_07.dat:0x14535,scena/mp0010_07.dat,"Oh, I am simply fed up with this fog!",38
scena/mp0010_07.dat:0x1456a,scena/mp0010_07.dat,lost in my own backyard.,25
scena/mp0010_07.dat:0x14583,scena/mp0010_07.dat,"*Sigh* At this rate, I shall get",33
scena/mp0010_07.dat:0x145b4,scena/mp0010_07.dat,happen to find my darling Aryll?,33
scena/mp0010_07.dat:0x145d5,scena/mp0010_07.dat,Yoohoo~ my dear Bracer family! Did you,39
scena/mp0010_07.dat:0x1460b,scena/mp0010_07.dat,We're looking for her right now.,33
scena/mp0010_07.dat:0x1463f,scena/mp0010_07.dat,"any news, we'll let you know.",30
scena/mp0010_07.dat:0x1465d,scena/mp0010_07.dat,Don't worry. As soon as we have,32
scena/mp0010_07.dat:0x14690,scena/mp0010_07.dat,I certainly appreciate you looking.,36
scena/mp0010_07.dat:0x146c3,scena/mp0010_07.dat,I won't budge from this spot until then.,41
scena/mp0010_07.dat:0x146fb,scena/mp0010_07.dat,I'm counting on you to locate my lovely Aryll~,47
scena/mp0010_07.dat:0x14739,scena/mp0010_07.dat,suit those fluffy darlings?,28
scena/mp0010_07.dat:0x14755,scena/mp0010_07.dat,Hmm... Which names would,25
scena/mp0010_07.dat:0x1477e,scena/mp0010_07.dat,However will I decide?,23
scena/mp0010_07.dat:0x147a5,scena/mp0010_07.dat,"Yoohoo! Hello, my beloved Bracer family~!",42
scena/mp0010_07.dat:0x147de,scena/mp0010_07.dat,but returned as a new mother!,30
scena/mp0010_07.dat:0x147fc,scena/mp0010_07.dat,"Behold! My little Aryll left me,",33
scena/mp0010_07.dat:0x14849,scena/mp0010_07.dat,Sh-She's back? With a full family?,35
scena/mp0010_07.dat:0x1487f,scena/mp0010_07.dat,Indeed she is!,15
scena/mp0010_07.dat:0x1489d,scena/mp0010_07.dat,devise suitable monikers for them.,35
scena/mp0010_07.dat:0x148c0,scena/mp0010_07.dat,Which is why I'm currently trying to,37
scena/mp0010_07.dat:0x148f4,scena/mp0010_07.dat,suit these fluffy darlings?,28
scena/mp0010_07.dat:0x14910,scena/mp0010_07.dat,Hmm... Which names would,25
scena/mp0010_07.dat:0x14939,scena/mp0010_07.dat,"Yoohoo! Hello, my beloved Bracer family~!",42
scena/mp0010_07.dat:0x14972,scena/mp0010_07.dat,Teehee. Thank you ever so much for the other day.,50
scena/mp0010_07.dat:0x149b4,scena/mp0010_07.dat,I've been enjoying a leisurely day in.,39
scena/mp0010_07.dat:0x149db,scena/mp0010_07.dat,"Since the weather today is simply horrid,",42
scena/mp0010_07.dat:0x14a14,scena/mp0010_07.dat,mulling over names for the kittens.,36
scena/mp0010_07.dat:0x14a38,scena/mp0010_07.dat,"Besides, I need to spend some serious time",43
scena/mp0010_07.dat:0x14a72,scena/mp0010_07.dat,I've been enjoying a leisurely day in.,39
scena/mp0010_07.dat:0x14a99,scena/mp0010_07.dat,"Since the weather today is simply horrid,",42
scena/mp0010_07.dat:0x14ad2,scena/mp0010_07.dat,perfect monikers for those fluffy darlings!,44
scena/mp0010_07.dat:0x14afe,scena/mp0010_07.dat,I simply must come up with the most,36
scena/mp0010_07.dat:0x14b31,scena/mp0010_07.dat,"Teehee. What to choose, what to choose...",42
scena/mp0010_07.dat:0x14b6b,scena/mp0010_07.dat,to be getting thicker.,23
scena/mp0010_07.dat:0x14b82,scena/mp0010_07.dat,"Goodness, that fog only seems",30
scena/mp0010_07.dat:0x14baf,scena/mp0010_07.dat,is out of the question today.,30
scena/mp0010_07.dat:0x14bcd,scena/mp0010_07.dat,I suppose napping on the terrace,33
scena/mp0010_07.dat:0x14bfd,scena/mp0010_07.dat,"with the kittens it is, then.",30
scena/mp0010_07.dat:0x14c1b,scena/mp0010_07.dat,"Oh, well. A laid-back afternoon",32
scena/mp0010_07.dat:0x14c4a,scena/mp0010_07.dat,imagine working in weather like this.,38
scena/mp0010_07.dat:0x14c70,scena/mp0010_07.dat,"Do take care out there, bracers. I can't",41
scena/mp0010_07.dat:0x14ca8,scena/mp0010_07.dat,That fog is simply refusing to budge!,38
scena/mp0010_07.dat:0x14cdd,scena/mp0010_07.dat,Honestly! Whatever will become of Rolent?,42
scena/mp0010_07.dat:0x14d17,scena/mp0010_07.dat,"Goodness, that fog is simply refusing to budge!",48
scena/mp0010_07.dat:0x14d56,scena/mp0010_07.dat,"Really, it's putting a damper on my mood, too.",47
scena/mp0010_07.dat:0x14d94,scena/mp0010_07.dat,"Hm...? Estelle, is that you?",29
scena/mp0010_07.dat:0x14dc0,scena/mp0010_07.dat,among other notable accomplishments.,37
scena/mp0010_07.dat:0x14de5,scena/mp0010_07.dat,"I heard that you won the Royal Tournament,",43
scena/mp0010_07.dat:0x14e1f,scena/mp0010_07.dat,"Really, you and Joshua are Rolent's pride and joy.",51
scena/mp0010_07.dat:0x14e61,scena/mp0010_07.dat,gonna get you anything.,24
scena/mp0010_07.dat:0x14e79,scena/mp0010_07.dat,"Pfft, buttering me up's not",28
scena/mp0010_07.dat:0x14ea8,scena/mp0010_07.dat,"No, I mean it. I'm being sincere.",34
scena/mp0010_07.dat:0x14ed9,scena/mp0010_07.dat,are real impressive...),24
scena/mp0010_07.dat:0x14ef1,scena/mp0010_07.dat,(Wow... She and her boyfriend,30
scena/mp0010_07.dat:0x14f23,scena/mp0010_07.dat,are Rolent's pride and joy.,28
scena/mp0010_07.dat:0x14f3f,scena/mp0010_07.dat,"Estelle, you and Joshua",24
scena/mp0010_07.dat:0x14f66,scena/mp0010_07.dat,And I'm not saying that lightly.,33
scena/mp0010_07.dat:0x14f96,scena/mp0010_07.dat,Well! If it isn't Estelle and Scherazard...!,45
scena/mp0010_07.dat:0x14fd2,scena/mp0010_07.dat,humble hotel through this horrible fog.,40
scena/mp0010_07.dat:0x14ffa,scena/mp0010_07.dat,Thank you for making the trek to our,37
scena/mp0010_07.dat:0x1502e,scena/mp0010_07.dat,Will the four of you be staying here?,38
scena/mp0010_07.dat:0x15063,scena/mp0010_07.dat,Nah. We're just here to check up on things.,44
scena/mp0010_07.dat:0x150a2,scena/mp0010_07.dat,dangers lurking on the roads.,30
scena/mp0010_07.dat:0x150c0,scena/mp0010_07.dat,"Mm, there seems to be all sorts of",35
scena/mp0010_07.dat:0x150f2,scena/mp0010_07.dat,"Well, don't do anything reckless.",34
scena/mp0010_07.dat:0x15123,scena/mp0010_07.dat,I don't recall the fog ever being this thick.,46
scena/mp0010_07.dat:0x15160,scena/mp0010_07.dat,road is a perilous endeavor. Do be careful.,44
scena/mp0010_07.dat:0x1518c,scena/mp0010_07.dat,"With visibility being so bad, being out on the",47
scena/mp0010_07.dat:0x151ca,scena/mp0010_07.dat,"Hm? My, if it isn't Estelle and Scherazard...",46
scena/mp0010_07.dat:0x15207,scena/mp0010_07.dat,the work you do as bracers.,28
