offset,text_target
0xc497f,"Derrotamos facilmente a gangue do Moznu, mas, claro,\n"
0xc49b2,eles fogem para o labirinto urbano da\n
0xc49de,capital...
0xc49e9,"Logo depois, porém, conseguimos rastrear o\n"
0xc4a18,teimoso bandido e o encurralamos em um\n
0xc4a44,beco.
0xc4a4e,"Com licença pelo clichê, mas vou precisar\n"
0xc4a7f,que você venha quietinho.
0xc4a9a,Droga! Acha que vou me deixar pegar por\n
0xc4ac6,Droga!
0xc4acd,"Ah, espera--"
0xc4ad8,Nem a pau! Até mais!
0xc4af1,Acha mesmo que vai escapar da gente?
0xc4b1f,"Tentamos dar o troco, mas Moznu some\n"
0xc4b49,rapidinho no escuro.
0xc4b63,"Tch, ele tá fugindo--"
0xc4b7b,Buaaaarg!!
0xc4b88,"Das sombras do beco, um som grosso e viscoso\n"
0xc4bb8,respinga de forma perturbadora.
0xc4bd5,Bwuh--guh--gah! Bluh--O--
0xc4bf0,"Jogo luz no chão à minha frente,\n"
0xc4c1d,de onde parece vir o barulho...
0xc4c48,"Bluarg--urgh, s-alguém me aj--"
0xc4c6b,Ali avistei a forma desesperada de\n
0xc4c99,"Moznu, que caíra numa poça de lama."
0xc4cc2,"Ou... Não, isso não é lama."
0xc4cdc,"Ah, isso é--"
0xc4ce9,"...Uma fossa, não é."
0xc4d02,"Pensando bem, acho que essa área É um\n"
0xc4d30,ponto de coleta de dejetos.
0xc4d48,Argh...
0xc4d50,"Kuon e Nekone fazem careta juntas, se afastando\n"
0xc4d82,do fedor.
0xc4d92,"Precisamos levá-lo até Oshtor, mas isso é um\n"
0xc4dc1,pouco...
0xc4dc8,"Ei, Kuon--"
0xc4dd4,Viro para o lado para consultar Kuon sobre o que\n
0xc4e04,"fazer, mas não tem ninguém lá."
0xc4e28,...Kuon?
0xc4e31,"Pronto! Vamos fazer o relatório ao Oshtor, Haku.\n"
0xc4e60,O resto fica por sua conta.
0xc4e7b,"Kuon, Nekone e Rulutieh então partem montadas\n"
0xc4ea9,no Cocopo sem mais uma palavra.
0xc4ecf,E-Ei...
0xc4ed7,É. Precisamos avisar logo.
0xc4efd,mas...
0xc4f04,Soldados valorizam a velocidade. Devemos agir\n
0xc4f31,e partir logo.
0xc4f48,"M-Mas, Senhor Haku--"
0xc4f5d,"B-Bem, eu... vou indo, então."
0xc4f7d,Aonde você acha que vai?
0xc4f97,*Agarra*
0xc4f9e,Ack--\n
0xc4fa6,M-Me solta!
0xc4fb3,"Ahm hm hm. Não tão fácil. Chegou a essa hora,\n"
0xc4fe4,você vai dividir comigo esse destino horrível.
0xc5011,"H-Haku, você está me assustando. Seu ROSTO está\n"
0xc503b,me assustando.
0xc5047,N-Não liga pra isso! Me tira logo\n
0xc5076,dessa merda!
0xc5087,"Vai lá, Kiwru. O coitado está implorando\n"
0xc50b3,por sua ajuda.
0xc50be,"Eu também não quero. Faz você, Haku."
0xc50ee,Tch. Não me resta escolha.\n
0xc510f,"Toma, segura isso."
0xc5120,Pego um galho próximo de tamanho bem\n
0xc514e,"razoável, e estendo para Moznu se agarrar\n"
0xc517c,nele.
0xc5182,Haaaa. Haaaahhhh. Você me salvou...
0xc51aa,"Caramba, ele é pesado. Kiwru, me ajuda aqui."
0xc51d5,T-Tá bem.
0xc51e2,Não sei se é porque a roupa dele tá\n
0xc5211,"encharcando o líquido, mas esse cara é\n"
0xc5239,pesado demais.
0xc524d,...Quebrou.
0xc525c,Ahn...
0xc5262,Ah...
0xc5268,Bueh--
0xc526f,E agora ele está afundando de cabeça na\n
0xc529a,poça...
0xc52a2,Bom! Trabalho do dia feito. Vamos voltar.
0xc52d1,O que você tá dizendo? P-Precisamos salvá-lo!\n
0xc52ff,Rápido!
0xc5308,"Bah, vão nos perdoar mesmo se a gente abandonar\n"
0xc5339,assim.
0xc5346,"Eu entendo seu sentimento, mas isso não é\n"
0xc5375,"motivo pra--Ack, ele está afundando!"
0xc5396,"Finalmente, os guardas recolhem Moznu e sua\n"
0xc53c3,"gangue, embora não fiquem nada contentes\n"
0xc53ef,com o fedor.
0xc5400,"Os bandidos se deixam levar quietamente,\n"
0xc5431,como se o espírito rebelde deles tivesse quebrado.
0xc5461,...E Kiwru continua me fulminando com o olhar.\n
0xc5492,"Ei, ao menos tiramos ele de lá em segurança\n"
0xc54c1,Fim.
0xc54ca,Orgulhe-se de como ele ficou grato pelo que fizemos\n
0xc54fc,por ele!
0xc5505,Ele ficou tão grato que chorou e até\n
0xc5533,te abraçou.
0xc5541,"...Ah, bem. O caso está encerrado, de qualquer forma.\n"
0xc5572,Tudo mal que termina mal.
0xc5591,...Parece que você está dizendo algo muito\n
0xc55c4,"sábio, mas isso não tem nada de bom..."
0xc55f2,"Vai lá, não fala isso com esse olhar marejado.\n"
0xc5621,Você me faz parecer o vilão aqui.
