offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS042.DAT:7:0,AREAS042.DAT,7,0,[0C][8A][12][82][0C][82]Yes[01]No,17,
AREAS042.DAT:7:1,AREAS042.DAT,7,1,[0C][8A][12][82][0C][82]Yes[01]No,17,
AREAS042.DAT:7:2,AREAS042.DAT,7,2,[0C][88][12][82][0C][82]Yes[01]No,17,
AREAS042.DAT:7:4,AREAS042.DAT,7,4,"""It's dangerous to travel[01]around if you're wounded.[02]Why don't you stay here and[01]rest?""[12][86][0C][93]Rest[01]Diary[01]Never mind",156,
AREAS042.DAT:7:5,AREAS042.DAT,7,5,"""Want to rest?""[12][86][0C][93]Rest[01]Diary[01]Never mind",57,
AREAS042.DAT:7:6,AREAS042.DAT,7,6,"""Want to rest?""[12][86][0C][93]Rest[01]Diary[01]Never mind",57,
AREAS042.DAT:7:7,AREAS042.DAT,7,7,"""It's hard working in this[01]business, you know?[02]Having to put up with all[01]the complaints and people[01]with no zenny...[02]Anyway, want to rest?""[12][86][0C][93]Rest[01]Diary[01]Never mind",229,
AREAS042.DAT:7:8,AREAS042.DAT,7,8,"""It's hard working in this[01]business, you know?[02]Having to put up with all[01]the complaints and people[01]with no zenny...[02]Anyway, want to rest?""[12][86][0C][93]Rest[01]Diary[01]Never mind",229,
AREAS042.DAT:7:9,AREAS042.DAT,7,9,"""This is the cleanest inn[01]in the whole village![02]Want to rest?""[12][86][0C][93]Rest[01]Diary[01]Never mind",122,
AREAS042.DAT:7:10,AREAS042.DAT,7,10,"""This is the cleanest inn[01]in the whole village![02]Want to rest?""[12][86][0C][93]Rest[01]Diary[01]Never mind",122,
AREAS042.DAT:7:11,AREAS042.DAT,7,11,"""I know all about you and[01]your friends, [04]",58,
AREAS042.DAT:7:12,AREAS042.DAT,7,12,"""I know all about you and[01]your friends, [04]",58,
AREAS042.DAT:7:13,AREAS042.DAT,7,13,"""So far, you've looked in[01][07]",38,
AREAS042.DAT:7:20,AREAS042.DAT,7,20,"""...How come I have to sit[01]here in this store selling[01]stuff, huh?[02]It's boring! I want a more[01]exciting job, with travel[01]and responsibility!""",195,
AREAS042.DAT:7:21,AREAS042.DAT,7,21,"""I had no idea there were[01]so many different kinds of[01]items!""",85,
AREAS042.DAT:7:22,AREAS042.DAT,7,22,"""The more faeries we have[01]working in here, the easier[01]it is to get rare items!""",111,
AREAS042.DAT:7:23,AREAS042.DAT,7,23,"""Thank you for coming! It's[01]nice to see you again!""",72,
AREAS042.DAT:7:24,AREAS042.DAT,7,24,"""I am sooo bored! Nothing[01]exciting ever happens[01]around here!""",86,
AREAS042.DAT:7:25,AREAS042.DAT,7,25,"""We don't have a storeroom,[01]so we keep the items in our[01]bellies![02][0B]Just kidding, silly!""",122,
AREAS042.DAT:7:26,AREAS042.DAT,7,26,"""What do we do? We're[01]buyers.""",43,
AREAS042.DAT:7:27,AREAS042.DAT,7,27,"""Sorry--I wish I could give[01]you a discount, but[01]business is business.""",99,
AREAS042.DAT:7:33,AREAS042.DAT,7,33,"""We're just your ordinary[01]weapons shop! Want to buy[01]anything?""[12][84][0C][94]Buy[01]Sell[01]Trade[01]Exit",119,
AREAS042.DAT:7:36,AREAS042.DAT,7,36,"""You know...[02]I don't really like weapons[01]much...Don't like selling[01]them, either...""",117,
AREAS042.DAT:7:37,AREAS042.DAT,7,37,"""Want to try one of our[01]weapons out? Give it a[01]practice swing?[02]W-wait...Why are you[01]looking at me like that!?""",155,
AREAS042.DAT:7:38,AREAS042.DAT,7,38,"""The more faeries we have[01]working in here, the easier[01]it is to get good weapons!""",114,
AREAS042.DAT:7:39,AREAS042.DAT,7,39,"""Thanks for shopping here![01]Come again soon!""",62,
AREAS042.DAT:7:40,AREAS042.DAT,7,40,"""It's my job to sharpen the[01]swords and stuff.[02]There's nothing like a[01]nice, shiny, just-sharpened[01]sword![02]Makes me want to try[01]it out, you know...""",204,
AREAS042.DAT:7:41,AREAS042.DAT,7,41,"""I saw a guy in a circus[01]swallow swords once...Can[01]you do that?""",90,
AREAS042.DAT:7:42,AREAS042.DAT,7,42,"""There's something scary[01]about people who collect[01]weapons, you know...""",100,
AREAS042.DAT:7:43,AREAS042.DAT,7,43,"""Wow! You're back again?[01]It's so good to see you[01]again!""",79,
AREAS042.DAT:7:44,AREAS042.DAT,7,44,"""If you want, I'll go out[01]and look for all sorts of[01]items for you![02]Do you want me to go out on[01]a search?""[12][82][0C][82]Yes[01]No",162,
AREAS042.DAT:7:45,AREAS042.DAT,7,45,"""If you want, I'll go out[01]and look for all sorts of[01]items for you![02]Do you want me to go out on[01]a search?""[12][82][0C][82]Yes[01]No",162,
AREAS042.DAT:7:46,AREAS042.DAT,7,46,"""If you want, I'll go out[01]and look for all sorts of[01]items for you![02]Do you want me to go out on[01]a search?""[12][82][0C][82]Yes[01]No",162,
AREAS042.DAT:7:47,AREAS042.DAT,7,47,"""If you want, I'll go out[01]and look for all sorts of[01]items for you![02]Do you want me to go out on[01]a search?""[12][82][0C][82]Yes[01]No",162,
AREAS042.DAT:7:48,AREAS042.DAT,7,48,"""If you want, I'll go out[01]and look for all sorts of[01]items for you![02]Do you want me to go out on[01]a search?""[12][82][0C][82]Yes[01]No",162,
AREAS042.DAT:7:49,AREAS042.DAT,7,49,"""If you want, I'll go out[01]and bring back anything I[01]find.[02]Want me to go out on a[01]search?""[12][82][0C][82]Yes[01]No",139,
AREAS042.DAT:7:50,AREAS042.DAT,7,50,"""If you want, I can go out[01]and pick up some items for[01]you.[02]Want me to go out on a[01]search?""[12][82][0C][82]Yes[01]No",141,
AREAS042.DAT:7:51,AREAS042.DAT,7,51,"""I just love to go out and[01]travel! If I find anything,[02]I'll bring it back for you.[01]Want me to go on a search?""[12][82][0C][82]Yes[01]No",169,
AREAS042.DAT:7:52,AREAS042.DAT,7,52,"""Where should I go?""",29,
AREAS042.DAT:7:54,AREAS042.DAT,7,54,"""All right, I'm off! See[01]you when I get back!""",65,
AREAS042.DAT:7:55,AREAS042.DAT,7,55,"""Well, see you later then.""",38,
AREAS042.DAT:7:56,AREAS042.DAT,7,56,"""I'll try and find the best[01]things I can![02]Or do you not want me to go[01]now?""[12][82][0C][93]Change destination[01]Cancel search[01]Don't cancel search",184,
AREAS042.DAT:7:57,AREAS042.DAT,7,57,"""I'll try and find the best[01]things I can![02]Or do you not want me to go[01]now?""[12][82][0C][93]Change destination[01]Cancel search[01]Don't cancel search",184,
AREAS042.DAT:7:58,AREAS042.DAT,7,58,"""It's kind of scary, going[01]on a trip to a faraway[01]place...[02]Do you want to cancel the[01]search?""[12][82][0C][93]Change destination[01]Cancel search[01]Don't cancel search",209,
AREAS042.DAT:7:59,AREAS042.DAT,7,59,"""If I die, it's your fault![02]Can I just stay here and[01]not go out on a search?""[12][82][0C][93]Change destination[01]Cancel search[01]Don't cancel search",187,
AREAS042.DAT:7:60,AREAS042.DAT,7,60,"""I'm busy packing, getting[01]ready to go out on my[01]search.[02]That is, unless you don't[01]want me to go anymore?""[12][82][0C][93]Change destination[01]Cancel search[01]Don't cancel search",227,
AREAS042.DAT:7:61,AREAS042.DAT,7,61,"""All right, then, I won't[01]go!""",43,
AREAS042.DAT:7:62,AREAS042.DAT,7,62,Dif.5  Desert,19,
AREAS042.DAT:7:63,AREAS042.DAT,7,63,Dif.5  Desert,19,
AREAS042.DAT:7:64,AREAS042.DAT,7,64,Dif.5  Desert,19,
AREAS042.DAT:7:65,AREAS042.DAT,7,65,Dif.1  Wyndia,19,
AREAS042.DAT:7:66,AREAS042.DAT,7,66,Dif.2  Ludia,17,
AREAS042.DAT:7:67,AREAS042.DAT,7,67,Dif.2  Astan,17,
AREAS042.DAT:7:68,AREAS042.DAT,7,68,Dif.5  Zhinga Mts.,26,
AREAS042.DAT:7:69,AREAS042.DAT,7,69,Dif.1  Gold Plains,26,
AREAS042.DAT:7:70,AREAS042.DAT,7,70,Dif.5  Highlands,23,
AREAS042.DAT:7:71,AREAS042.DAT,7,71,Dif.3  S. Hesperia,26,
AREAS042.DAT:7:72,AREAS042.DAT,7,72,Dif.2  Shikk,17,
AREAS042.DAT:7:73,AREAS042.DAT,7,73,Dif.4  Salt Sea,22,
AREAS042.DAT:7:74,AREAS042.DAT,7,74,Dif.4 N. Islands,23,
AREAS042.DAT:7:75,AREAS042.DAT,7,75,Dif.3  Paedra,19,
AREAS042.DAT:7:76,AREAS042.DAT,7,76,Dif.3  C. Hesperia,26,
AREAS042.DAT:7:77,AREAS042.DAT,7,77,"""I almost got killed[01]bringing that back here.[01]I hope you're happy!""",94,
AREAS042.DAT:7:78,AREAS042.DAT,7,78,"""I almost got killed[01]bringing that back here.[01]I hope you're happy!""",94,
AREAS042.DAT:7:79,AREAS042.DAT,7,79,"""I almost got killed[01]bringing that back here.[01]I hope you're happy!""",94,
AREAS042.DAT:7:80,AREAS042.DAT,7,80,"""I almost got killed[01]bringing that back here.[01]I hope you're happy!""",94,
AREAS042.DAT:7:81,AREAS042.DAT,7,81,"""I'm just glad I got back[01]here in one piece!""",63,
AREAS042.DAT:7:82,AREAS042.DAT,7,82,"""I brought you back[01]something real nice!""",58,
AREAS042.DAT:7:83,AREAS042.DAT,7,83,"""I did my best for you,[01][04]",36,
AREAS042.DAT:7:87,AREAS042.DAT,7,87,"""We buy and sell [09]#",27,
AREAS042.DAT:7:88,AREAS042.DAT,7,88,"""We buy and sell [09]#",27,
AREAS042.DAT:7:89,AREAS042.DAT,7,89,"""We buy and sell [09]#",27,
AREAS042.DAT:7:90,AREAS042.DAT,7,90,"""We buy and sell [09]#",27,
AREAS042.DAT:7:91,AREAS042.DAT,7,91,"""We buy and sell [09]#",27,
AREAS042.DAT:7:92,AREAS042.DAT,7,92,"""How much [09]#",17,
AREAS042.DAT:7:93,AREAS042.DAT,7,93,"""How much [09]#",17,
AREAS042.DAT:7:94,AREAS042.DAT,7,94,"""How much [09]#",17,
AREAS042.DAT:7:95,AREAS042.DAT,7,95,"""You want [07]",16,
AREAS042.DAT:7:96,AREAS042.DAT,7,96,"""How much [09]#",17,
AREAS042.DAT:7:97,AREAS042.DAT,7,97,"""You're selling [07]",24,
AREAS042.DAT:7:98,AREAS042.DAT,7,98,"""You don't have enough zenny!""",43,
AREAS042.DAT:7:99,AREAS042.DAT,7,99,"""You can't carry any more [09]#",40,
AREAS042.DAT:7:100,AREAS042.DAT,7,100,"""You don't have any [09]#",31,
AREAS042.DAT:7:106,AREAS042.DAT,7,106,"""Thanks!""",13,
AREAS042.DAT:7:107,AREAS042.DAT,7,107,"""I just know prices are[01]going to go up soon! I can[01]feel it!""",85,
AREAS042.DAT:7:108,AREAS042.DAT,7,108,"""I just know prices are[01]going to go up soon! I can[01]feel it!""",85,
AREAS042.DAT:7:109,AREAS042.DAT,7,109,"""I just know prices are[01]going to go up soon! I can[01]feel it!""",85,
AREAS042.DAT:7:110,AREAS042.DAT,7,110,"""I just know prices are[01]going to go up soon! I can[01]feel it!""",85,
AREAS042.DAT:7:111,AREAS042.DAT,7,111,"""I just know prices are[01]going to go up soon! I can[01]feel it!""",85,
AREAS042.DAT:7:112,AREAS042.DAT,7,112,"""It looks like prices are[01]going to go up.""",59,
AREAS042.DAT:7:113,AREAS042.DAT,7,113,"""Things are staying about[01]the same right now.""",65,
AREAS042.DAT:7:114,AREAS042.DAT,7,114,"""Looks like prices could[01]drop any time now.""",62,
AREAS042.DAT:7:115,AREAS042.DAT,7,115,"""It's not looking[01]too good...""",43,
AREAS042.DAT:7:116,AREAS042.DAT,7,116,"""I'd buy now if I were[01]you.""",40,
AREAS042.DAT:7:117,AREAS042.DAT,7,117,"""I'd sell now if I were[01]you.""",41,
AREAS042.DAT:7:118,AREAS042.DAT,7,118,"""Do you want to trade the[01][09]#",40,
AREAS042.DAT:7:119,AREAS042.DAT,7,119,"""Do you want to trade the[01][09]#",40,
AREAS042.DAT:7:120,AREAS042.DAT,7,120,"""Do you want to trade the[01][09]#",40,
AREAS042.DAT:7:121,AREAS042.DAT,7,121,"""Do you want to trade the[01][09]#",40,
AREAS042.DAT:7:122,AREAS042.DAT,7,122,"""Do you want to trade the[01][09]#",40,
AREAS042.DAT:7:123,AREAS042.DAT,7,123,"""Hi there! Do you want to[01]buy some insurance?[02]You never know when it'll[01]come in handy! Interested?""[12][82][0C][82]Yes[01]No",153,
AREAS042.DAT:7:124,AREAS042.DAT,7,124,"""Hi there! Do you want to[01]buy some insurance?[02]You never know when it'll[01]come in handy! Interested?""[12][82][0C][82]Yes[01]No",153,
AREAS042.DAT:7:125,AREAS042.DAT,7,125,"""Hi there! Do you want to[01]buy some insurance?[02]You never know when it'll[01]come in handy! Interested?""[12][82][0C][82]Yes[01]No",153,
AREAS042.DAT:7:126,AREAS042.DAT,7,126,"""Hi there! Do you want to[01]buy some insurance?[02]You never know when it'll[01]come in handy! Interested?""[12][82][0C][82]Yes[01]No",153,
AREAS042.DAT:7:127,AREAS042.DAT,7,127,"""Hi there! Do you want to[01]buy some insurance?[02]You never know when it'll[01]come in handy! Interested?""[12][82][0C][82]Yes[01]No",153,
AREAS042.DAT:7:128,AREAS042.DAT,7,128,"""Hi there! Do you want to[01]buy some insurance?[02]You never know when it'll[01]come in handy! Interested?""[12][82][0C][82]Yes[01]No",153,
AREAS042.DAT:7:129,AREAS042.DAT,7,129,"""Hi there! Do you want to[01]buy some insurance?[02]You never know when it'll[01]come in handy! Interested?""[12][82][0C][82]Yes[01]No",153,
