offset,text_target
AREAS042.DAT:7:0,[0C][8A][12][82][0C][82]Sim Nao
AREAS042.DAT:7:1,[0C][8A][12][82][0C][82]Sim Nao
AREAS042.DAT:7:2,[0C][88][12][82][0C][82]Sim Nao
AREAS042.DAT:7:4,E perigoso viajar ferido.[02]Por que nao fica aqui e descansa?
AREAS042.DAT:7:5,Quer descansar?
AREAS042.DAT:7:6,Quer descansar?
AREAS042.DAT:7:7,"Trabalhar nesse negocio eh dificil, sabe?[02]Ter que lidar com todas as reclamacoes e pessoas sem zenny...[02]Enfim, quer descansar?"
AREAS042.DAT:7:8,"Trabalhar nesse negocio eh dificil, sabe?[02]Ter que lidar com todas as reclamacoes e pessoas sem zenny...[02]Enfim, quer descansar?"
AREAS042.DAT:7:9,Essa eh a pousada mais limpa da aldeia![02]Quer descansar?
AREAS042.DAT:7:10,Essa eh a pousada mais limpa da aldeia![02]Quer descansar?
AREAS042.DAT:7:11,"Sei tudo sobre voce e seus amigos, [04]"
AREAS042.DAT:7:12,"Sei tudo sobre voce e seus amigos, [04]"
AREAS042.DAT:7:13,"Ate agora, voces procuraram em [07]"
AREAS042.DAT:7:20,"...Por que eu tenho que ficar aqui nessa loja vendendo coisas?[02]Eh chato! Quero um trabalho mais emocionante, com viagens e responsabilidade!"
AREAS042.DAT:7:21,Nao fazia ideia de que havia tantos tipos de itens diferentes!
AREAS042.DAT:7:22,"Quanto mais fadas trabalhando aqui, mais facil conseguir itens raros!"
AREAS042.DAT:7:23,Obrigado por vir! Legal te ver de novo!
AREAS042.DAT:7:24,To muito entediado! Nunca acontece nada emocionante por aqui!
AREAS042.DAT:7:25,"A gente nao tem estoque, entao guardamos os itens na barriguinha![02][0B]Brincadeira, seu tonto!"
AREAS042.DAT:7:26,Somos comprador. Eh o que fazemos.
AREAS042.DAT:7:27,"Desculpe--gostaria de te dar desconto, mas negocio eh negocio."
AREAS042.DAT:7:33,"""Somos uma loja de armas[01]comum! Quer comprar[01]algo?""[12][84][0C][94]Comprar[01]Vender[01]Trocar[01]Sair"
AREAS042.DAT:7:36,Sabe... Nao [02]gosto muito de armas... Nao gosto nem de vender elas...
AREAS042.DAT:7:37,Quer testar uma de nossas armas? Dar uma balancadinha?[02]A-espera... Por que esta me olhando assim!?
AREAS042.DAT:7:38,"Quanto mais fadas trabalhando aqui, mais facil conseguir boas armas!"
AREAS042.DAT:7:39,Obrigado por comprar! Volte em breve!
AREAS042.DAT:7:40,"Meu trabalho eh afiar espadas e tal.[02]Nao ha nada como uma bonita e reluzente espada recem-afiada![02]Me da vontade de testar, sabe..."
AREAS042.DAT:7:41,Ja vi um cara num circo engoler espadas... Voce consegue fazer isso?
AREAS042.DAT:7:42,"Tem algo de assustador em quem coleciona armas, sabe..."
AREAS042.DAT:7:43,Uau! Voces voltaram?[01]Que legal te ver de novo!
AREAS042.DAT:7:44,"Se quiser, saio procurando todo tipo de item para voce![02]Quer que eu va procurar?"
AREAS042.DAT:7:45,"Se quiser, saio procurando todo tipo de item para voce![02]Quer que eu va procurar?"
