offset,text_target
0x1a6d4,A Kuon me leva até um prédio baixo de pedra perto da\n
0x1a707,saída da vila...
0x1a717,Parece ser um depósito--vários sacos estão\n
0x1a748,empilhados bem alto lá dentro.
0x1a75d,"Alguns estão abertos, aparentemente cheios de pequenos\n"
0x1a791,grãos parecidos com sementes...
0x1a79b,A estalajadeira quer oito desses sacos levados\n
0x1a7cd,até o moinho.
0x1a7df,"Saquei. Esses aqui, né?"
0x1a7f2,Isso mesmo.
0x1a800,"Ela fala como se não fosse nada, mas cada saco parece\n"
0x1a837,pesar uma tonelada...
0x1a84f,Me surpreende ela querer trabalhar depois de andar o dia\n
0x1a883,todo. Eu não conseguiria nem se tentasse.
0x1a8b3,Isso. Oito desses. Até o moinho.
0x1a8da,"Argh, ela quer que eu ajude? Tô exausto. Mal\n"
0x1a911,"consigo me mexer, pelo amor de Deus."
0x1a933,"Mas eu DEVO a ela, e seria falta de educação\n"
0x1a967,"só ficar parado olhando... Ela está cuidando de mim,\n"
0x1a99a,afinal.
0x1a9a5,"Tá bom, deixa eu te ajudar um pouco, então."
0x1a9d1,...Hein?
0x1a9d9,A Kuon fica com uma cara de espanto. Será que ela não\n
0x1aa10,esperava que eu me oferecesse pra ajudar?
0x1aa2f,Eu disse: deixa eu te ajudar um pouco.
0x1aa52,"A Kuon fica me encarando pasma por um instante, então\n"
0x1aa85,sorri e acena.
0x1aa96,"Hum, obrigada. Agradeço. Você pode levar oito\n"
0x1aaca,"desses sacos até o moinho, então?"
0x1aaf0,Claro. Só oito?
0x1ab02,Se não se importar.
0x1ab13,"Oito... Isso é... bastante coisa, na real."
0x1ab3c,...Pera um pouco. Oito?
0x1ab52,Espera... Você quer dizer todos eles!?
0x1ab71,Boa sorte.
0x1ab7f,"Espera, espera, calma. Não me vem com ""boa sorte""\n"
0x1abb5,e cai fora. Você vai me fazer fazer tudo?
0x1abe1,Hein?
0x1abe6,"Não me venha com ""hein?""! Eu disse que ajudaria, não que faria todo o\n"
0x1ac19,trabalho pra você!
0x1ac27,"Ahn... Haku, eu aceitei esse trabalho por você.\n"
0x1ac58,Não quero muito tirar isso de você.
0x1ac87,...Quê?
0x1ac90,"""Por mim?"" O que ela quer dizer com ISSO?"
0x1acbb,Achei que ser cuidado o tempo todo\n
0x1aced,"talvez estivesse te pesando, então quis ajudar."
0x1ad1c,"Se você tivesse algum trabalho pra fazer e se sustentar,\n"
0x1ad52,não precisaria se sentir assim. Né?
0x1ad7d,Q--
0x1ad82,Isso foi... completamente desnecessário.
0x1ada6,Não é como se eu me sentisse menos homem ou culpado nem\n
0x1add6,nada do tipo.
0x1adea,"De todo jeito, não tem como eu conseguir\n"
0x1ae1f,fazer isso sozinho. Vou precisar da ajuda dela.
0x1ae4b,Os únicos trabalhos que sobraram com a estalajadeira eram tarefas\n
0x1ae82,"de criança, mas é melhor que nada..."
0x1aeaa,Tarefas... de criança?
0x1aec0,"Olho pros sacos enormes e pesados, cada um um\n"
0x1aef4,"braçado, cheio até a boca."
0x1af10,Algum problema?
0x1af21,CRIANÇAS carregam isso?
0x1af33,"Hein? Sim, quando querem trabalhar por um\n"
0x1af64,"trocado, claro."
0x1af78,Eu... Não quis dizer nada com isso. Só queria que você\n
0x1afae,soubesse por que é o único trabalho que sobrou.
0x1afd2,A Kuon acrescenta essa última parte bem rápido. Tenho a\n
0x1b007,impressão de que ela acha que feriu minha masculinidade.
0x1b035,"Mas qual é. Se isso é só tarefa de criança, os\n"
0x1b06b,sacos devem ser bem mais leves do que parecem.
0x1b094,Não pode ser tão ruim. Acho melhor só\n
0x1b0c8,acabar logo com isso.
0x1b0d6,Argh... NGHHH--!!
0x1b0e8,*BAM*
0x1b0f0,Me corrijo. Não são leves.
0x1b117,"O moinho não é longe daqui, mas também não é perto,\n"
0x1b14b,não. E eu tenho que fazer o trajeto oito vezes?
0x1b17c,"Com sacos tão pesados, isso não parece trabalho que\n"
0x1b1b2,"uma criança ajudaria a fazer, quanto mais sozinha."
0x1b1e4,Haku?
0x1b1ea,"Kuon, como exatamente isso é tarefa pra criança?\n"
0x1b21c,Você tá me zoando?
0x1b234,Ahn...
0x1b23a,A Kuon dá uma resposta ambígua e desvia o olhar.
0x1b26d,"Ora, vo--Eu sabia."
0x1b280,"...Ele ainda deve estar se recuperando, é... não\n"
0x1b2b5,recuperou a força toda. Deve ser isso.
0x1b2e3,"Ei, não foge da pergunta."
0x1b302,"A gente não pode deixar você se esforçar demais, então senta\n"
0x1b334,"ali enquanto eu carrego, tá?"
0x1b352,"Ei, eu tô falando com vo--"
0x1b36a,E ela já foi. Aff. Não vou recusar uma\n
0x1b39e,"sentada, mas não posso dizer que não tô irritado."
0x1b3c9,Consigo me levantar e vou atrás dela.
0x1b3f7,A cena da Kuon empilhando vários sacos enormes\n
0x1b42b,nos ombros me recebe dentro do depósito.
0x1b45f,Upa.
0x1b464,"*BAM, BAM, BAM*"
0x1b47a,Ela joga saco após saco numa pilha nos\n
0x1b4aa,"ombros, como se fossem leves feito almofadas."
0x1b4df,Com licença.
0x1b4ef,"A Kuon, com os sete sacos restantes empilhados nos\n"
0x1b522,"ombros, passa saltitando por mim sem esforço e sai pela\n"
0x1b558,porta.
0x1b55e,Uma tarefa... de criança...
0x1b577,Tá. Certo. Eu vou só... vou fingir que não\n
0x1b5ac,vi aquilo.
