offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS029.DAT:8:0,AREAS029.DAT,8,0,"""Don't get many visitors[01]out this way, but we're[01]always glad to see them!""",104,
AREAS029.DAT:8:1,AREAS029.DAT,8,1,"""Don't get many visitors[01]out this way, but we're[01]always glad to see them!""",104,
AREAS029.DAT:8:2,AREAS029.DAT,8,2,"""We've heard rumors that[01]the capital's been attacked[01]by some kind of monster...[02]You know anything about[01]that?""",155,
AREAS029.DAT:8:3,AREAS029.DAT,8,3,"""What? You want to go to[01]the capital?[02]The only one here who's[01]ever been there is Gramps.[02]That's what everyone[01]calls him.[02]He lives in the tent[01]over there.""",216,
AREAS029.DAT:8:4,AREAS029.DAT,8,4,"""You know the horses and[01]whelks the Imperial Troops[01]ride into battle?[02]We catch 'em and sell 'em[01]to the Empire! That's how[01]we get our money.[02]Every so often we go after[01]monsters, too.""",255,
AREAS029.DAT:8:6,AREAS029.DAT,8,6,"[14][01][01][0A][02]""Pippiki!""",22,[14][01]
AREAS029.DAT:8:7,AREAS029.DAT,8,7,"""Travelers, eh?[02]You say you want to go to[01]the capital?""",78,
AREAS029.DAT:8:8,AREAS029.DAT,8,8,"""In that case, you'll need[01]to talk to Gramps...There's[01]one small problem, though.""",115,
AREAS029.DAT:8:9,AREAS029.DAT,8,9,"""Little while ago, his pet[01]chicken Tak ran off, and[01]ever since then,[02]he's been despondent--[01]doesn't talk to anyone.""",163,
AREAS029.DAT:8:10,AREAS029.DAT,8,10,"[14][02][02]""Where are you, my[01]little Tak? Here[01]Tak Tak!""",68,[14][02]
AREAS029.DAT:8:11,AREAS029.DAT,8,11,"[14][03][02]""Thank you so much[01]for finding my Tak!""",59,[14][03]
AREAS029.DAT:8:12,AREAS029.DAT,8,12,"[14][03][02]""You say you want to[01]go to the capital,[01]yes?""",68,[14][03]
AREAS029.DAT:8:13,AREAS029.DAT,8,13,"[14][03][02]""Hmmm...In that case,[01]the quickest way is[02]to go east and go[01]through the gate at[01][05][02]Kwanso[06]...[02]You might not be able[01]to get through now,[01]though...""",208,[14][03]
AREAS029.DAT:8:14,AREAS029.DAT,8,14,"[14][03][02]""I've heard there's[01]something going on in[01]the capital,[02]and that they're[01]going to close all[01]the gates.""",148,[14][03]
AREAS029.DAT:8:15,AREAS029.DAT,8,15,"[14][04][03]""Isn't there any[01]other way to get to[01]the capital?""",75,[14][04]
AREAS029.DAT:8:16,AREAS029.DAT,8,16,"[14][03][02]""Well...[02]There's the [05][02]First[01]Emperor's Tomb[06] to[01]the northeast...""",96,[14][03]
AREAS029.DAT:8:18,AREAS029.DAT,8,18,"[14][03][02]""That's right...[02]There's a road there[01]that will take you to[01]Astana.""",100,[14][03]
AREAS029.DAT:8:20,AREAS029.DAT,8,20,"[14][02][02]""You're welcome.[02]By the way, miss...[01]Have we met somewhere[01]before?""",99,[14][02]
AREAS029.DAT:8:22,AREAS029.DAT,8,22,"[14][03][02]""Hmmm...Oh well, no[01]matter.[02]You be careful,[01]though--the [05][02]Tomb[06] is[01]haunted![02]No one knows what[01]kinds of monsters[01]are there!""",177,[14][03]
AREAS029.DAT:8:23,AREAS029.DAT,8,23,"""What? The road leading[01]from the tomb?[02]Yeah, I've heard of it.[02]I remember hearing about[01]it when I went to Astana[02]with Gramps to sell some[01]monsters we'd caught.""",225,
AREAS029.DAT:8:26,AREAS029.DAT,8,26,"""Cluck-cluck!""",20,
AREAS029.DAT:8:27,AREAS029.DAT,8,27,"[14][07][04][0A][04]""Cluck cluck!""",27,[14][07]
AREAS029.DAT:8:28,AREAS029.DAT,8,28,"[14][07][04][0A][05]""B-bwack!""",22,[14][07]
AREAS029.DAT:8:29,AREAS029.DAT,8,29,"[14][07][04][0A][03]""K-kluck""",20,[14][07]
AREAS029.DAT:8:30,AREAS029.DAT,8,30,"[14][08][05][0A][01]""Zzzz...""",20,[14][08]
AREAS029.DAT:8:31,AREAS029.DAT,8,31,"""I was trying to make a[01]fence to keep Gramps'[01]chickens in,[02]but they were too fast[01]for me and ran off...[02]If you go to the [05][02]Western[01]Plains[06], you can probably[01]still catch up with them.""",257,
AREAS029.DAT:8:32,AREAS029.DAT,8,32,"""Tanks to you, da birdie[01]got a friend.[02]Tanks--you can have dis!""",90,
AREAS029.DAT:8:33,AREAS029.DAT,8,33,"""Tanks to you, da birdie[01]got a friend.[02]Tanks--you can have dis!""",90,
AREAS029.DAT:8:35,AREAS029.DAT,8,35,"""Tanks to you, da birdie[01]got a friend.""",55,
AREAS029.DAT:8:36,AREAS029.DAT,8,36,"""A little while ago, there[01]was a big fire in the woods[01]near the Emperor's Tomb!""",113,
AREAS029.DAT:8:37,AREAS029.DAT,8,37,"""You're going to visit the[01]Emperor's grave?[02]I thought you wanted to go[01]to the capital?""",122,
AREAS029.DAT:8:38,AREAS029.DAT,8,38,"[14][07][04][0A][06]""Cluck!""",19,[14][07]
AREAS029.DAT:8:39,AREAS029.DAT,8,39,"[14][03][02]""I remember I'd gone[01]to the [05][02]Emperor's Tomb[06][02]to catch some[01]monsters to sell[01]in Astana...[02]That's when I found[01]that road there.""",183,[14][03]
AREAS029.DAT:8:40,AREAS029.DAT,8,40,"""Thank you so much. Thanks[01]to your help, Gramps is[01]back to his old self!""",103,
AREAS029.DAT:8:41,AREAS029.DAT,8,41,"[14][09][06][0A][01]""Kluck!""",19,[14][09]
AREAS029.DAT:8:43,AREAS029.DAT,8,43,Do you want to stop the[01]game and leave?[12][01][0C][C2]Yes[01]No,69,
