offset,text_source,byte_budget
0x56af3,Nngh... Gah...,14
0x56b02,The room is already painfully bright by the time\n,50
0x56b35,"I dare to open my eyes. I can hear voices, but...",49
0x56b67,I'm alone in the room.,22
0x56b7e,"Urgh, my head... Hi, hangover. How're you.",42
0x56ba9,Definitely drank too much last night...,39
0x56bd1,Ah...,5
0x56bd7,I manage to pour myself a jug of water and down the\n,53
0x56c0d,"whole thing in one go, clearing my head.",40
0x56c36,Just how late was I up partying last night?,43
0x56c62,They made me drink with them after I came back with\n,53
0x56c98,"Ukon, and... Everything after that is hazy.",43
0x56cc4,"Seems like I managed to make it to bed, at least.",49
0x56cf6,"Halfway into my second jug of water, Kuon enters,\n",51
0x56d2a,already fully dressed.,22
0x56d41,"Morning, sleepyhead. Back in the world of the\n",47
0x56d71,living now?,11
0x56d7d,"Yeah, I just woke up.",21
0x56d93,You don't look like you're doing too well. I guess\n,52
0x56dc8,"I shouldn't be surprised, considering last night.",49
0x56dfa,Nnhh. Yeah. I've got a bit of a hangover.,41
0x56e24,"Hmm. I thought that might be the case, so I prepared\n",54
0x56e5b,a little something to help. Here.,33
0x56e7d,Kuon holds out a bowl in her hands...,37
0x56ea3,...filled to the brim with something dark green and\n,53
0x56ed9,viscous.,8
0x56ee2,"It's medicine that'll help sober you up. Be careful,\n",54
0x56f19,though--it's got a bit of a strong flavor.,42
0x56f44,"Ah, thank you.",14
0x56f53,PFFFEH!?,8
0x56f5c,Aah! What'd you spit it out for!?,33
0x56f7e,Guh... g-gah... ghhh...,23
0x56f96,Wh-What is... it's... What is this flavor? I-It's\n,51
0x56fca,"somehow bitter, hot, sweet, and s-sour all at once...",53
0x57000,The best medicine always has a bitter taste! You\n,50
0x57033,"may not like it, but I can guarantee its effects.",49
0x57065,"Why, you--Is this--? *Cough, cough--*",37
0x5708b,"*Cough, cough--* I-Is this just punishment for\n",48
0x570bc,sleeping in too late?,21
0x570d2,Hmph! Nothing of the sort. This medicine is my\n,48
0x57103,SPECIALTY. It even earned my father's praise.,45
0x57131,"Either he was biased because you're his child, or\n",51
0x57165,he couldn't bring himself to tell the truth.,44
0x57192,You get used to the flavor. It's almost addicting--\n,53
0x571c8,"a mature, nuanced profile, for refined palates...",49
0x571fa,Kuon puts her lips to the bowl in her hands...,46
0x57229,Mm. Delicious. The bitterness lends it a depth of\n,51
0x5725d,complexity that's almost indescribable.,39
0x57285,"Seeing her drinking the vile stuff down readily,\n",50
0x572b8,I nearly gag.,13
0x572c6,Hurk--,6
0x572cd,Guh. The inside of my mouth is still...,39
0x572f5,"There's no doubt my hangover is receding, but that\n",52
0x5732a,foul taste is still lingering in my mouth.,42
0x57355,If she was feeding this stuff to her father on the\n,52
0x5738a,"regular, she was definitely trying to murder him.",49
0x573bc,...Hm?,6
0x573c3,A rising noise in the distance interrupts my\n,46
0x573f2,thoughts. Some kind of commotion outside the inn?,49
0x57424,"Poking my head out to find the source of the hubbub,\n",54
0x5745b,I spy large carts parked in the central plaza.,46
0x5748a,A number of new faces chat with the villagers--the\n,52
0x574bf,"people who came with the caravan, no doubt.",43
0x574eb,"Heya, kid. Sleep well?",22
0x57502,Well enough that I don't remember a damn thing.,47
0x57532,Bahahaha! I don't doubt it. Even our missy was\n,48
0x57563,having trouble waking you up.,29
0x57581,"It was somethin' to see, her nursing you diligently\n",53
0x575b7,while you were dead-ass drunk.,30
0x575d6,Nngh... Don't say that.,23
0x575ee,"Ahahaha! It's fine, c'mon. I think some of the men\n",52
0x57623,"wanted you dead from envy, seeing her taking care\n",51
0x57657,of you.,7
0x5765f,"That's not ""fine"" at all.",25
0x57679,Forget it. So what's in the carts?,34
0x5769c,"Examining one of the caravan's wagons more closely,\n",53
0x576d2,it looks larger than the ones around the village...,51
0x57706,Escorting this cargo to the capital is why we\n,47
0x57736,originally came out here. We got hired for it.,46
0x57765,"Then you'll be on your way soon, huh?",37
0x5778b,"Yeah, we're in the middle of the handover. Soon as\n",52
0x577c0,"everything's squared away, we'll be off.",40
0x577e9,I see...,8
0x577f2,Which means this is goodbye for now. Since we're\n,50
