offset,text_source,byte_budget
0x900d2,Who... Who is...?,17
0x900e4,Someone... Somebody's calling me...,35
0x90108,...certain?,11
0x90114,You're absolutely certain of this?,34
0x90137,"I see. I'd hoped it wasn't true, but this...\n",46
0x90166,"If this is true, we're in a dangerous situation.",48
0x90197,Try... do... -thing risky.\n,28
0x901b4,"...is worried about you, too.",29
0x901d2,"Yeah, I know.",13
0x901e0,Woman,5
0x901e6,It'll be all right. I don't plan on doing\n,43
0x90212,anything stupid.,16
0x90223,Girl,4
0x90228,That's none of your business! Who--,35
0x9024c,"Ah... it's strange, but...",26
0x90267,This feels really... nostalgic?,31
0x90287,Ah... Who are... Who are you...?,32
0x902a8,Who... are... these people...?,30
