offset,text_source,byte_budget
0x186a58,Hey Uncle. Uncle!,17
0x186a6a,Quit calling me that. Makes me feel old.\n,42
0x186a95,I dunno if I've lived long enough to be 'Uncle'\n,49
0x186ac7,age.,4
0x186acc,"But you are my uncle, aren't you?",33
0x186aee,Enough with that!,17
0x186b00,Whah!?,6
0x186b07,"Mo-om, Uncle's being meeaan!",28
0x186b24,Woman,5
0x186b2a,Oh dear. Is he now? But boys are often mean to\n,48
0x186b5b,"the girls they like most, so try to forgive him.\n",50
0x186b8e,OK?,3
0x186b92,Is that supposed to be a joke?\n,32
0x186bb3,Don't be ridiculous.,20
0x186bc8,"Really? Well, I wouldn't mind at all, you know.",47
0x186bf8,Hmmm... Then if you still aren't married even\n,47
0x186c28,"when you're really old, I can marry you, OK?",44
0x186c55,"Quiet, you.",11
0x186c61,Nyah-nyah!,10
0x186c6c,Urgh... That little brat. She gets more\n,41
0x186c96,annoying every year.,20
0x186cab,Fine. No more of my curry for you.,34
0x186cce,"H-Hey, let's not be too hasty...\n",34
0x186cf1,That stuff was honestly pretty good.,36
0x186d16,Right?,6
0x186d1d,"...Eh, fine. I'll drop by sometime. But I better\n",50
0x186d50,see some of that curry on the table.,36
0x186d75,"Hee hee, OK. But you gotta play with me too.",44
0x186da2,"Yeah, yeah. I will.",19
0x186db6,You better come. Pinky swear! Cross your heart\n,48
0x186de7,and hope to die! It's a promise.,32
0x186e08,"OK, OK, I got it! Geez, why am I making a\n",43
0x186e34,stupid promise like this...?,28
0x186e51,"Cross my heart and hope to die, stick a needle\n",48
0x186e82,in my eye. There!,17
0x18a878,A summons from Mikazuchi?,25
0x18a892,I was working on my literacy assignments one\n,46
0x18a8c1,"afternoon when Nekone told me, grim-faced.",42
0x18a8ec,Yes. A message has been sent to us to go to his\n,49
0x18a91e,manor.,6
0x18a925,Mikazuchi... that guy we visited on Oshtor's\n,46
0x18a954,behalf? Imperial Guard of the Left...\n,39
0x18a97c,right?,6
0x18a983,He felt like Oshtor's opposite... He's kinda\n,46
0x18a9b2,"menacing, and seems like a soldier more than\n",46
0x18a9e1,anything.,9
0x18a9eb,"Yes, that Lord Mikazuchi. The message requested\n",49
0x18aa1d,that the two of us go to his manor.,35
0x18aa41,The two of us?,14
0x18aa50,What does the guy want with us?,31
0x18aa74,What's the sour face? You nervous about\n,41
0x18aa9e,"something...? I can't blame you, considering\n",46
0x18aacd,it's THAT guy.,14
0x18aadc,This must be some kind of ploy.,31
0x18aafc,...Huh?,7
0x18ab04,He must be inviting those closest to my dear\n,46
0x18ab33,brother... to beguile them into becoming his\n,46
0x18ab62,own pawns.,10
0x18ab6d,I have no doubt in my mind that is why he has\n,47
0x18ab9d,called for us.,14
0x18abac,"Well, I've got SOME doubt in my mind...",39
0x18abd4,You must be cautious. You are falling right into\n,50
0x18ac07,the Imperial Guard of the Left's trap.,38
0x18ac2e,"Yeah, I dunno... I think it'd be a little too\n",47
