offset,text_target
AREAS010.DAT:8:0,Você foi expulso...
AREAS010.DAT:8:1,Você foi expulso...
AREAS010.DAT:8:2,"[0C][04][14][80]@""Temi, nao![01]Topu, pomi!!"""
AREAS010.DAT:8:3,"[0C][04][14][80]@""Ko, purechi.[01]Temi, nao!"""
AREAS010.DAT:8:4,"[0C][06][14][01][01]""O que e todo esse barulho?[01]Poko, e voce?"""
AREAS010.DAT:8:5,"[0C][04][14][01][01]""Nossa![01]Visitantes![02]Por favor, por favor--[01]entrem!"""
AREAS010.DAT:8:6,"[14][81]A""Entendo... Entao voces[01]querem chegar ao[01]continente, e?"""
AREAS010.DAT:8:7,"[0C][06][14][81]A""Agora estou assentado,[01]mas nos velhos tempos[02]eu era um aventureiro[01]de verdade.[02]Vim do continente ha[01]varios anos."""
AREAS010.DAT:8:8,"[0C][06][14][81]A""E claro que conheci[01]minha esposa,[02]e acabei[01]ficando por aqui."""
AREAS010.DAT:8:9,"[0C][06][14][81]A""Desculpem--nao me[01]apresentei direito![02]Meu nome e Beyd, e[01]estes sao Sen, Shami,[01]Rinpo, Poske, e Peso.[02]Queriam ve-los--[02]nao recebemos muitos[01]visitantes por aqui..."""
AREAS010.DAT:8:10,"[0C][06][14][81]A""E esta e Poko,[01]minha esposa.[02]Bem bonitinha, nao e?"""
AREAS010.DAT:8:11,"[0C][06][14][80]@""Pokko, pyuui![02]Ni, waama poto[01]pyuui!"""
AREAS010.DAT:8:12,"[0C][06][14][81]A""Ela diz que sua[01]esposa tambem e[01]muito bonita."""
AREAS010.DAT:8:13,"[0C][05][14][02][02]""Um... De qualquer[01]forma...[02]Pode nos dizer como[01]chegar ao continente[01]daqui?"""
AREAS010.DAT:8:14,"[0C][05][14][81]A""Ah, e verdade![01]Desculpem!"""
AREAS010.DAT:8:15,"[0C][05][14][81]A""Bem, quem disse que[01]voces podem chegar la[02]atravessando os baixios[01]estava certo."""
AREAS010.DAT:8:16,"[14][81]A""Porem, so e possivel[01]quando a mare muda e[02]expoe o caminho[01]pelos baixios.[02]Precisa sincronizar[01]direitinho, antes que[01]o caminho some."""
